model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date
CovidMetrics-epiBATS,DE,Cases,2021-07-26,1,1811.65782608696,1706.8752173913,104.782608695652,0,0.310434782608696,-0.2,1480,2021-07-31
CovidMetrics-epiBATS,DE,Cases,2021-07-26,2,3937.6852173913,3564.38086956522,373.304347826087,0,0.310434782608696,-0.2,4402,2021-08-07
CovidMetrics-epiBATS,DE,Cases,2021-07-26,3,6913.03086956522,4819.72652173913,2093.30434782609,0,0.136521739130435,-0.4,12752,2021-08-14
CovidMetrics-epiBATS,DE,Cases,2021-07-26,4,13809.5473913043,5754.50391304348,8055.04347826087,0,-0.124347826086957,-0.7,28894,2021-08-21
CovidMetrics-epiBATS,DE,Cases,2021-08-02,1,1908.61304347826,1707.96086956522,200.652173913043,0,0.223478260869565,-0.3,2141,2021-08-07
CovidMetrics-epiBATS,DE,Cases,2021-08-02,2,5707.69043478261,3655.08173913044,2052.60869565217,0,0.0495652173913044,-0.5,10478,2021-08-14
CovidMetrics-epiBATS,DE,Cases,2021-08-02,3,13496.4295652174,4972.90782608696,8523.52173913044,0,-0.124347826086957,-0.7,26617,2021-08-21
CovidMetrics-epiBATS,DE,Cases,2021-08-02,4,24144.9856521739,5944.76826086957,18200.2173913044,0,-0.298260869565217,-0.9,44953,2021-08-28
CovidMetrics-epiBATS,DE,Cases,2021-08-09,1,2750.0252173913,1700.37304347826,1049.65217391304,0,0.0495652173913044,-0.5,4968,2021-08-14
CovidMetrics-epiBATS,DE,Cases,2021-08-09,2,10987.6126086957,3777.61260869565,7210,0,-0.211304347826087,-0.8,20356,2021-08-21
CovidMetrics-epiBATS,DE,Cases,2021-08-09,3,21873.5526086957,5300.37869565217,16573.1739130435,0,-0.298260869565217,-0.9,38441,2021-08-28
CovidMetrics-epiBATS,DE,Cases,2021-08-09,4,27029.0673913043,6416.45869565218,20612.6086956522,0,-0.298260869565217,-0.9,48102,2021-09-04
CovidMetrics-epiBATS,DE,Cases,2021-08-16,1,4087.8947826087,1694.15565217391,2393.73913043478,0,-0.124347826086957,-0.7,7666,2021-08-21
CovidMetrics-epiBATS,DE,Cases,2021-08-16,2,13518.2026086957,3856.07217391304,9662.13043478261,0,-0.298260869565217,-0.9,23993,2021-08-28
CovidMetrics-epiBATS,DE,Cases,2021-08-16,3,18271.4543478261,5575.97608695652,12695.4782608696,0,-0.211304347826087,-0.8,33062,2021-09-04
CovidMetrics-epiBATS,DE,Cases,2021-08-16,4,19882.1034782609,6923.45130434783,12958.652173913,0,-0.211304347826087,-0.8,37035,2021-09-11
CovidMetrics-epiBATS,DE,Cases,2021-08-23,1,3557.3452173913,1692.60608695652,1864.73913043478,0,-0.124347826086957,-0.7,6727,2021-08-28
CovidMetrics-epiBATS,DE,Cases,2021-08-23,2,7180.82869565217,3872.26347826087,3308.5652173913,0,-0.0373913043478261,-0.6,13405,2021-09-04
CovidMetrics-epiBATS,DE,Cases,2021-08-23,3,9170.34173913044,5682.90695652174,3487.4347826087,0,0.0495652173913044,-0.5,16555,2021-09-11
CovidMetrics-epiBATS,DE,Cases,2021-08-23,4,7865.5347826087,7156.40434782609,709.130434782609,0,0.310434782608696,-0.2,8264,2021-09-18
CovidMetrics-epiBATS,DE,Cases,2021-08-30,1,1814.64695652174,1688.64695652174,126,0,0.310434782608696,-0.2,1630,2021-09-04
CovidMetrics-epiBATS,DE,Cases,2021-08-30,2,4155.72217391304,3875.41782608696,280.304347826087,0,0.310434782608696,-0.2,3673,2021-09-11
CovidMetrics-epiBATS,DE,Cases,2021-08-30,3,6066.70217391304,5705.18043478261,0,361.521739130435,0.310434782608696,0.2,5015,2021-09-18
CovidMetrics-epiBATS,DE,Cases,2021-08-30,4,10006.6334782609,7220.41608695652,0,2786.21739130435,0.136521739130435,0.4,16561,2021-09-25
CovidMetrics-epiBATS,DE,Cases,2021-09-06,1,1686.00304347826,1678.91608695652,0,7.08695652173913,0.397391304347826,0.1,163,2021-09-11
CovidMetrics-epiBATS,DE,Cases,2021-09-06,2,5430.2647826087,3851.91695652174,0,1578.34782608696,0.136521739130435,0.4,9134,2021-09-18
CovidMetrics-epiBATS,DE,Cases,2021-09-06,3,11064.4604347826,5668.7647826087,0,5395.69565217391,-0.0373913043478261,0.6,20779,2021-09-25
CovidMetrics-epiBATS,DE,Cases,2021-09-06,4,11303.3539130435,7176.7452173913,0,4126.60869565217,0.0495652173913044,0.5,20194,2021-10-02
CovidMetrics-epiBATS,DE,Cases,2021-09-13,1,3420.19956521739,1674.11260869565,0,1746.08695652174,-0.0373913043478261,0.6,6456,2021-09-18
CovidMetrics-epiBATS,DE,Cases,2021-09-13,2,9524.09956521739,3835.14304347826,0,5688.95652173913,-0.124347826086957,0.7,17832,2021-09-25
CovidMetrics-epiBATS,DE,Cases,2021-09-13,3,9382.69086956522,5633.03869565217,0,3749.65217391304,0.0495652173913044,0.5,17154,2021-10-02
CovidMetrics-epiBATS,DE,Cases,2021-09-13,4,10132.7769565217,7119.08130434783,0,3013.69565217391,0.136521739130435,0.4,17203,2021-10-09
CovidMetrics-epiBATS,DE,Cases,2021-09-20,1,1961.97956521739,1670.11,0,291.869565217391,0.223478260869565,0.3,2531,2021-09-25
CovidMetrics-epiBATS,DE,Cases,2021-09-20,2,3865.36565217391,3832.75695652174,32.6086956521739,0,0.397391304347826,-0.1,750,2021-10-02
CovidMetrics-epiBATS,DE,Cases,2021-09-20,3,5697.90086956522,5628.64,69.2608695652174,0,0.397391304347826,-0.1,1593,2021-10-09
CovidMetrics-epiBATS,DE,Cases,2021-09-20,4,7505.28956521739,7080.68086956522,424.608695652174,0,0.310434782608696,-0.2,6058,2021-10-16
CovidMetrics-epiBATS,DE,Cases,2021-09-27,1,3068.10086956522,1602.57913043478,1465.52173913043,0,-0.0373913043478261,-0.6,5749,2021-10-02
CovidMetrics-epiBATS,DE,Cases,2021-09-27,2,4923.62130434783,3657.49086956522,1266.13043478261,0,0.136521739130435,-0.4,7909,2021-10-09
CovidMetrics-epiBATS,DE,Cases,2021-09-27,3,7752.98956521739,5490.64173913044,2262.34782608696,0,0.136521739130435,-0.4,13080,2021-10-16
CovidMetrics-epiBATS,DE,Cases,2021-09-27,4,19556.4373913044,7021.91565217391,12534.5217391304,0,-0.211304347826087,-0.8,36348,2021-10-23
CovidMetrics-epiBATS,DE,Cases,2021-10-04,1,1662.86869565217,1655.47739130435,7.39130434782609,0,0.397391304347826,-0.1,170,2021-10-09
CovidMetrics-epiBATS,DE,Cases,2021-10-04,2,4170.0252173913,3793.76434782609,376.260869565217,0,0.310434782608696,-0.2,4376,2021-10-16
CovidMetrics-epiBATS,DE,Cases,2021-10-04,3,14546.9460869565,5567.29391304348,8979.65217391304,0,-0.211304347826087,-0.8,27162,2021-10-23
CovidMetrics-epiBATS,DE,Cases,2021-10-04,4,42071.327826087,7006.80608695652,35064.5217391304,0,-0.472173913043478,-0.98,65884,2021-10-30
CovidMetrics-epiBATS,DE,Cases,2021-10-11,1,1777.67130434783,1646.62782608696,131.04347826087,0,0.310434782608696,-0.2,1652,2021-10-16
CovidMetrics-epiBATS,DE,Cases,2021-10-11,2,13591.2269565217,3776.48782608696,9814.73913043478,0,-0.298260869565217,-0.9,23961,2021-10-23
CovidMetrics-epiBATS,DE,Cases,2021-10-11,3,43028.5726086957,5549.83347826087,37478.7391304348,0,-0.559130434782609,-1,62521,2021-10-30
CovidMetrics-epiBATS,DE,Cases,2021-10-11,4,66310.7173913044,6995.84782608696,59314.8695652174,0,-0.559130434782609,-1,90994,2021-11-06
CovidMetrics-epiBATS,DE,Cases,2021-10-18,1,10014.9495652174,1639.12347826087,8375.82608695652,0,-0.472173913043478,-0.98,15568,2021-10-23
CovidMetrics-epiBATS,DE,Cases,2021-10-18,2,39326.2791304348,3758.62695652174,35567.6521739131,0,-0.559130434782609,-1,52524,2021-10-30
CovidMetrics-epiBATS,DE,Cases,2021-10-18,3,61055.1213043478,5523.33869565217,55531.7826086957,0,-0.559130434782609,-1,80449,2021-11-06
CovidMetrics-epiBATS,DE,Cases,2021-10-18,4,138740.839565217,6980.97,131759.869565217,0,-0.559130434782609,-1,163277,2021-11-13
CovidMetrics-epiBATS,DE,Cases,2021-10-25,1,11680.27,1666.35695652174,10013.9130434783,0,-0.472173913043478,-0.98,17468,2021-10-30
CovidMetrics-epiBATS,DE,Cases,2021-10-25,2,27107.0386956522,3848.95173913044,23258.0869565217,0,-0.472173913043478,-0.98,40488,2021-11-06
CovidMetrics-epiBATS,DE,Cases,2021-10-25,3,101732.150434783,5668.80260869565,96063.347826087,0,-0.559130434782609,-1,121637,2021-11-13
CovidMetrics-epiBATS,DE,Cases,2021-10-25,4,167788.537826087,7177.45086956522,160611.086956522,0,-0.559130434782609,-1,192991,2021-11-20
CovidMetrics-epiBATS,DE,Cases,2021-11-01,1,2819.38,1830.24956521739,989.130434782609,0,0.0495652173913044,-0.5,4988,2021-11-06
CovidMetrics-epiBATS,DE,Cases,2021-11-01,2,69418.2843478261,4113.80608695652,65304.4782608696,0,-0.559130434782609,-1,83863,2021-11-13
CovidMetrics-epiBATS,DE,Cases,2021-11-01,3,134506.986521739,6106.16043478261,128400.826086957,0,-0.559130434782609,-1,155947,2021-11-20
CovidMetrics-epiBATS,DE,Cases,2021-11-01,4,222773.479130435,7807.78347826087,214965.695652174,0,-0.559130434782609,-1,250189,2021-11-27
CovidMetrics-epiBATS,DE,Cases,2021-11-08,1,37299.8960869565,1913.46130434783,35386.4347826087,0,-0.559130434782609,-1,44018,2021-11-13
CovidMetrics-epiBATS,DE,Cases,2021-11-08,2,87382.1439130435,4197.70913043478,83184.4347826087,0,-0.559130434782609,-1,102122,2021-11-20
CovidMetrics-epiBATS,DE,Cases,2021-11-08,3,168689.633043478,6315.41565217391,162374.217391304,0,-0.559130434782609,-1,190865,2021-11-27
CovidMetrics-epiBATS,DE,Cases,2021-11-08,4,157738.057391304,8217.14434782609,149520.913043478,0,-0.559130434782609,-1,186591,2021-12-04
CovidMetrics-epiBATS,DE,Cases,2021-11-15,1,4181.35217391304,2065.78695652174,2115.5652173913,0,-0.0373913043478261,-0.6,7884,2021-11-20
CovidMetrics-epiBATS,DE,Cases,2021-11-15,2,48549.8086956522,4810.98260869565,43738.8260869565,0,-0.559130434782609,-1,65443,2021-11-27
CovidMetrics-epiBATS,DE,Cases,2021-11-15,3,25242.0960869565,7542.09608695652,17700,0,-0.211304347826087,-0.8,45270,2021-12-04
CovidMetrics-epiBATS,DE,Cases,2021-11-15,4,10224.6147826087,10125.4843478261,0,99.1304347826087,0.397391304347826,0.1,2280,2021-12-11
CovidMetrics-epiBATS,DE,Cases,2021-11-22,1,19883.4665217391,2089.59695652174,17793.8695652174,0,-0.559130434782609,-1,27221,2021-11-27
CovidMetrics-epiBATS,DE,Cases,2021-11-22,2,6870.99869565217,4999.43347826087,0,1871.5652173913,0.136521739130435,0.4,11274,2021-12-04
CovidMetrics-epiBATS,DE,Cases,2021-11-22,3,41104.0817391304,8022.47304347826,0,33081.6086956522,-0.385217391304348,0.95,66869,2021-12-11
CovidMetrics-epiBATS,DE,Cases,2021-11-22,4,120874.330869565,10978.6786956522,0,109895.652173913,-0.559130434782609,1,159424,2021-12-18
CovidMetrics-epiBATS,DE,Cases,2021-11-29,1,6233.11782608696,2246.55260869565,0,3986.5652173913,-0.211304347826087,0.8,11513,2021-12-04
CovidMetrics-epiBATS,DE,Cases,2021-11-29,2,29293.0465217391,5473.87260869565,0,23819.1739130435,-0.385217391304348,0.95,47135,2021-12-11
CovidMetrics-epiBATS,DE,Cases,2021-11-29,3,94560.0408695652,8509.60608695652,0,86050.4347826087,-0.559130434782609,1,124440,2021-12-18
CovidMetrics-epiBATS,DE,Cases,2021-11-29,4,182291.291304348,11219.6826086957,0,171071.608695652,-0.559130434782609,1,221687,2021-12-25
CovidMetrics-epiBATS,DE,Cases,2021-12-06,1,11017.6434782609,2172.07826086957,0,8845.5652173913,-0.385217391304348,0.95,17970,2021-12-11
CovidMetrics-epiBATS,DE,Cases,2021-12-06,2,64846.0939130435,5090.87652173913,0,59755.2173913044,-0.559130434782609,1,82722,2021-12-18
CovidMetrics-epiBATS,DE,Cases,2021-12-06,3,147204.494782609,8106.53826086957,0,139097.956521739,-0.559130434782609,1,175669,2021-12-25
CovidMetrics-epiBATS,DE,Cases,2021-12-06,4,149030.642173913,10998.9465217391,0,138031.695652174,-0.559130434782609,1,187651,2022-01-01
CovidMetrics-epiBATS,DE,Cases,2021-12-20,1,40180.6660869565,2317.23130434783,0,37863.4347826087,-0.559130434782609,1,48317,2021-12-25
CovidMetrics-epiBATS,DE,Cases,2021-12-20,2,23405.5304347826,5668.92173913044,0,17736.6086956522,-0.298260869565217,0.9,40032,2022-01-01
CovidMetrics-epiBATS,DE,Cases,2021-12-20,3,67045.5026086957,9023.50260869565,58022,0,-0.559130434782609,-1,98730,2022-01-08
CovidMetrics-epiBATS,DE,Cases,2021-12-20,4,174143.427391304,12167.6013043478,161975.826086957,0,-0.559130434782609,-1,216868,2022-01-15
CovidMetrics-epiBATS,DE,Cases,2021-12-27,1,17233.502173913,2399.11086956522,14834.3913043478,0,-0.472173913043478,-0.98,25607,2022-01-01
CovidMetrics-epiBATS,DE,Cases,2021-12-27,2,162452.150434783,5951.84608695652,156500.304347826,0,-0.559130434782609,-1,183351,2022-01-08
CovidMetrics-epiBATS,DE,Cases,2021-12-27,3,282518.152173913,9603.9347826087,272914.217391304,0,-0.559130434782609,-1,316255,2022-01-15
CovidMetrics-epiBATS,DE,Cases,2021-12-27,4,491696.330869565,12914.6786956522,478781.652173913,0,-0.559130434782609,-1,537860,2022-01-22
CovidMetrics-epiBATS,DE,Cases,2022-01-03,1,81906.9173913044,2498.56956521739,79408.347826087,0,-0.559130434782609,-1,90680,2022-01-08
CovidMetrics-epiBATS,DE,Cases,2022-01-03,2,170053.79,6169.96391304348,163883.826086957,0,-0.559130434782609,-1,191718,2022-01-15
CovidMetrics-epiBATS,DE,Cases,2022-01-03,3,357679.677826087,9614.19956521739,348065.47826087,0,-0.559130434782609,-1,391438,2022-01-22
CovidMetrics-epiBATS,DE,Cases,2022-01-03,4,690590.632173913,12658.6756521739,677931.956521739,0,-0.559130434782609,-1,735039,2022-01-29
CovidMetrics-epiBATS,DE,Cases,2022-01-10,1,30140.8213043478,2764.95173913044,27375.8695652174,0,-0.559130434782609,-1,39849,2022-01-15
CovidMetrics-epiBATS,DE,Cases,2022-01-10,2,171074.836956522,6930.35869565217,164144.47826087,0,-0.559130434782609,-1,195409,2022-01-22
CovidMetrics-epiBATS,DE,Cases,2022-01-10,3,474504.259130435,11083.5634782609,463420.695652174,0,-0.559130434782609,-1,513422,2022-01-29
CovidMetrics-epiBATS,DE,Cases,2022-01-10,4,714413.325217391,14939.3252173913,699474,0,-0.559130434782609,-1,766870,2022-02-05
CovidMetrics-epiBATS,DE,Cases,2022-01-17,1,89701.7513043478,2735.53391304348,86966.2173913044,0,-0.559130434782609,-1,99307,2022-01-22
CovidMetrics-epiBATS,DE,Cases,2022-01-17,2,384055.490869565,7175.44739130435,376880.043478261,0,-0.559130434782609,-1,409251,2022-01-29
CovidMetrics-epiBATS,DE,Cases,2022-01-17,3,658267.88,11754.88,646513,0,-0.559130434782609,-1,699543,2022-02-05
CovidMetrics-epiBATS,DE,Cases,2022-01-17,4,788220.816521739,15577.207826087,772643.608695652,0,-0.559130434782609,-1,842917,2022-02-12
CovidMetrics-epiBATS,DE,Cases,2022-01-24,1,34670.1060869565,3162.58434782609,31507.5217391304,0,-0.559130434782609,-1,45775,2022-01-29
CovidMetrics-epiBATS,DE,Cases,2022-01-24,2,36495.0056521739,8737.31,27757.6956521739,0,-0.298260869565217,-0.9,62269,2022-02-05
CovidMetrics-epiBATS,DE,Cases,2022-01-24,3,37846.1743478261,16414.9134782609,0,21431.2608695652,-0.124347826086957,0.7,71161,2022-02-12
CovidMetrics-epiBATS,DE,Cases,2022-01-24,4,277374.339130435,25684.1217391304,0,251690.217391304,-0.559130434782609,1,367559,2022-02-19
CovidMetrics-epiBATS,DE,Cases,2022-01-31,1,17704.4686956522,1821.4252173913,15883.0434782609,0,-0.559130434782609,-1,24100,2022-02-05
CovidMetrics-epiBATS,DE,Cases,2022-01-31,2,11556.9173913044,3399.2652173913,0,8157.65217391305,-0.298260869565217,0.9,20652,2022-02-12
CovidMetrics-epiBATS,DE,Cases,2022-01-31,3,206391.409130435,4961.1047826087,0,201430.304347826,-0.559130434782609,1,223811,2022-02-19
CovidMetrics-epiBATS,DE,Cases,2022-01-31,4,386476.80826087,6495.85173913044,0,379980.956521739,-0.559130434782609,1,409286,2022-02-26
CovidMetrics-epiBATS,DE,Cases,2022-02-07,1,291801.810869565,6082.89782608696,0,285718.913043478,-0.559130434782609,1,313161,2022-02-12
CovidMetrics-epiBATS,DE,Cases,2022-02-07,2,645720.244347826,13482.6791304348,0,632237.565217391,-0.559130434782609,1,693062,2022-02-19
CovidMetrics-epiBATS,DE,Cases,2022-02-07,3,1012584.44652174,22154.3160869565,0,990430.130434783,-0.559130434782609,1,1090375,2022-02-26
CovidMetrics-epiBATS,DE,Cases,2022-02-07,4,1325762.40956522,32132.192173913,0,1293630.2173913,-0.559130434782609,1,1438589,2022-03-05
CovidMetrics-epiBATS,DE,Cases,2022-02-14,1,5017.29608695652,2557.81782608696,2459.47826086957,0,-0.0373913043478261,-0.6,9428,2022-02-19
CovidMetrics-epiBATS,DE,Cases,2022-02-14,2,6898.2447826087,6726.20130434783,172.04347826087,0,0.397391304347826,-0.1,3957,2022-02-26
CovidMetrics-epiBATS,DE,Cases,2022-02-14,3,12736.6947826087,11694.26,1042.4347826087,0,0.310434782608696,-0.2,12590,2022-03-05
CovidMetrics-epiBATS,DE,Cases,2022-02-14,4,204201.736521739,16887.7365217391,187314,0,-0.559130434782609,-1,263500,2022-03-12
CovidMetrics-epiBATS,DE,Cases,2022-02-21,1,34246.4573913044,4050.10956521739,0,30196.347826087,-0.559130434782609,1,48468,2022-02-26
CovidMetrics-epiBATS,DE,Cases,2022-02-21,2,58973.8895652174,11476.9765217391,0,47496.9130434783,-0.385217391304348,0.95,95869,2022-03-05
CovidMetrics-epiBATS,DE,Cases,2022-02-21,3,57355.9917391304,19539.7308695652,37816.2608695652,0,-0.211304347826087,-0.8,104954,2022-03-12
CovidMetrics-epiBATS,DE,Cases,2022-02-21,4,268501.507826087,27352.2904347826,241149.217391304,0,-0.559130434782609,-1,364544,2022-03-19
CovidMetrics-epiBATS,DE,Cases,2022-02-28,1,23701.7286956522,2534.38086956522,21167.347826087,0,-0.559130434782609,-1,32601,2022-03-05
CovidMetrics-epiBATS,DE,Cases,2022-02-28,2,268745.460434783,5918.37347826087,262827.086956522,0,-0.559130434782609,-1,289527,2022-03-12
CovidMetrics-epiBATS,DE,Cases,2022-02-28,3,557086.774347826,9862.90478260869,547223.869565218,0,-0.559130434782609,-1,591719,2022-03-19
CovidMetrics-epiBATS,DE,Cases,2022-02-28,4,656296.176521739,13951.6982608696,642344.47826087,0,-0.559130434782609,-1,705285,2022-03-26
CovidMetrics-epiBATS,DE,Cases,2022-03-07,1,74835.3486956522,2728.39217391304,72106.9565217391,0,-0.559130434782609,-1,84416,2022-03-12
CovidMetrics-epiBATS,DE,Cases,2022-03-07,2,198805.498695652,7106.4552173913,191699.043478261,0,-0.559130434782609,-1,223758,2022-03-19
CovidMetrics-epiBATS,DE,Cases,2022-03-07,3,143427.720434783,13008.4160869565,130419.304347826,0,-0.559130434782609,-1,189104,2022-03-26
CovidMetrics-epiBATS,DE,Cases,2022-03-07,4,35623.6752173913,20060.1969565217,0,15563.4782608696,-0.0373913043478261,0.6,66148,2022-04-02
DSMPG-bayes,CZ,Cases,2021-03-15,1,6473.72565217391,3865.72565217391,0,2608,-0.0373913043478261,0.6,11324,2021-03-20
DSMPG-bayes,DE,Cases,2021-03-15,1,5605.00652173913,5400.31086956522,0,204.695652173913,0.310434782608696,0.2,3568,2021-03-20
DSMPG-bayes,FR,Cases,2021-03-15,1,17868.7843478261,4578.87130434783,13289.9130434783,0,-0.211304347826087,-0.8,32414,2021-03-20
DSMPG-bayes,CZ,Cases,2021-03-15,2,13248.2617391304,8338.04434782609,0,4910.21739130435,-0.0373913043478261,0.6,20675,2021-03-27
DSMPG-bayes,DE,Cases,2021-03-15,2,12859.537826087,12847.7552173913,11.7826086956522,0,0.397391304347826,-0.1,271,2021-03-27
DSMPG-bayes,FR,Cases,2021-03-15,2,45902.1160869565,7153.81173913044,38748.3043478261,0,-0.298260869565217,-0.9,76717,2021-03-27
DSMPG-bayes,CZ,Cases,2021-03-15,3,20653.1886956522,14776.9713043478,0,5876.21739130435,-0.0373913043478261,0.6,27763,2021-04-03
DSMPG-bayes,DE,Cases,2021-03-15,3,28881.1686956522,28116.7773913044,0,764.391304347826,0.310434782608696,0.2,13035,2021-04-03
DSMPG-bayes,FR,Cases,2021-03-15,3,24892.4447826087,10308.4882608696,14583.9565217391,0,-0.0373913043478261,-0.6,47617,2021-04-03
DSMPG-bayes,CZ,Cases,2021-03-15,4,32265.1426086957,24974.8382608696,0,7290.30434782609,-0.0373913043478261,0.6,33969,2021-04-10
DSMPG-bayes,DE,Cases,2021-03-15,4,64484.7213043478,58617.5473913044,0,5867.17391304348,0.136521739130435,0.4,46987,2021-04-10
DSMPG-bayes,FR,Cases,2021-03-15,4,14568.7669565217,13747.8973913044,820.869565217391,0,0.310434782608696,-0.2,10496,2021-04-10
DSMPG-bayes,DE,Cases,2021-03-22,1,8912.44130434783,6905.52826086957,0,2006.91304347826,0.136521739130435,0.4,12941,2021-03-27
DSMPG-bayes,FR,Cases,2021-03-22,1,31725.63,6688.89086956522,25036.7391304348,0,-0.298260869565217,-0.9,55391,2021-03-27
DSMPG-bayes,PL,Cases,2021-03-22,1,17877.9626086957,6220.6147826087,0,11657.347826087,-0.211304347826087,0.8,31493,2021-03-27
DSMPG-bayes,DE,Cases,2021-03-22,2,21875.3613043478,16041.2743478261,0,5834.08695652174,0.0495652173913044,0.5,32710,2021-04-03
DSMPG-bayes,FR,Cases,2021-03-22,2,13758.8665217391,10612.5186956522,3146.34782608696,0,0.136521739130435,-0.4,21366,2021-04-03
DSMPG-bayes,PL,Cases,2021-03-22,2,52262.3726086957,20415.0247826087,0,31847.347826087,-0.211304347826087,0.8,87943,2021-04-03
DSMPG-bayes,DE,Cases,2021-03-22,3,51797.9543478261,33147.8673913044,0,18650.0869565217,-0.0373913043478261,0.6,77808,2021-04-10
DSMPG-bayes,FR,Cases,2021-03-22,3,18219.612173913,15554.3513043478,0,2665.26086956522,0.223478260869565,0.3,21005,2021-04-10
DSMPG-bayes,PL,Cases,2021-03-22,3,148500.135217391,47361.0047826087,0,101139.130434783,-0.385217391304348,0.95,227108,2021-04-10
DSMPG-bayes,DE,Cases,2021-03-22,4,73872.5047826087,61807.7221739131,0,12064.7826086957,0.136521739130435,0.4,79104,2021-04-17
DSMPG-bayes,FR,Cases,2021-03-22,4,47528.7852173913,21078.6982608696,26450.0869565217,0,-0.0373913043478261,-0.6,92688,2021-04-17
DSMPG-bayes,PL,Cases,2021-03-22,4,224149.100869565,88148.7965217391,0,136000.304347826,-0.385217391304348,0.95,330519,2021-04-17
