ensid,model,modelid,k
16,Karlen-pypm,6,14
16,MIT_CovidAnalytics-DELPHI,7,14
16,RobertWalraven-ESG,8,14
16,epiforecasts-EpiExpert,9,14
16,itwm-dSEIR,10,14
16,UMass-MechBayes,11,14
16,epiforecasts-EpiExpert_Rt,12,14
16,HZI-AgeExtendedSEIR,13,14
16,epiforecasts-EpiExpert_direct,14,14
20,EuroCOVIDhub-baseline,1,14
20,FIAS_FZJ-Epi1Ger,2,14
20,IEM_Health-CovidProject,3,14
20,ILM-EKF,4,14
20,ITWW-county_repro,5,14
20,Karlen-pypm,6,14
20,MIT_CovidAnalytics-DELPHI,7,14
20,RobertWalraven-ESG,8,14
20,epiforecasts-EpiExpert,9,14
20,itwm-dSEIR,10,14
20,epiforecasts-EpiExpert_Rt,11,14
20,HZI-AgeExtendedSEIR,12,14
20,epiforecasts-EpiExpert_direct,13,14
20,MUNI-ARIMA,14,14
22,EuroCOVIDhub-baseline,1,14
22,FIAS_FZJ-Epi1Ger,2,14
22,IEM_Health-CovidProject,3,14
22,ILM-EKF,4,14
22,ITWW-county_repro,5,14
22,Karlen-pypm,6,14
22,MIT_CovidAnalytics-DELPHI,7,14
22,RobertWalraven-ESG,8,14
22,epiforecasts-EpiNow2,9,14
22,itwm-dSEIR,10,14
22,UMass-MechBayes,11,14
22,epiforecasts-EpiExpert_Rt,12,14
22,HZI-AgeExtendedSEIR,13,14
22,epiforecasts-EpiExpert_direct,14,14
25,EuroCOVIDhub-baseline,1,14
25,FIAS_FZJ-Epi1Ger,2,14
25,IEM_Health-CovidProject,3,14
25,ILM-EKF,4,14
25,ITWW-county_repro,5,14
25,Karlen-pypm,6,14
25,MIT_CovidAnalytics-DELPHI,7,14
25,RobertWalraven-ESG,8,14
25,epiforecasts-EpiNow2,9,14
25,itwm-dSEIR,10,14
25,UMass-MechBayes,11,14
25,HZI-AgeExtendedSEIR,12,14
25,epiforecasts-EpiExpert_direct,13,14
25,MUNI-ARIMA,14,14
26,EuroCOVIDhub-baseline,1,14
26,FIAS_FZJ-Epi1Ger,2,14
26,IEM_Health-CovidProject,3,14
26,ILM-EKF,4,14
26,ITWW-county_repro,5,14
26,Karlen-pypm,6,14
26,MIT_CovidAnalytics-DELPHI,7,14
26,RobertWalraven-ESG,8,14
26,epiforecasts-EpiNow2,9,14
26,itwm-dSEIR,10,14
26,epiforecasts-EpiExpert_Rt,11,14
26,HZI-AgeExtendedSEIR,12,14
26,epiforecasts-EpiExpert_direct,13,14
26,MUNI-ARIMA,14,14
29,EuroCOVIDhub-baseline,1,14
29,FIAS_FZJ-Epi1Ger,2,14
29,IEM_Health-CovidProject,3,14
29,ILM-EKF,4,14
29,ITWW-county_repro,5,14
29,Karlen-pypm,6,14
29,MIT_CovidAnalytics-DELPHI,7,14
29,epiforecasts-EpiExpert,8,14
29,epiforecasts-EpiNow2,9,14
29,itwm-dSEIR,10,14
29,UMass-MechBayes,11,14
29,epiforecasts-EpiExpert_Rt,12,14
29,HZI-AgeExtendedSEIR,13,14
29,epiforecasts-EpiExpert_direct,14,14
33,EuroCOVIDhub-baseline,1,14
33,FIAS_FZJ-Epi1Ger,2,14
33,IEM_Health-CovidProject,3,14
33,ILM-EKF,4,14
33,ITWW-county_repro,5,14
33,Karlen-pypm,6,14
33,MIT_CovidAnalytics-DELPHI,7,14
33,epiforecasts-EpiExpert,8,14
33,epiforecasts-EpiNow2,9,14
33,itwm-dSEIR,10,14
33,epiforecasts-EpiExpert_Rt,11,14
33,HZI-AgeExtendedSEIR,12,14
33,epiforecasts-EpiExpert_direct,13,14
33,MUNI-ARIMA,14,14
37,EuroCOVIDhub-baseline,1,14
37,FIAS_FZJ-Epi1Ger,2,14
37,IEM_Health-CovidProject,3,14
37,ILM-EKF,4,14
37,ITWW-county_repro,5,14
37,Karlen-pypm,6,14
37,RobertWalraven-ESG,7,14
37,epiforecasts-EpiExpert,8,14
37,epiforecasts-EpiNow2,9,14
37,itwm-dSEIR,10,14
37,UMass-MechBayes,11,14
37,epiforecasts-EpiExpert_Rt,12,14
37,HZI-AgeExtendedSEIR,13,14
37,epiforecasts-EpiExpert_direct,14,14
41,EuroCOVIDhub-baseline,1,14
41,FIAS_FZJ-Epi1Ger,2,14
41,IEM_Health-CovidProject,3,14
41,ILM-EKF,4,14
41,ITWW-county_repro,5,14
41,Karlen-pypm,6,14
41,RobertWalraven-ESG,7,14
41,epiforecasts-EpiExpert,8,14
41,epiforecasts-EpiNow2,9,14
41,itwm-dSEIR,10,14
41,epiforecasts-EpiExpert_Rt,11,14
41,HZI-AgeExtendedSEIR,12,14
41,epiforecasts-EpiExpert_direct,13,14
41,MUNI-ARIMA,14,14
46,EuroCOVIDhub-baseline,1,14
46,FIAS_FZJ-Epi1Ger,2,14
46,IEM_Health-CovidProject,3,14
46,ILM-EKF,4,14
46,ITWW-county_repro,5,14
46,MIT_CovidAnalytics-DELPHI,6,14
46,RobertWalraven-ESG,7,14
46,epiforecasts-EpiExpert,8,14
46,epiforecasts-EpiNow2,9,14
46,itwm-dSEIR,10,14
46,UMass-MechBayes,11,14
46,epiforecasts-EpiExpert_Rt,12,14
46,HZI-AgeExtendedSEIR,13,14
46,epiforecasts-EpiExpert_direct,14,14
50,EuroCOVIDhub-baseline,1,14
50,FIAS_FZJ-Epi1Ger,2,14
50,IEM_Health-CovidProject,3,14
50,ILM-EKF,4,14
50,ITWW-county_repro,5,14
50,MIT_CovidAnalytics-DELPHI,6,14
50,RobertWalraven-ESG,7,14
50,epiforecasts-EpiExpert,8,14
50,epiforecasts-EpiNow2,9,14
50,itwm-dSEIR,10,14
50,epiforecasts-EpiExpert_Rt,11,14
50,HZI-AgeExtendedSEIR,12,14
50,epiforecasts-EpiExpert_direct,13,14
50,MUNI-ARIMA,14,14
56,EuroCOVIDhub-baseline,1,14
56,FIAS_FZJ-Epi1Ger,2,14
56,IEM_Health-CovidProject,3,14
56,ILM-EKF,4,14
56,Karlen-pypm,5,14
56,MIT_CovidAnalytics-DELPHI,6,14
56,RobertWalraven-ESG,7,14
56,epiforecasts-EpiExpert,8,14
56,epiforecasts-EpiNow2,9,14
56,itwm-dSEIR,10,14
56,UMass-MechBayes,11,14
56,epiforecasts-EpiExpert_Rt,12,14
56,HZI-AgeExtendedSEIR,13,14
56,epiforecasts-EpiExpert_direct,14,14
60,EuroCOVIDhub-baseline,1,14
60,FIAS_FZJ-Epi1Ger,2,14
60,IEM_Health-CovidProject,3,14
60,ILM-EKF,4,14
60,Karlen-pypm,5,14
60,MIT_CovidAnalytics-DELPHI,6,14
60,RobertWalraven-ESG,7,14
60,epiforecasts-EpiExpert,8,14
60,epiforecasts-EpiNow2,9,14
60,itwm-dSEIR,10,14
60,epiforecasts-EpiExpert_Rt,11,14
60,HZI-AgeExtendedSEIR,12,14
60,epiforecasts-EpiExpert_direct,13,14
60,MUNI-ARIMA,14,14
67,EuroCOVIDhub-baseline,1,14
67,FIAS_FZJ-Epi1Ger,2,14
67,IEM_Health-CovidProject,3,14
67,ITWW-county_repro,4,14
67,Karlen-pypm,5,14
67,MIT_CovidAnalytics-DELPHI,6,14
67,RobertWalraven-ESG,7,14
67,epiforecasts-EpiExpert,8,14
67,epiforecasts-EpiNow2,9,14
67,itwm-dSEIR,10,14
67,UMass-MechBayes,11,14
67,epiforecasts-EpiExpert_Rt,12,14
67,HZI-AgeExtendedSEIR,13,14
67,epiforecasts-EpiExpert_direct,14,14
71,EuroCOVIDhub-baseline,1,14
71,FIAS_FZJ-Epi1Ger,2,14
71,IEM_Health-CovidProject,3,14
71,ITWW-county_repro,4,14
71,Karlen-pypm,5,14
71,MIT_CovidAnalytics-DELPHI,6,14
71,RobertWalraven-ESG,7,14
71,epiforecasts-EpiExpert,8,14
71,epiforecasts-EpiNow2,9,14
71,itwm-dSEIR,10,14
71,epiforecasts-EpiExpert_Rt,11,14
71,HZI-AgeExtendedSEIR,12,14
71,epiforecasts-EpiExpert_direct,13,14
71,MUNI-ARIMA,14,14
79,EuroCOVIDhub-baseline,1,14
79,FIAS_FZJ-Epi1Ger,2,14
79,ILM-EKF,3,14
79,ITWW-county_repro,4,14
79,Karlen-pypm,5,14
79,MIT_CovidAnalytics-DELPHI,6,14
79,RobertWalraven-ESG,7,14
79,epiforecasts-EpiExpert,8,14
79,epiforecasts-EpiNow2,9,14
79,itwm-dSEIR,10,14
79,UMass-MechBayes,11,14
79,epiforecasts-EpiExpert_Rt,12,14
79,HZI-AgeExtendedSEIR,13,14
79,epiforecasts-EpiExpert_direct,14,14
83,EuroCOVIDhub-baseline,1,14
83,FIAS_FZJ-Epi1Ger,2,14
83,ILM-EKF,3,14
83,ITWW-county_repro,4,14
83,Karlen-pypm,5,14
83,MIT_CovidAnalytics-DELPHI,6,14
83,RobertWalraven-ESG,7,14
83,epiforecasts-EpiExpert,8,14
83,epiforecasts-EpiNow2,9,14
83,itwm-dSEIR,10,14
83,epiforecasts-EpiExpert_Rt,11,14
83,HZI-AgeExtendedSEIR,12,14
83,epiforecasts-EpiExpert_direct,13,14
83,MUNI-ARIMA,14,14
92,EuroCOVIDhub-baseline,1,14
92,IEM_Health-CovidProject,2,14
92,ILM-EKF,3,14
92,ITWW-county_repro,4,14
92,Karlen-pypm,5,14
92,MIT_CovidAnalytics-DELPHI,6,14
92,RobertWalraven-ESG,7,14
92,epiforecasts-EpiExpert,8,14
92,epiforecasts-EpiNow2,9,14
92,itwm-dSEIR,10,14
92,UMass-MechBayes,11,14
92,epiforecasts-EpiExpert_Rt,12,14
92,HZI-AgeExtendedSEIR,13,14
92,epiforecasts-EpiExpert_direct,14,14
96,EuroCOVIDhub-baseline,1,14
96,IEM_Health-CovidProject,2,14
96,ILM-EKF,3,14
96,ITWW-county_repro,4,14
96,Karlen-pypm,5,14
96,MIT_CovidAnalytics-DELPHI,6,14
96,RobertWalraven-ESG,7,14
96,epiforecasts-EpiExpert,8,14
96,epiforecasts-EpiNow2,9,14
96,itwm-dSEIR,10,14
96,epiforecasts-EpiExpert_Rt,11,14
96,HZI-AgeExtendedSEIR,12,14
96,epiforecasts-EpiExpert_direct,13,14
96,MUNI-ARIMA,14,14
106,FIAS_FZJ-Epi1Ger,1,14
106,IEM_Health-CovidProject,2,14
106,ILM-EKF,3,14
106,ITWW-county_repro,4,14
106,Karlen-pypm,5,14
106,MIT_CovidAnalytics-DELPHI,6,14
106,RobertWalraven-ESG,7,14
106,epiforecasts-EpiExpert,8,14
106,epiforecasts-EpiNow2,9,14
106,itwm-dSEIR,10,14
106,UMass-MechBayes,11,14
106,epiforecasts-EpiExpert_Rt,12,14
106,HZI-AgeExtendedSEIR,13,14
106,epiforecasts-EpiExpert_direct,14,14
110,FIAS_FZJ-Epi1Ger,1,14
110,IEM_Health-CovidProject,2,14
110,ILM-EKF,3,14
110,ITWW-county_repro,4,14
110,Karlen-pypm,5,14
110,MIT_CovidAnalytics-DELPHI,6,14
110,RobertWalraven-ESG,7,14
110,epiforecasts-EpiExpert,8,14
110,epiforecasts-EpiNow2,9,14
110,itwm-dSEIR,10,14
110,epiforecasts-EpiExpert_Rt,11,14
110,HZI-AgeExtendedSEIR,12,14
110,epiforecasts-EpiExpert_direct,13,14
110,MUNI-ARIMA,14,14
