ensid,model,modelid,k
13,ILM-EKF,4,7
13,ITWW-county_repro,5,7
13,PL_GRedlarski-DistrictsSum,6,7
13,MUNI-ARIMA,7,7
14,EuroCOVIDhub-baseline,1,7
14,ICM-agentModel,2,7
14,IEM_Health-CovidProject,3,7
14,ILM-EKF,4,7
14,ITWW-county_repro,5,7
14,PL_GRedlarski-DistrictsSum,6,7
14,RobertWalraven-ESG,7,7
15,EuroCOVIDhub-baseline,1,7
15,ICM-agentModel,2,7
15,IEM_Health-CovidProject,3,7
15,ILM-EKF,4,7
15,ITWW-county_repro,5,7
15,MUNI-ARIMA,6,7
15,RobertWalraven-ESG,7,7
16,EuroCOVIDhub-baseline,1,7
16,ICM-agentModel,2,7
16,IEM_Health-CovidProject,3,7
16,ILM-EKF,4,7
16,MIT_CovidAnalytics-DELPHI,5,7
16,MOCOS-agent1,6,7
16,epiforecasts-EpiNow2,7,7
17,EuroCOVIDhub-baseline,1,7
17,ICM-agentModel,2,7
17,IEM_Health-CovidProject,3,7
17,ILM-EKF,4,7
17,MIT_CovidAnalytics-DELPHI,5,7
17,MOCOS-agent1,6,7
17,PL_GRedlarski-DistrictsSum,7,7
18,EuroCOVIDhub-baseline,1,7
18,ICM-agentModel,2,7
18,IEM_Health-CovidProject,3,7
18,ILM-EKF,4,7
18,MIT_CovidAnalytics-DELPHI,5,7
18,MOCOS-agent1,6,7
18,MUNI-ARIMA,7,7
19,EuroCOVIDhub-baseline,1,7
19,ICM-agentModel,2,7
19,IEM_Health-CovidProject,3,7
19,ILM-EKF,4,7
19,MIT_CovidAnalytics-DELPHI,5,7
19,MOCOS-agent1,6,7
19,RobertWalraven-ESG,7,7
20,EuroCOVIDhub-baseline,1,7
20,ICM-agentModel,2,7
20,IEM_Health-CovidProject,3,7
20,ILM-EKF,4,7
20,MIT_CovidAnalytics-DELPHI,5,7
20,epiforecasts-EpiNow2,6,7
20,PL_GRedlarski-DistrictsSum,7,7
21,EuroCOVIDhub-baseline,1,7
21,ICM-agentModel,2,7
21,IEM_Health-CovidProject,3,7
21,ILM-EKF,4,7
21,MIT_CovidAnalytics-DELPHI,5,7
21,epiforecasts-EpiNow2,6,7
21,MUNI-ARIMA,7,7
22,EuroCOVIDhub-baseline,1,7
22,ICM-agentModel,2,7
22,IEM_Health-CovidProject,3,7
22,ILM-EKF,4,7
22,MIT_CovidAnalytics-DELPHI,5,7
22,epiforecasts-EpiNow2,6,7
22,RobertWalraven-ESG,7,7
23,EuroCOVIDhub-baseline,1,7
23,ICM-agentModel,2,7
23,IEM_Health-CovidProject,3,7
23,ILM-EKF,4,7
23,MIT_CovidAnalytics-DELPHI,5,7
23,PL_GRedlarski-DistrictsSum,6,7
23,MUNI-ARIMA,7,7
24,EuroCOVIDhub-baseline,1,7
24,ICM-agentModel,2,7
24,IEM_Health-CovidProject,3,7
24,ILM-EKF,4,7
24,MIT_CovidAnalytics-DELPHI,5,7
24,PL_GRedlarski-DistrictsSum,6,7
24,RobertWalraven-ESG,7,7
25,EuroCOVIDhub-baseline,1,7
25,ICM-agentModel,2,7
25,IEM_Health-CovidProject,3,7
25,ILM-EKF,4,7
25,MIT_CovidAnalytics-DELPHI,5,7
25,MUNI-ARIMA,6,7
25,RobertWalraven-ESG,7,7
26,EuroCOVIDhub-baseline,1,7
26,ICM-agentModel,2,7
26,IEM_Health-CovidProject,3,7
26,ILM-EKF,4,7
26,MOCOS-agent1,5,7
26,epiforecasts-EpiNow2,6,7
26,PL_GRedlarski-DistrictsSum,7,7
27,EuroCOVIDhub-baseline,1,7
27,ICM-agentModel,2,7
27,IEM_Health-CovidProject,3,7
27,ILM-EKF,4,7
27,MOCOS-agent1,5,7
27,epiforecasts-EpiNow2,6,7
27,MUNI-ARIMA,7,7
28,EuroCOVIDhub-baseline,1,7
28,ICM-agentModel,2,7
28,IEM_Health-CovidProject,3,7
28,ILM-EKF,4,7
28,MOCOS-agent1,5,7
28,epiforecasts-EpiNow2,6,7
28,RobertWalraven-ESG,7,7
29,EuroCOVIDhub-baseline,1,7
29,ICM-agentModel,2,7
29,IEM_Health-CovidProject,3,7
29,ILM-EKF,4,7
29,MOCOS-agent1,5,7
29,PL_GRedlarski-DistrictsSum,6,7
29,MUNI-ARIMA,7,7
30,EuroCOVIDhub-baseline,1,7
30,ICM-agentModel,2,7
30,IEM_Health-CovidProject,3,7
30,ILM-EKF,4,7
30,MOCOS-agent1,5,7
30,PL_GRedlarski-DistrictsSum,6,7
30,RobertWalraven-ESG,7,7
31,EuroCOVIDhub-baseline,1,7
31,ICM-agentModel,2,7
31,IEM_Health-CovidProject,3,7
31,ILM-EKF,4,7
31,MOCOS-agent1,5,7
31,MUNI-ARIMA,6,7
31,RobertWalraven-ESG,7,7
32,EuroCOVIDhub-baseline,1,7
32,ICM-agentModel,2,7
32,IEM_Health-CovidProject,3,7
32,ILM-EKF,4,7
32,epiforecasts-EpiNow2,5,7
32,PL_GRedlarski-DistrictsSum,6,7
32,MUNI-ARIMA,7,7
33,EuroCOVIDhub-baseline,1,7
33,ICM-agentModel,2,7
33,IEM_Health-CovidProject,3,7
33,ILM-EKF,4,7
33,epiforecasts-EpiNow2,5,7
33,PL_GRedlarski-DistrictsSum,6,7
33,RobertWalraven-ESG,7,7
34,EuroCOVIDhub-baseline,1,7
34,ICM-agentModel,2,7
34,IEM_Health-CovidProject,3,7
34,ILM-EKF,4,7
34,epiforecasts-EpiNow2,5,7
34,MUNI-ARIMA,6,7
34,RobertWalraven-ESG,7,7
35,EuroCOVIDhub-baseline,1,7
35,ICM-agentModel,2,7
35,IEM_Health-CovidProject,3,7
35,ILM-EKF,4,7
35,PL_GRedlarski-DistrictsSum,5,7
35,MUNI-ARIMA,6,7
35,RobertWalraven-ESG,7,7
36,EuroCOVIDhub-baseline,1,7
36,ICM-agentModel,2,7
36,IEM_Health-CovidProject,3,7
36,ITWW-county_repro,4,7
36,MIT_CovidAnalytics-DELPHI,5,7
36,MOCOS-agent1,6,7
36,epiforecasts-EpiNow2,7,7
37,EuroCOVIDhub-baseline,1,7
37,ICM-agentModel,2,7
37,IEM_Health-CovidProject,3,7
37,ITWW-county_repro,4,7
37,MIT_CovidAnalytics-DELPHI,5,7
37,MOCOS-agent1,6,7
37,PL_GRedlarski-DistrictsSum,7,7
38,EuroCOVIDhub-baseline,1,7
38,ICM-agentModel,2,7
38,IEM_Health-CovidProject,3,7
38,ITWW-county_repro,4,7
38,MIT_CovidAnalytics-DELPHI,5,7
38,MOCOS-agent1,6,7
38,MUNI-ARIMA,7,7
39,EuroCOVIDhub-baseline,1,7
39,ICM-agentModel,2,7
39,IEM_Health-CovidProject,3,7
39,ITWW-county_repro,4,7
39,MIT_CovidAnalytics-DELPHI,5,7
39,MOCOS-agent1,6,7
39,RobertWalraven-ESG,7,7
40,EuroCOVIDhub-baseline,1,7
40,ICM-agentModel,2,7
40,IEM_Health-CovidProject,3,7
40,ITWW-county_repro,4,7
40,MIT_CovidAnalytics-DELPHI,5,7
40,epiforecasts-EpiNow2,6,7
40,PL_GRedlarski-DistrictsSum,7,7
41,EuroCOVIDhub-baseline,1,7
41,ICM-agentModel,2,7
41,IEM_Health-CovidProject,3,7
41,ITWW-county_repro,4,7
41,MIT_CovidAnalytics-DELPHI,5,7
41,epiforecasts-EpiNow2,6,7
41,MUNI-ARIMA,7,7
42,EuroCOVIDhub-baseline,1,7
42,ICM-agentModel,2,7
42,IEM_Health-CovidProject,3,7
42,ITWW-county_repro,4,7
42,MIT_CovidAnalytics-DELPHI,5,7
42,epiforecasts-EpiNow2,6,7
42,RobertWalraven-ESG,7,7
43,EuroCOVIDhub-baseline,1,7
43,ICM-agentModel,2,7
43,IEM_Health-CovidProject,3,7
43,ITWW-county_repro,4,7
43,MIT_CovidAnalytics-DELPHI,5,7
43,PL_GRedlarski-DistrictsSum,6,7
43,MUNI-ARIMA,7,7
44,EuroCOVIDhub-baseline,1,7
44,ICM-agentModel,2,7
44,IEM_Health-CovidProject,3,7
44,ITWW-county_repro,4,7
44,MIT_CovidAnalytics-DELPHI,5,7
44,PL_GRedlarski-DistrictsSum,6,7
44,RobertWalraven-ESG,7,7
45,EuroCOVIDhub-baseline,1,7
45,ICM-agentModel,2,7
45,IEM_Health-CovidProject,3,7
45,ITWW-county_repro,4,7
45,MIT_CovidAnalytics-DELPHI,5,7
45,MUNI-ARIMA,6,7
45,RobertWalraven-ESG,7,7
46,EuroCOVIDhub-baseline,1,7
46,ICM-agentModel,2,7
46,IEM_Health-CovidProject,3,7
46,ITWW-county_repro,4,7
46,MOCOS-agent1,5,7
46,epiforecasts-EpiNow2,6,7
46,PL_GRedlarski-DistrictsSum,7,7
47,EuroCOVIDhub-baseline,1,7
47,ICM-agentModel,2,7
47,IEM_Health-CovidProject,3,7
47,ITWW-county_repro,4,7
47,MOCOS-agent1,5,7
47,epiforecasts-EpiNow2,6,7
47,MUNI-ARIMA,7,7
48,EuroCOVIDhub-baseline,1,7
48,ICM-agentModel,2,7
48,IEM_Health-CovidProject,3,7
48,ITWW-county_repro,4,7
48,MOCOS-agent1,5,7
48,epiforecasts-EpiNow2,6,7
48,RobertWalraven-ESG,7,7
49,EuroCOVIDhub-baseline,1,7
49,ICM-agentModel,2,7
49,IEM_Health-CovidProject,3,7
49,ITWW-county_repro,4,7
49,MOCOS-agent1,5,7
49,PL_GRedlarski-DistrictsSum,6,7
49,MUNI-ARIMA,7,7
50,EuroCOVIDhub-baseline,1,7
50,ICM-agentModel,2,7
50,IEM_Health-CovidProject,3,7
50,ITWW-county_repro,4,7
50,MOCOS-agent1,5,7
50,PL_GRedlarski-DistrictsSum,6,7
50,RobertWalraven-ESG,7,7
51,EuroCOVIDhub-baseline,1,7
51,ICM-agentModel,2,7
51,IEM_Health-CovidProject,3,7
51,ITWW-county_repro,4,7
51,MOCOS-agent1,5,7
51,MUNI-ARIMA,6,7
51,RobertWalraven-ESG,7,7
52,EuroCOVIDhub-baseline,1,7
52,ICM-agentModel,2,7
52,IEM_Health-CovidProject,3,7
52,ITWW-county_repro,4,7
52,epiforecasts-EpiNow2,5,7
52,PL_GRedlarski-DistrictsSum,6,7
52,MUNI-ARIMA,7,7
53,EuroCOVIDhub-baseline,1,7
53,ICM-agentModel,2,7
53,IEM_Health-CovidProject,3,7
53,ITWW-county_repro,4,7
53,epiforecasts-EpiNow2,5,7
53,PL_GRedlarski-DistrictsSum,6,7
53,RobertWalraven-ESG,7,7
54,EuroCOVIDhub-baseline,1,7
54,ICM-agentModel,2,7
54,IEM_Health-CovidProject,3,7
54,ITWW-county_repro,4,7
54,epiforecasts-EpiNow2,5,7
54,MUNI-ARIMA,6,7
54,RobertWalraven-ESG,7,7
55,EuroCOVIDhub-baseline,1,7
55,ICM-agentModel,2,7
55,IEM_Health-CovidProject,3,7
55,ITWW-county_repro,4,7
55,PL_GRedlarski-DistrictsSum,5,7
55,MUNI-ARIMA,6,7
55,RobertWalraven-ESG,7,7
56,EuroCOVIDhub-baseline,1,7
56,ICM-agentModel,2,7
56,IEM_Health-CovidProject,3,7
56,MIT_CovidAnalytics-DELPHI,4,7
56,MOCOS-agent1,5,7
56,epiforecasts-EpiNow2,6,7
56,PL_GRedlarski-DistrictsSum,7,7
57,EuroCOVIDhub-baseline,1,7
57,ICM-agentModel,2,7
57,IEM_Health-CovidProject,3,7
57,MIT_CovidAnalytics-DELPHI,4,7
57,MOCOS-agent1,5,7
57,epiforecasts-EpiNow2,6,7
57,MUNI-ARIMA,7,7
58,EuroCOVIDhub-baseline,1,7
58,ICM-agentModel,2,7
58,IEM_Health-CovidProject,3,7
58,MIT_CovidAnalytics-DELPHI,4,7
58,MOCOS-agent1,5,7
58,epiforecasts-EpiNow2,6,7
58,RobertWalraven-ESG,7,7
59,EuroCOVIDhub-baseline,1,7
59,ICM-agentModel,2,7
59,IEM_Health-CovidProject,3,7
59,MIT_CovidAnalytics-DELPHI,4,7
59,MOCOS-agent1,5,7
59,PL_GRedlarski-DistrictsSum,6,7
59,MUNI-ARIMA,7,7
60,EuroCOVIDhub-baseline,1,7
60,ICM-agentModel,2,7
60,IEM_Health-CovidProject,3,7
60,MIT_CovidAnalytics-DELPHI,4,7
60,MOCOS-agent1,5,7
60,PL_GRedlarski-DistrictsSum,6,7
60,RobertWalraven-ESG,7,7
61,EuroCOVIDhub-baseline,1,7
61,ICM-agentModel,2,7
61,IEM_Health-CovidProject,3,7
61,MIT_CovidAnalytics-DELPHI,4,7
61,MOCOS-agent1,5,7
61,MUNI-ARIMA,6,7
61,RobertWalraven-ESG,7,7
62,EuroCOVIDhub-baseline,1,7
62,ICM-agentModel,2,7
62,IEM_Health-CovidProject,3,7
62,MIT_CovidAnalytics-DELPHI,4,7
62,epiforecasts-EpiNow2,5,7
62,PL_GRedlarski-DistrictsSum,6,7
62,MUNI-ARIMA,7,7
63,EuroCOVIDhub-baseline,1,7
63,ICM-agentModel,2,7
63,IEM_Health-CovidProject,3,7
63,MIT_CovidAnalytics-DELPHI,4,7
63,epiforecasts-EpiNow2,5,7
63,PL_GRedlarski-DistrictsSum,6,7
63,RobertWalraven-ESG,7,7
64,EuroCOVIDhub-baseline,1,7
64,ICM-agentModel,2,7
64,IEM_Health-CovidProject,3,7
64,MIT_CovidAnalytics-DELPHI,4,7
64,epiforecasts-EpiNow2,5,7
64,MUNI-ARIMA,6,7
64,RobertWalraven-ESG,7,7
65,EuroCOVIDhub-baseline,1,7
65,ICM-agentModel,2,7
65,IEM_Health-CovidProject,3,7
65,MIT_CovidAnalytics-DELPHI,4,7
65,PL_GRedlarski-DistrictsSum,5,7
65,MUNI-ARIMA,6,7
65,RobertWalraven-ESG,7,7
66,EuroCOVIDhub-baseline,1,7
66,ICM-agentModel,2,7
66,IEM_Health-CovidProject,3,7
66,MOCOS-agent1,4,7
66,epiforecasts-EpiNow2,5,7
66,PL_GRedlarski-DistrictsSum,6,7
66,MUNI-ARIMA,7,7
67,EuroCOVIDhub-baseline,1,7
67,ICM-agentModel,2,7
67,IEM_Health-CovidProject,3,7
67,MOCOS-agent1,4,7
67,epiforecasts-EpiNow2,5,7
67,PL_GRedlarski-DistrictsSum,6,7
67,RobertWalraven-ESG,7,7
68,EuroCOVIDhub-baseline,1,7
68,ICM-agentModel,2,7
68,IEM_Health-CovidProject,3,7
68,MOCOS-agent1,4,7
68,epiforecasts-EpiNow2,5,7
68,MUNI-ARIMA,6,7
68,RobertWalraven-ESG,7,7
69,EuroCOVIDhub-baseline,1,7
69,ICM-agentModel,2,7
69,IEM_Health-CovidProject,3,7
69,MOCOS-agent1,4,7
69,PL_GRedlarski-DistrictsSum,5,7
69,MUNI-ARIMA,6,7
69,RobertWalraven-ESG,7,7
70,EuroCOVIDhub-baseline,1,7
70,ICM-agentModel,2,7
70,IEM_Health-CovidProject,3,7
70,epiforecasts-EpiNow2,4,7
70,PL_GRedlarski-DistrictsSum,5,7
70,MUNI-ARIMA,6,7
70,RobertWalraven-ESG,7,7
71,EuroCOVIDhub-baseline,1,7
71,ICM-agentModel,2,7
71,ILM-EKF,3,7
71,ITWW-county_repro,4,7
71,MIT_CovidAnalytics-DELPHI,5,7
71,MOCOS-agent1,6,7
71,epiforecasts-EpiNow2,7,7
72,EuroCOVIDhub-baseline,1,7
72,ICM-agentModel,2,7
72,ILM-EKF,3,7
72,ITWW-county_repro,4,7
72,MIT_CovidAnalytics-DELPHI,5,7
72,MOCOS-agent1,6,7
72,PL_GRedlarski-DistrictsSum,7,7
73,EuroCOVIDhub-baseline,1,7
73,ICM-agentModel,2,7
73,ILM-EKF,3,7
73,ITWW-county_repro,4,7
73,MIT_CovidAnalytics-DELPHI,5,7
73,MOCOS-agent1,6,7
73,MUNI-ARIMA,7,7
74,EuroCOVIDhub-baseline,1,7
74,ICM-agentModel,2,7
74,ILM-EKF,3,7
74,ITWW-county_repro,4,7
74,MIT_CovidAnalytics-DELPHI,5,7
74,MOCOS-agent1,6,7
74,RobertWalraven-ESG,7,7
75,EuroCOVIDhub-baseline,1,7
75,ICM-agentModel,2,7
75,ILM-EKF,3,7
75,ITWW-county_repro,4,7
75,MIT_CovidAnalytics-DELPHI,5,7
75,epiforecasts-EpiNow2,6,7
75,PL_GRedlarski-DistrictsSum,7,7
76,EuroCOVIDhub-baseline,1,7
76,ICM-agentModel,2,7
76,ILM-EKF,3,7
76,ITWW-county_repro,4,7
76,MIT_CovidAnalytics-DELPHI,5,7
76,epiforecasts-EpiNow2,6,7
76,MUNI-ARIMA,7,7
77,EuroCOVIDhub-baseline,1,7
77,ICM-agentModel,2,7
77,ILM-EKF,3,7
77,ITWW-county_repro,4,7
77,MIT_CovidAnalytics-DELPHI,5,7
77,epiforecasts-EpiNow2,6,7
77,RobertWalraven-ESG,7,7
78,EuroCOVIDhub-baseline,1,7
78,ICM-agentModel,2,7
78,ILM-EKF,3,7
78,ITWW-county_repro,4,7
78,MIT_CovidAnalytics-DELPHI,5,7
78,PL_GRedlarski-DistrictsSum,6,7
78,MUNI-ARIMA,7,7
79,EuroCOVIDhub-baseline,1,7
79,ICM-agentModel,2,7
79,ILM-EKF,3,7
79,ITWW-county_repro,4,7
79,MIT_CovidAnalytics-DELPHI,5,7
79,PL_GRedlarski-DistrictsSum,6,7
79,RobertWalraven-ESG,7,7
80,EuroCOVIDhub-baseline,1,7
80,ICM-agentModel,2,7
80,ILM-EKF,3,7
80,ITWW-county_repro,4,7
80,MIT_CovidAnalytics-DELPHI,5,7
80,MUNI-ARIMA,6,7
80,RobertWalraven-ESG,7,7
81,EuroCOVIDhub-baseline,1,7
81,ICM-agentModel,2,7
81,ILM-EKF,3,7
81,ITWW-county_repro,4,7
81,MOCOS-agent1,5,7
81,epiforecasts-EpiNow2,6,7
81,PL_GRedlarski-DistrictsSum,7,7
82,EuroCOVIDhub-baseline,1,7
82,ICM-agentModel,2,7
82,ILM-EKF,3,7
82,ITWW-county_repro,4,7
82,MOCOS-agent1,5,7
82,epiforecasts-EpiNow2,6,7
82,MUNI-ARIMA,7,7
83,EuroCOVIDhub-baseline,1,7
83,ICM-agentModel,2,7
83,ILM-EKF,3,7
83,ITWW-county_repro,4,7
83,MOCOS-agent1,5,7
83,epiforecasts-EpiNow2,6,7
83,RobertWalraven-ESG,7,7
84,EuroCOVIDhub-baseline,1,7
84,ICM-agentModel,2,7
84,ILM-EKF,3,7
84,ITWW-county_repro,4,7
84,MOCOS-agent1,5,7
84,PL_GRedlarski-DistrictsSum,6,7
84,MUNI-ARIMA,7,7
85,EuroCOVIDhub-baseline,1,7
85,ICM-agentModel,2,7
85,ILM-EKF,3,7
85,ITWW-county_repro,4,7
85,MOCOS-agent1,5,7
85,PL_GRedlarski-DistrictsSum,6,7
85,RobertWalraven-ESG,7,7
86,EuroCOVIDhub-baseline,1,7
86,ICM-agentModel,2,7
86,ILM-EKF,3,7
86,ITWW-county_repro,4,7
86,MOCOS-agent1,5,7
86,MUNI-ARIMA,6,7
86,RobertWalraven-ESG,7,7
87,EuroCOVIDhub-baseline,1,7
87,ICM-agentModel,2,7
87,ILM-EKF,3,7
87,ITWW-county_repro,4,7
87,epiforecasts-EpiNow2,5,7
87,PL_GRedlarski-DistrictsSum,6,7
87,MUNI-ARIMA,7,7
88,EuroCOVIDhub-baseline,1,7
88,ICM-agentModel,2,7
88,ILM-EKF,3,7
88,ITWW-county_repro,4,7
88,epiforecasts-EpiNow2,5,7
88,PL_GRedlarski-DistrictsSum,6,7
88,RobertWalraven-ESG,7,7
89,EuroCOVIDhub-baseline,1,7
89,ICM-agentModel,2,7
89,ILM-EKF,3,7
89,ITWW-county_repro,4,7
89,epiforecasts-EpiNow2,5,7
89,MUNI-ARIMA,6,7
89,RobertWalraven-ESG,7,7
90,EuroCOVIDhub-baseline,1,7
90,ICM-agentModel,2,7
90,ILM-EKF,3,7
90,ITWW-county_repro,4,7
90,PL_GRedlarski-DistrictsSum,5,7
90,MUNI-ARIMA,6,7
90,RobertWalraven-ESG,7,7
91,EuroCOVIDhub-baseline,1,7
91,ICM-agentModel,2,7
91,ILM-EKF,3,7
91,MIT_CovidAnalytics-DELPHI,4,7
91,MOCOS-agent1,5,7
91,epiforecasts-EpiNow2,6,7
91,PL_GRedlarski-DistrictsSum,7,7
92,EuroCOVIDhub-baseline,1,7
92,ICM-agentModel,2,7
92,ILM-EKF,3,7
92,MIT_CovidAnalytics-DELPHI,4,7
92,MOCOS-agent1,5,7
92,epiforecasts-EpiNow2,6,7
92,MUNI-ARIMA,7,7
93,EuroCOVIDhub-baseline,1,7
93,ICM-agentModel,2,7
93,ILM-EKF,3,7
93,MIT_CovidAnalytics-DELPHI,4,7
93,MOCOS-agent1,5,7
93,epiforecasts-EpiNow2,6,7
93,RobertWalraven-ESG,7,7
94,EuroCOVIDhub-baseline,1,7
94,ICM-agentModel,2,7
94,ILM-EKF,3,7
94,MIT_CovidAnalytics-DELPHI,4,7
94,MOCOS-agent1,5,7
94,PL_GRedlarski-DistrictsSum,6,7
94,MUNI-ARIMA,7,7
95,EuroCOVIDhub-baseline,1,7
95,ICM-agentModel,2,7
95,ILM-EKF,3,7
95,MIT_CovidAnalytics-DELPHI,4,7
95,MOCOS-agent1,5,7
95,PL_GRedlarski-DistrictsSum,6,7
95,RobertWalraven-ESG,7,7
96,EuroCOVIDhub-baseline,1,7
96,ICM-agentModel,2,7
96,ILM-EKF,3,7
96,MIT_CovidAnalytics-DELPHI,4,7
96,MOCOS-agent1,5,7
96,MUNI-ARIMA,6,7
96,RobertWalraven-ESG,7,7
97,EuroCOVIDhub-baseline,1,7
97,ICM-agentModel,2,7
97,ILM-EKF,3,7
97,MIT_CovidAnalytics-DELPHI,4,7
97,epiforecasts-EpiNow2,5,7
97,PL_GRedlarski-DistrictsSum,6,7
97,MUNI-ARIMA,7,7
98,EuroCOVIDhub-baseline,1,7
98,ICM-agentModel,2,7
98,ILM-EKF,3,7
98,MIT_CovidAnalytics-DELPHI,4,7
98,epiforecasts-EpiNow2,5,7
98,PL_GRedlarski-DistrictsSum,6,7
98,RobertWalraven-ESG,7,7
99,EuroCOVIDhub-baseline,1,7
99,ICM-agentModel,2,7
99,ILM-EKF,3,7
99,MIT_CovidAnalytics-DELPHI,4,7
99,epiforecasts-EpiNow2,5,7
99,MUNI-ARIMA,6,7
99,RobertWalraven-ESG,7,7
100,EuroCOVIDhub-baseline,1,7
100,ICM-agentModel,2,7
100,ILM-EKF,3,7
100,MIT_CovidAnalytics-DELPHI,4,7
100,PL_GRedlarski-DistrictsSum,5,7
100,MUNI-ARIMA,6,7
100,RobertWalraven-ESG,7,7
101,EuroCOVIDhub-baseline,1,7
101,ICM-agentModel,2,7
101,ILM-EKF,3,7
101,MOCOS-agent1,4,7
101,epiforecasts-EpiNow2,5,7
101,PL_GRedlarski-DistrictsSum,6,7
101,MUNI-ARIMA,7,7
102,EuroCOVIDhub-baseline,1,7
102,ICM-agentModel,2,7
102,ILM-EKF,3,7
102,MOCOS-agent1,4,7
102,epiforecasts-EpiNow2,5,7
102,PL_GRedlarski-DistrictsSum,6,7
102,RobertWalraven-ESG,7,7
103,EuroCOVIDhub-baseline,1,7
103,ICM-agentModel,2,7
103,ILM-EKF,3,7
103,MOCOS-agent1,4,7
103,epiforecasts-EpiNow2,5,7
103,MUNI-ARIMA,6,7
103,RobertWalraven-ESG,7,7
104,EuroCOVIDhub-baseline,1,7
104,ICM-agentModel,2,7
104,ILM-EKF,3,7
104,MOCOS-agent1,4,7
104,PL_GRedlarski-DistrictsSum,5,7
104,MUNI-ARIMA,6,7
104,RobertWalraven-ESG,7,7
105,EuroCOVIDhub-baseline,1,7
105,ICM-agentModel,2,7
105,ILM-EKF,3,7
105,epiforecasts-EpiNow2,4,7
105,PL_GRedlarski-DistrictsSum,5,7
105,MUNI-ARIMA,6,7
105,RobertWalraven-ESG,7,7
106,EuroCOVIDhub-baseline,1,7
106,ICM-agentModel,2,7
106,ITWW-county_repro,3,7
106,MIT_CovidAnalytics-DELPHI,4,7
106,MOCOS-agent1,5,7
106,epiforecasts-EpiNow2,6,7
106,PL_GRedlarski-DistrictsSum,7,7
107,EuroCOVIDhub-baseline,1,7
107,ICM-agentModel,2,7
107,ITWW-county_repro,3,7
107,MIT_CovidAnalytics-DELPHI,4,7
107,MOCOS-agent1,5,7
107,epiforecasts-EpiNow2,6,7
107,MUNI-ARIMA,7,7
108,EuroCOVIDhub-baseline,1,7
108,ICM-agentModel,2,7
108,ITWW-county_repro,3,7
108,MIT_CovidAnalytics-DELPHI,4,7
108,MOCOS-agent1,5,7
108,epiforecasts-EpiNow2,6,7
108,RobertWalraven-ESG,7,7
