ensid,model,modelid,k
18,ILM-EKF,4,13
18,ITWW-county_repro,5,13
18,MIMUW-StochSEIR,6,13
18,MIT_CovidAnalytics-DELPHI,7,13
18,MOCOS-agent1,8,13
18,RobertWalraven-ESG,9,13
18,epiforecasts-EpiExpert,10,13
18,epiforecasts-EpiExpert_Rt,11,13
18,epiforecasts-EpiExpert_direct,12,13
18,Karlen-pypm,13,13
19,EuroCOVIDhub-baseline,1,13
19,ICM-agentModel,2,13
19,IEM_Health-CovidProject,3,13
19,ILM-EKF,4,13
19,ITWW-county_repro,5,13
19,MIMUW-StochSEIR,6,13
19,MIT_CovidAnalytics-DELPHI,7,13
19,MOCOS-agent1,8,13
19,RobertWalraven-ESG,9,13
19,epiforecasts-EpiExpert,10,13
19,epiforecasts-EpiExpert_Rt,11,13
19,MUNI-ARIMA,12,13
19,Karlen-pypm,13,13
20,EuroCOVIDhub-baseline,1,13
20,ICM-agentModel,2,13
20,IEM_Health-CovidProject,3,13
20,ILM-EKF,4,13
20,ITWW-county_repro,5,13
20,MIMUW-StochSEIR,6,13
20,MIT_CovidAnalytics-DELPHI,7,13
20,MOCOS-agent1,8,13
20,RobertWalraven-ESG,9,13
20,epiforecasts-EpiExpert,10,13
20,epiforecasts-EpiExpert_direct,11,13
20,MUNI-ARIMA,12,13
20,Karlen-pypm,13,13
21,EuroCOVIDhub-baseline,1,13
21,ICM-agentModel,2,13
21,IEM_Health-CovidProject,3,13
21,ILM-EKF,4,13
21,ITWW-county_repro,5,13
21,MIMUW-StochSEIR,6,13
21,MIT_CovidAnalytics-DELPHI,7,13
21,MOCOS-agent1,8,13
21,RobertWalraven-ESG,9,13
21,epiforecasts-EpiNow2,10,13
21,UMass-MechBayes,11,13
21,epiforecasts-EpiExpert_Rt,12,13
21,epiforecasts-EpiExpert_direct,13,13
22,EuroCOVIDhub-baseline,1,13
22,ICM-agentModel,2,13
22,IEM_Health-CovidProject,3,13
22,ILM-EKF,4,13
22,ITWW-county_repro,5,13
22,MIMUW-StochSEIR,6,13
22,MIT_CovidAnalytics-DELPHI,7,13
22,MOCOS-agent1,8,13
22,RobertWalraven-ESG,9,13
22,epiforecasts-EpiNow2,10,13
22,UMass-MechBayes,11,13
22,epiforecasts-EpiExpert_Rt,12,13
22,MUNI-ARIMA,13,13
23,EuroCOVIDhub-baseline,1,13
23,ICM-agentModel,2,13
23,IEM_Health-CovidProject,3,13
23,ILM-EKF,4,13
23,ITWW-county_repro,5,13
23,MIMUW-StochSEIR,6,13
23,MIT_CovidAnalytics-DELPHI,7,13
23,MOCOS-agent1,8,13
23,RobertWalraven-ESG,9,13
23,epiforecasts-EpiNow2,10,13
23,UMass-MechBayes,11,13
23,epiforecasts-EpiExpert_Rt,12,13
23,Karlen-pypm,13,13
24,EuroCOVIDhub-baseline,1,13
24,ICM-agentModel,2,13
24,IEM_Health-CovidProject,3,13
24,ILM-EKF,4,13
24,ITWW-county_repro,5,13
24,MIMUW-StochSEIR,6,13
24,MIT_CovidAnalytics-DELPHI,7,13
24,MOCOS-agent1,8,13
24,RobertWalraven-ESG,9,13
24,epiforecasts-EpiNow2,10,13
24,UMass-MechBayes,11,13
24,epiforecasts-EpiExpert_direct,12,13
24,MUNI-ARIMA,13,13
25,EuroCOVIDhub-baseline,1,13
25,ICM-agentModel,2,13
25,IEM_Health-CovidProject,3,13
25,ILM-EKF,4,13
25,ITWW-county_repro,5,13
25,MIMUW-StochSEIR,6,13
25,MIT_CovidAnalytics-DELPHI,7,13
25,MOCOS-agent1,8,13
25,RobertWalraven-ESG,9,13
25,epiforecasts-EpiNow2,10,13
25,UMass-MechBayes,11,13
25,epiforecasts-EpiExpert_direct,12,13
25,Karlen-pypm,13,13
26,EuroCOVIDhub-baseline,1,13
26,ICM-agentModel,2,13
26,IEM_Health-CovidProject,3,13
26,ILM-EKF,4,13
26,ITWW-county_repro,5,13
26,MIMUW-StochSEIR,6,13
26,MIT_CovidAnalytics-DELPHI,7,13
26,MOCOS-agent1,8,13
26,RobertWalraven-ESG,9,13
26,epiforecasts-EpiNow2,10,13
26,UMass-MechBayes,11,13
26,MUNI-ARIMA,12,13
26,Karlen-pypm,13,13
27,EuroCOVIDhub-baseline,1,13
27,ICM-agentModel,2,13
27,IEM_Health-CovidProject,3,13
27,ILM-EKF,4,13
27,ITWW-county_repro,5,13
27,MIMUW-StochSEIR,6,13
27,MIT_CovidAnalytics-DELPHI,7,13
27,MOCOS-agent1,8,13
27,RobertWalraven-ESG,9,13
27,epiforecasts-EpiNow2,10,13
27,epiforecasts-EpiExpert_Rt,11,13
27,epiforecasts-EpiExpert_direct,12,13
27,MUNI-ARIMA,13,13
28,EuroCOVIDhub-baseline,1,13
28,ICM-agentModel,2,13
28,IEM_Health-CovidProject,3,13
28,ILM-EKF,4,13
28,ITWW-county_repro,5,13
28,MIMUW-StochSEIR,6,13
28,MIT_CovidAnalytics-DELPHI,7,13
28,MOCOS-agent1,8,13
28,RobertWalraven-ESG,9,13
28,epiforecasts-EpiNow2,10,13
28,epiforecasts-EpiExpert_Rt,11,13
28,epiforecasts-EpiExpert_direct,12,13
28,Karlen-pypm,13,13
29,EuroCOVIDhub-baseline,1,13
29,ICM-agentModel,2,13
29,IEM_Health-CovidProject,3,13
29,ILM-EKF,4,13
29,ITWW-county_repro,5,13
29,MIMUW-StochSEIR,6,13
29,MIT_CovidAnalytics-DELPHI,7,13
29,MOCOS-agent1,8,13
29,RobertWalraven-ESG,9,13
29,epiforecasts-EpiNow2,10,13
29,epiforecasts-EpiExpert_Rt,11,13
29,MUNI-ARIMA,12,13
29,Karlen-pypm,13,13
30,EuroCOVIDhub-baseline,1,13
30,ICM-agentModel,2,13
30,IEM_Health-CovidProject,3,13
30,ILM-EKF,4,13
30,ITWW-county_repro,5,13
30,MIMUW-StochSEIR,6,13
30,MIT_CovidAnalytics-DELPHI,7,13
30,MOCOS-agent1,8,13
30,RobertWalraven-ESG,9,13
30,epiforecasts-EpiNow2,10,13
30,epiforecasts-EpiExpert_direct,11,13
30,MUNI-ARIMA,12,13
30,Karlen-pypm,13,13
31,EuroCOVIDhub-baseline,1,13
31,ICM-agentModel,2,13
31,IEM_Health-CovidProject,3,13
31,ILM-EKF,4,13
31,ITWW-county_repro,5,13
31,MIMUW-StochSEIR,6,13
31,MIT_CovidAnalytics-DELPHI,7,13
31,MOCOS-agent1,8,13
31,RobertWalraven-ESG,9,13
31,UMass-MechBayes,10,13
31,epiforecasts-EpiExpert_Rt,11,13
31,epiforecasts-EpiExpert_direct,12,13
31,MUNI-ARIMA,13,13
32,EuroCOVIDhub-baseline,1,13
32,ICM-agentModel,2,13
32,IEM_Health-CovidProject,3,13
32,ILM-EKF,4,13
32,ITWW-county_repro,5,13
32,MIMUW-StochSEIR,6,13
32,MIT_CovidAnalytics-DELPHI,7,13
32,MOCOS-agent1,8,13
32,RobertWalraven-ESG,9,13
32,UMass-MechBayes,10,13
32,epiforecasts-EpiExpert_Rt,11,13
32,epiforecasts-EpiExpert_direct,12,13
32,Karlen-pypm,13,13
33,EuroCOVIDhub-baseline,1,13
33,ICM-agentModel,2,13
33,IEM_Health-CovidProject,3,13
33,ILM-EKF,4,13
33,ITWW-county_repro,5,13
33,MIMUW-StochSEIR,6,13
33,MIT_CovidAnalytics-DELPHI,7,13
33,MOCOS-agent1,8,13
33,RobertWalraven-ESG,9,13
33,UMass-MechBayes,10,13
33,epiforecasts-EpiExpert_Rt,11,13
33,MUNI-ARIMA,12,13
33,Karlen-pypm,13,13
34,EuroCOVIDhub-baseline,1,13
34,ICM-agentModel,2,13
34,IEM_Health-CovidProject,3,13
34,ILM-EKF,4,13
34,ITWW-county_repro,5,13
34,MIMUW-StochSEIR,6,13
34,MIT_CovidAnalytics-DELPHI,7,13
34,MOCOS-agent1,8,13
34,RobertWalraven-ESG,9,13
34,UMass-MechBayes,10,13
34,epiforecasts-EpiExpert_direct,11,13
34,MUNI-ARIMA,12,13
34,Karlen-pypm,13,13
35,EuroCOVIDhub-baseline,1,13
35,ICM-agentModel,2,13
35,IEM_Health-CovidProject,3,13
35,ILM-EKF,4,13
35,ITWW-county_repro,5,13
35,MIMUW-StochSEIR,6,13
35,MIT_CovidAnalytics-DELPHI,7,13
35,MOCOS-agent1,8,13
35,RobertWalraven-ESG,9,13
35,epiforecasts-EpiExpert_Rt,10,13
35,epiforecasts-EpiExpert_direct,11,13
35,MUNI-ARIMA,12,13
35,Karlen-pypm,13,13
36,EuroCOVIDhub-baseline,1,13
36,ICM-agentModel,2,13
36,IEM_Health-CovidProject,3,13
36,ILM-EKF,4,13
36,ITWW-county_repro,5,13
36,MIMUW-StochSEIR,6,13
36,MIT_CovidAnalytics-DELPHI,7,13
36,MOCOS-agent1,8,13
36,epiforecasts-EpiExpert,9,13
36,epiforecasts-EpiNow2,10,13
36,UMass-MechBayes,11,13
36,epiforecasts-EpiExpert_Rt,12,13
36,epiforecasts-EpiExpert_direct,13,13
37,EuroCOVIDhub-baseline,1,13
37,ICM-agentModel,2,13
37,IEM_Health-CovidProject,3,13
37,ILM-EKF,4,13
37,ITWW-county_repro,5,13
37,MIMUW-StochSEIR,6,13
37,MIT_CovidAnalytics-DELPHI,7,13
37,MOCOS-agent1,8,13
37,epiforecasts-EpiExpert,9,13
37,epiforecasts-EpiNow2,10,13
37,UMass-MechBayes,11,13
37,epiforecasts-EpiExpert_Rt,12,13
37,MUNI-ARIMA,13,13
38,EuroCOVIDhub-baseline,1,13
38,ICM-agentModel,2,13
38,IEM_Health-CovidProject,3,13
38,ILM-EKF,4,13
38,ITWW-county_repro,5,13
38,MIMUW-StochSEIR,6,13
38,MIT_CovidAnalytics-DELPHI,7,13
38,MOCOS-agent1,8,13
38,epiforecasts-EpiExpert,9,13
38,epiforecasts-EpiNow2,10,13
38,UMass-MechBayes,11,13
38,epiforecasts-EpiExpert_Rt,12,13
38,Karlen-pypm,13,13
39,EuroCOVIDhub-baseline,1,13
39,ICM-agentModel,2,13
39,IEM_Health-CovidProject,3,13
39,ILM-EKF,4,13
39,ITWW-county_repro,5,13
39,MIMUW-StochSEIR,6,13
39,MIT_CovidAnalytics-DELPHI,7,13
39,MOCOS-agent1,8,13
39,epiforecasts-EpiExpert,9,13
39,epiforecasts-EpiNow2,10,13
39,UMass-MechBayes,11,13
39,epiforecasts-EpiExpert_direct,12,13
39,MUNI-ARIMA,13,13
40,EuroCOVIDhub-baseline,1,13
40,ICM-agentModel,2,13
40,IEM_Health-CovidProject,3,13
40,ILM-EKF,4,13
40,ITWW-county_repro,5,13
40,MIMUW-StochSEIR,6,13
40,MIT_CovidAnalytics-DELPHI,7,13
40,MOCOS-agent1,8,13
40,epiforecasts-EpiExpert,9,13
40,epiforecasts-EpiNow2,10,13
40,UMass-MechBayes,11,13
40,epiforecasts-EpiExpert_direct,12,13
40,Karlen-pypm,13,13
41,EuroCOVIDhub-baseline,1,13
41,ICM-agentModel,2,13
41,IEM_Health-CovidProject,3,13
41,ILM-EKF,4,13
41,ITWW-county_repro,5,13
41,MIMUW-StochSEIR,6,13
41,MIT_CovidAnalytics-DELPHI,7,13
41,MOCOS-agent1,8,13
41,epiforecasts-EpiExpert,9,13
41,epiforecasts-EpiNow2,10,13
41,UMass-MechBayes,11,13
41,MUNI-ARIMA,12,13
41,Karlen-pypm,13,13
42,EuroCOVIDhub-baseline,1,13
42,ICM-agentModel,2,13
42,IEM_Health-CovidProject,3,13
42,ILM-EKF,4,13
42,ITWW-county_repro,5,13
42,MIMUW-StochSEIR,6,13
42,MIT_CovidAnalytics-DELPHI,7,13
42,MOCOS-agent1,8,13
42,epiforecasts-EpiExpert,9,13
42,epiforecasts-EpiNow2,10,13
42,epiforecasts-EpiExpert_Rt,11,13
42,epiforecasts-EpiExpert_direct,12,13
42,MUNI-ARIMA,13,13
43,EuroCOVIDhub-baseline,1,13
43,ICM-agentModel,2,13
43,IEM_Health-CovidProject,3,13
43,ILM-EKF,4,13
43,ITWW-county_repro,5,13
43,MIMUW-StochSEIR,6,13
43,MIT_CovidAnalytics-DELPHI,7,13
43,MOCOS-agent1,8,13
43,epiforecasts-EpiExpert,9,13
43,epiforecasts-EpiNow2,10,13
43,epiforecasts-EpiExpert_Rt,11,13
43,epiforecasts-EpiExpert_direct,12,13
43,Karlen-pypm,13,13
44,EuroCOVIDhub-baseline,1,13
44,ICM-agentModel,2,13
44,IEM_Health-CovidProject,3,13
44,ILM-EKF,4,13
44,ITWW-county_repro,5,13
44,MIMUW-StochSEIR,6,13
44,MIT_CovidAnalytics-DELPHI,7,13
44,MOCOS-agent1,8,13
44,epiforecasts-EpiExpert,9,13
44,epiforecasts-EpiNow2,10,13
44,epiforecasts-EpiExpert_Rt,11,13
44,MUNI-ARIMA,12,13
44,Karlen-pypm,13,13
45,EuroCOVIDhub-baseline,1,13
45,ICM-agentModel,2,13
45,IEM_Health-CovidProject,3,13
45,ILM-EKF,4,13
45,ITWW-county_repro,5,13
45,MIMUW-StochSEIR,6,13
45,MIT_CovidAnalytics-DELPHI,7,13
45,MOCOS-agent1,8,13
45,epiforecasts-EpiExpert,9,13
45,epiforecasts-EpiNow2,10,13
45,epiforecasts-EpiExpert_direct,11,13
45,MUNI-ARIMA,12,13
45,Karlen-pypm,13,13
46,EuroCOVIDhub-baseline,1,13
46,ICM-agentModel,2,13
46,IEM_Health-CovidProject,3,13
46,ILM-EKF,4,13
46,ITWW-county_repro,5,13
46,MIMUW-StochSEIR,6,13
46,MIT_CovidAnalytics-DELPHI,7,13
46,MOCOS-agent1,8,13
46,epiforecasts-EpiExpert,9,13
46,UMass-MechBayes,10,13
46,epiforecasts-EpiExpert_Rt,11,13
46,epiforecasts-EpiExpert_direct,12,13
46,MUNI-ARIMA,13,13
47,EuroCOVIDhub-baseline,1,13
47,ICM-agentModel,2,13
47,IEM_Health-CovidProject,3,13
47,ILM-EKF,4,13
47,ITWW-county_repro,5,13
47,MIMUW-StochSEIR,6,13
47,MIT_CovidAnalytics-DELPHI,7,13
47,MOCOS-agent1,8,13
47,epiforecasts-EpiExpert,9,13
47,UMass-MechBayes,10,13
47,epiforecasts-EpiExpert_Rt,11,13
47,epiforecasts-EpiExpert_direct,12,13
47,Karlen-pypm,13,13
48,EuroCOVIDhub-baseline,1,13
48,ICM-agentModel,2,13
48,IEM_Health-CovidProject,3,13
48,ILM-EKF,4,13
48,ITWW-county_repro,5,13
48,MIMUW-StochSEIR,6,13
48,MIT_CovidAnalytics-DELPHI,7,13
48,MOCOS-agent1,8,13
48,epiforecasts-EpiExpert,9,13
48,UMass-MechBayes,10,13
48,epiforecasts-EpiExpert_Rt,11,13
48,MUNI-ARIMA,12,13
48,Karlen-pypm,13,13
49,EuroCOVIDhub-baseline,1,13
49,ICM-agentModel,2,13
49,IEM_Health-CovidProject,3,13
49,ILM-EKF,4,13
49,ITWW-county_repro,5,13
49,MIMUW-StochSEIR,6,13
49,MIT_CovidAnalytics-DELPHI,7,13
49,MOCOS-agent1,8,13
49,epiforecasts-EpiExpert,9,13
49,UMass-MechBayes,10,13
49,epiforecasts-EpiExpert_direct,11,13
49,MUNI-ARIMA,12,13
49,Karlen-pypm,13,13
50,EuroCOVIDhub-baseline,1,13
50,ICM-agentModel,2,13
50,IEM_Health-CovidProject,3,13
50,ILM-EKF,4,13
50,ITWW-county_repro,5,13
50,MIMUW-StochSEIR,6,13
50,MIT_CovidAnalytics-DELPHI,7,13
50,MOCOS-agent1,8,13
50,epiforecasts-EpiExpert,9,13
50,epiforecasts-EpiExpert_Rt,10,13
50,epiforecasts-EpiExpert_direct,11,13
50,MUNI-ARIMA,12,13
50,Karlen-pypm,13,13
51,EuroCOVIDhub-baseline,1,13
51,ICM-agentModel,2,13
51,IEM_Health-CovidProject,3,13
51,ILM-EKF,4,13
51,ITWW-county_repro,5,13
51,MIMUW-StochSEIR,6,13
51,MIT_CovidAnalytics-DELPHI,7,13
51,MOCOS-agent1,8,13
51,epiforecasts-EpiNow2,9,13
51,UMass-MechBayes,10,13
51,epiforecasts-EpiExpert_Rt,11,13
51,epiforecasts-EpiExpert_direct,12,13
51,MUNI-ARIMA,13,13
52,EuroCOVIDhub-baseline,1,13
52,ICM-agentModel,2,13
52,IEM_Health-CovidProject,3,13
52,ILM-EKF,4,13
52,ITWW-county_repro,5,13
52,MIMUW-StochSEIR,6,13
52,MIT_CovidAnalytics-DELPHI,7,13
52,MOCOS-agent1,8,13
52,epiforecasts-EpiNow2,9,13
52,UMass-MechBayes,10,13
52,epiforecasts-EpiExpert_Rt,11,13
52,epiforecasts-EpiExpert_direct,12,13
52,Karlen-pypm,13,13
53,EuroCOVIDhub-baseline,1,13
53,ICM-agentModel,2,13
53,IEM_Health-CovidProject,3,13
53,ILM-EKF,4,13
53,ITWW-county_repro,5,13
53,MIMUW-StochSEIR,6,13
53,MIT_CovidAnalytics-DELPHI,7,13
53,MOCOS-agent1,8,13
53,epiforecasts-EpiNow2,9,13
53,UMass-MechBayes,10,13
53,epiforecasts-EpiExpert_Rt,11,13
53,MUNI-ARIMA,12,13
53,Karlen-pypm,13,13
54,EuroCOVIDhub-baseline,1,13
54,ICM-agentModel,2,13
54,IEM_Health-CovidProject,3,13
54,ILM-EKF,4,13
54,ITWW-county_repro,5,13
54,MIMUW-StochSEIR,6,13
54,MIT_CovidAnalytics-DELPHI,7,13
54,MOCOS-agent1,8,13
54,epiforecasts-EpiNow2,9,13
54,UMass-MechBayes,10,13
54,epiforecasts-EpiExpert_direct,11,13
54,MUNI-ARIMA,12,13
54,Karlen-pypm,13,13
55,EuroCOVIDhub-baseline,1,13
55,ICM-agentModel,2,13
55,IEM_Health-CovidProject,3,13
55,ILM-EKF,4,13
55,ITWW-county_repro,5,13
55,MIMUW-StochSEIR,6,13
55,MIT_CovidAnalytics-DELPHI,7,13
55,MOCOS-agent1,8,13
55,epiforecasts-EpiNow2,9,13
55,epiforecasts-EpiExpert_Rt,10,13
55,epiforecasts-EpiExpert_direct,11,13
55,MUNI-ARIMA,12,13
55,Karlen-pypm,13,13
56,EuroCOVIDhub-baseline,1,13
56,ICM-agentModel,2,13
56,IEM_Health-CovidProject,3,13
56,ILM-EKF,4,13
56,ITWW-county_repro,5,13
56,MIMUW-StochSEIR,6,13
56,MIT_CovidAnalytics-DELPHI,7,13
56,MOCOS-agent1,8,13
56,UMass-MechBayes,9,13
56,epiforecasts-EpiExpert_Rt,10,13
56,epiforecasts-EpiExpert_direct,11,13
56,MUNI-ARIMA,12,13
56,Karlen-pypm,13,13
57,EuroCOVIDhub-baseline,1,13
57,ICM-agentModel,2,13
57,IEM_Health-CovidProject,3,13
57,ILM-EKF,4,13
57,ITWW-county_repro,5,13
57,MIMUW-StochSEIR,6,13
57,MIT_CovidAnalytics-DELPHI,7,13
57,RobertWalraven-ESG,8,13
57,epiforecasts-EpiExpert,9,13
57,epiforecasts-EpiNow2,10,13
57,UMass-MechBayes,11,13
57,epiforecasts-EpiExpert_Rt,12,13
57,epiforecasts-EpiExpert_direct,13,13
58,EuroCOVIDhub-baseline,1,13
58,ICM-agentModel,2,13
58,IEM_Health-CovidProject,3,13
58,ILM-EKF,4,13
58,ITWW-county_repro,5,13
58,MIMUW-StochSEIR,6,13
58,MIT_CovidAnalytics-DELPHI,7,13
58,RobertWalraven-ESG,8,13
58,epiforecasts-EpiExpert,9,13
58,epiforecasts-EpiNow2,10,13
58,UMass-MechBayes,11,13
58,epiforecasts-EpiExpert_Rt,12,13
58,MUNI-ARIMA,13,13
