ensid,model,modelid,k
119,MIT_CovidAnalytics-DELPHI,7,13
119,UNIPV-BayesINGARCHX,8,13
119,itwm-dSEIR,9,13
119,HZI-AgeExtendedSEIR,10,13
119,MUNI-ARIMA,11,13
119,RobertWalraven-ESG,12,13
119,CovidMetrics-epiBATS,13,13
196,EuroCOVIDhub-baseline,1,13
196,FIAS_FZJ-Epi1Ger,2,13
196,IEM_Health-CovidProject,3,13
196,ILM-EKF,4,13
196,ITWW-county_repro,5,13
196,Karlen-pypm,6,13
196,MIT_CovidAnalytics-DELPHI,7,13
196,epiforecasts-EpiNow2,8,13
196,itwm-dSEIR,9,13
196,HZI-AgeExtendedSEIR,10,13
196,MUNI-ARIMA,11,13
196,RobertWalraven-ESG,12,13
196,CovidMetrics-epiBATS,13,13
211,EuroCOVIDhub-baseline,1,13
211,FIAS_FZJ-Epi1Ger,2,13
211,IEM_Health-CovidProject,3,13
211,ILM-EKF,4,13
211,ITWW-county_repro,5,13
211,Karlen-pypm,6,13
211,UNIPV-BayesINGARCHX,7,13
211,epiforecasts-EpiExpert,8,13
211,epiforecasts-EpiNow2,9,13
211,itwm-dSEIR,10,13
211,epiforecasts-EpiExpert_Rt,11,13
211,HZI-AgeExtendedSEIR,12,13
211,epiforecasts-EpiExpert_direct,13,13
221,EuroCOVIDhub-baseline,1,13
221,FIAS_FZJ-Epi1Ger,2,13
221,IEM_Health-CovidProject,3,13
221,ILM-EKF,4,13
221,ITWW-county_repro,5,13
221,Karlen-pypm,6,13
221,UNIPV-BayesINGARCHX,7,13
221,epiforecasts-EpiExpert,8,13
221,epiforecasts-EpiNow2,9,13
221,itwm-dSEIR,10,13
221,HZI-AgeExtendedSEIR,11,13
221,epiforecasts-EpiExpert_direct,12,13
221,MUNI-ARIMA,13,13
277,EuroCOVIDhub-baseline,1,13
277,FIAS_FZJ-Epi1Ger,2,13
277,IEM_Health-CovidProject,3,13
277,ILM-EKF,4,13
277,ITWW-county_repro,5,13
277,Karlen-pypm,6,13
277,UNIPV-BayesINGARCHX,7,13
277,epiforecasts-EpiNow2,8,13
277,itwm-dSEIR,9,13
277,HZI-AgeExtendedSEIR,10,13
277,epiforecasts-EpiExpert_direct,11,13
277,MUNI-ARIMA,12,13
277,RobertWalraven-ESG,13,13
280,EuroCOVIDhub-baseline,1,13
280,FIAS_FZJ-Epi1Ger,2,13
280,IEM_Health-CovidProject,3,13
280,ILM-EKF,4,13
280,ITWW-county_repro,5,13
280,Karlen-pypm,6,13
280,UNIPV-BayesINGARCHX,7,13
280,epiforecasts-EpiNow2,8,13
280,itwm-dSEIR,9,13
280,HZI-AgeExtendedSEIR,10,13
280,MUNI-ARIMA,11,13
280,RobertWalraven-ESG,12,13
280,CovidMetrics-epiBATS,13,13
295,EuroCOVIDhub-baseline,1,13
295,FIAS_FZJ-Epi1Ger,2,13
295,IEM_Health-CovidProject,3,13
295,ILM-EKF,4,13
295,ITWW-county_repro,5,13
295,Karlen-pypm,6,13
295,epiforecasts-EpiExpert,7,13
295,epiforecasts-EpiNow2,8,13
295,itwm-dSEIR,9,13
295,epiforecasts-EpiExpert_Rt,10,13
295,HZI-AgeExtendedSEIR,11,13
295,epiforecasts-EpiExpert_direct,12,13
295,MUNI-ARIMA,13,13
305,EuroCOVIDhub-baseline,1,13
305,FIAS_FZJ-Epi1Ger,2,13
305,IEM_Health-CovidProject,3,13
305,ILM-EKF,4,13
305,ITWW-county_repro,5,13
305,Karlen-pypm,6,13
305,epiforecasts-EpiExpert,7,13
305,epiforecasts-EpiNow2,8,13
305,itwm-dSEIR,9,13
305,HZI-AgeExtendedSEIR,10,13
305,epiforecasts-EpiExpert_direct,11,13
305,MUNI-ARIMA,12,13
305,RobertWalraven-ESG,13,13
400,EuroCOVIDhub-baseline,1,13
400,FIAS_FZJ-Epi1Ger,2,13
400,IEM_Health-CovidProject,3,13
400,ILM-EKF,4,13
400,ITWW-county_repro,5,13
400,MIT_CovidAnalytics-DELPHI,6,13
400,UNIPV-BayesINGARCHX,7,13
400,epiforecasts-EpiNow2,8,13
400,itwm-dSEIR,9,13
400,HZI-AgeExtendedSEIR,10,13
400,MUNI-ARIMA,11,13
400,RobertWalraven-ESG,12,13
400,CovidMetrics-epiBATS,13,13
565,EuroCOVIDhub-baseline,1,13
565,FIAS_FZJ-Epi1Ger,2,13
565,IEM_Health-CovidProject,3,13
565,ILM-EKF,4,13
565,Karlen-pypm,5,13
565,MIT_CovidAnalytics-DELPHI,6,13
565,UNIPV-BayesINGARCHX,7,13
565,epiforecasts-EpiNow2,8,13
565,itwm-dSEIR,9,13
565,HZI-AgeExtendedSEIR,10,13
565,MUNI-ARIMA,11,13
565,RobertWalraven-ESG,12,13
565,CovidMetrics-epiBATS,13,13
785,EuroCOVIDhub-baseline,1,13
785,FIAS_FZJ-Epi1Ger,2,13
785,IEM_Health-CovidProject,3,13
785,ITWW-county_repro,4,13
785,Karlen-pypm,5,13
785,MIT_CovidAnalytics-DELPHI,6,13
785,UNIPV-BayesINGARCHX,7,13
785,epiforecasts-EpiNow2,8,13
785,itwm-dSEIR,9,13
785,HZI-AgeExtendedSEIR,10,13
785,MUNI-ARIMA,11,13
785,RobertWalraven-ESG,12,13
785,CovidMetrics-epiBATS,13,13
1071,EuroCOVIDhub-baseline,1,13
1071,FIAS_FZJ-Epi1Ger,2,13
1071,ILM-EKF,3,13
1071,ITWW-county_repro,4,13
1071,Karlen-pypm,5,13
1071,MIT_CovidAnalytics-DELPHI,6,13
1071,UNIPV-BayesINGARCHX,7,13
1071,epiforecasts-EpiNow2,8,13
1071,itwm-dSEIR,9,13
1071,HZI-AgeExtendedSEIR,10,13
1071,MUNI-ARIMA,11,13
1071,RobertWalraven-ESG,12,13
1071,CovidMetrics-epiBATS,13,13
1435,EuroCOVIDhub-baseline,1,13
1435,IEM_Health-CovidProject,2,13
1435,ILM-EKF,3,13
1435,ITWW-county_repro,4,13
1435,Karlen-pypm,5,13
1435,MIT_CovidAnalytics-DELPHI,6,13
1435,UNIPV-BayesINGARCHX,7,13
1435,epiforecasts-EpiNow2,8,13
1435,itwm-dSEIR,9,13
1435,HZI-AgeExtendedSEIR,10,13
1435,MUNI-ARIMA,11,13
1435,RobertWalraven-ESG,12,13
1435,CovidMetrics-epiBATS,13,13
1890,FIAS_FZJ-Epi1Ger,1,13
1890,IEM_Health-CovidProject,2,13
1890,ILM-EKF,3,13
1890,ITWW-county_repro,4,13
1890,Karlen-pypm,5,13
1890,MIT_CovidAnalytics-DELPHI,6,13
1890,UNIPV-BayesINGARCHX,7,13
1890,epiforecasts-EpiNow2,8,13
1890,itwm-dSEIR,9,13
1890,HZI-AgeExtendedSEIR,10,13
1890,MUNI-ARIMA,11,13
1890,RobertWalraven-ESG,12,13
1890,CovidMetrics-epiBATS,13,13
