ensid,model,modelid,k
28,Karlen-pypm,2,2
29,IEM_Health-CovidProject,1,2
29,MIT_CovidAnalytics-DELPHI,2,2
30,IEM_Health-CovidProject,1,2
30,UNIPV-BayesINGARCHX,2,2
31,IEM_Health-CovidProject,1,2
31,epiforecasts-EpiNow2,2,2
32,IEM_Health-CovidProject,1,2
32,itwm-dSEIR,2,2
33,IEM_Health-CovidProject,1,2
33,HZI-AgeExtendedSEIR,2,2
34,IEM_Health-CovidProject,1,2
34,MUNI-ARIMA,2,2
35,IEM_Health-CovidProject,1,2
35,RobertWalraven-ESG,2,2
36,IEM_Health-CovidProject,1,2
36,CovidMetrics-epiBATS,2,2
37,ILM-EKF,1,2
37,ITWW-county_repro,2,2
38,ILM-EKF,1,2
38,Karlen-pypm,2,2
39,ILM-EKF,1,2
39,MIT_CovidAnalytics-DELPHI,2,2
40,ILM-EKF,1,2
40,UNIPV-BayesINGARCHX,2,2
41,ILM-EKF,1,2
41,epiforecasts-EpiNow2,2,2
42,ILM-EKF,1,2
42,itwm-dSEIR,2,2
43,ILM-EKF,1,2
43,HZI-AgeExtendedSEIR,2,2
44,ILM-EKF,1,2
44,MUNI-ARIMA,2,2
45,ILM-EKF,1,2
45,RobertWalraven-ESG,2,2
46,ILM-EKF,1,2
46,CovidMetrics-epiBATS,2,2
47,ITWW-county_repro,1,2
47,Karlen-pypm,2,2
48,ITWW-county_repro,1,2
48,MIT_CovidAnalytics-DELPHI,2,2
49,ITWW-county_repro,1,2
49,UNIPV-BayesINGARCHX,2,2
50,ITWW-county_repro,1,2
50,epiforecasts-EpiNow2,2,2
51,ITWW-county_repro,1,2
51,itwm-dSEIR,2,2
52,ITWW-county_repro,1,2
52,HZI-AgeExtendedSEIR,2,2
53,ITWW-county_repro,1,2
53,MUNI-ARIMA,2,2
54,ITWW-county_repro,1,2
54,RobertWalraven-ESG,2,2
55,ITWW-county_repro,1,2
55,CovidMetrics-epiBATS,2,2
56,Karlen-pypm,1,2
56,MIT_CovidAnalytics-DELPHI,2,2
57,Karlen-pypm,1,2
57,UNIPV-BayesINGARCHX,2,2
58,Karlen-pypm,1,2
58,epiforecasts-EpiNow2,2,2
59,Karlen-pypm,1,2
59,itwm-dSEIR,2,2
60,Karlen-pypm,1,2
60,HZI-AgeExtendedSEIR,2,2
61,Karlen-pypm,1,2
61,MUNI-ARIMA,2,2
62,Karlen-pypm,1,2
62,RobertWalraven-ESG,2,2
63,Karlen-pypm,1,2
63,CovidMetrics-epiBATS,2,2
64,MIT_CovidAnalytics-DELPHI,1,2
64,UNIPV-BayesINGARCHX,2,2
65,MIT_CovidAnalytics-DELPHI,1,2
65,epiforecasts-EpiNow2,2,2
66,MIT_CovidAnalytics-DELPHI,1,2
66,itwm-dSEIR,2,2
67,MIT_CovidAnalytics-DELPHI,1,2
67,HZI-AgeExtendedSEIR,2,2
68,MIT_CovidAnalytics-DELPHI,1,2
68,MUNI-ARIMA,2,2
69,MIT_CovidAnalytics-DELPHI,1,2
69,RobertWalraven-ESG,2,2
70,MIT_CovidAnalytics-DELPHI,1,2
70,CovidMetrics-epiBATS,2,2
71,UNIPV-BayesINGARCHX,1,2
71,epiforecasts-EpiNow2,2,2
72,UNIPV-BayesINGARCHX,1,2
72,itwm-dSEIR,2,2
73,UNIPV-BayesINGARCHX,1,2
73,HZI-AgeExtendedSEIR,2,2
74,UNIPV-BayesINGARCHX,1,2
74,MUNI-ARIMA,2,2
75,UNIPV-BayesINGARCHX,1,2
75,RobertWalraven-ESG,2,2
76,UNIPV-BayesINGARCHX,1,2
76,CovidMetrics-epiBATS,2,2
77,epiforecasts-EpiNow2,1,2
77,itwm-dSEIR,2,2
78,epiforecasts-EpiNow2,1,2
78,HZI-AgeExtendedSEIR,2,2
79,epiforecasts-EpiNow2,1,2
79,MUNI-ARIMA,2,2
80,epiforecasts-EpiNow2,1,2
80,RobertWalraven-ESG,2,2
81,epiforecasts-EpiNow2,1,2
81,CovidMetrics-epiBATS,2,2
82,itwm-dSEIR,1,2
82,HZI-AgeExtendedSEIR,2,2
83,itwm-dSEIR,1,2
83,MUNI-ARIMA,2,2
84,itwm-dSEIR,1,2
84,RobertWalraven-ESG,2,2
85,itwm-dSEIR,1,2
85,CovidMetrics-epiBATS,2,2
86,HZI-AgeExtendedSEIR,1,2
86,MUNI-ARIMA,2,2
87,HZI-AgeExtendedSEIR,1,2
87,RobertWalraven-ESG,2,2
88,HZI-AgeExtendedSEIR,1,2
88,CovidMetrics-epiBATS,2,2
89,MUNI-ARIMA,1,2
89,RobertWalraven-ESG,2,2
90,MUNI-ARIMA,1,2
90,CovidMetrics-epiBATS,2,2
91,RobertWalraven-ESG,1,2
91,CovidMetrics-epiBATS,2,2
