ensid,model,modelid,k
41,itwm-dSEIR,7,8
41,MUNI-ARIMA,8,8
42,EuroCOVIDhub-baseline,1,8
42,FIAS_FZJ-Epi1Ger,2,8
42,IEM_Health-CovidProject,3,8
42,ILM-EKF,4,8
42,ITWW-county_repro,5,8
42,MIT_CovidAnalytics-DELPHI,6,8
42,itwm-dSEIR,7,8
42,RobertWalraven-ESG,8,8
43,EuroCOVIDhub-baseline,1,8
43,FIAS_FZJ-Epi1Ger,2,8
43,IEM_Health-CovidProject,3,8
43,ILM-EKF,4,8
43,ITWW-county_repro,5,8
43,MIT_CovidAnalytics-DELPHI,6,8
43,itwm-dSEIR,7,8
43,CovidMetrics-epiBATS,8,8
44,EuroCOVIDhub-baseline,1,8
44,FIAS_FZJ-Epi1Ger,2,8
44,IEM_Health-CovidProject,3,8
44,ILM-EKF,4,8
44,ITWW-county_repro,5,8
44,MIT_CovidAnalytics-DELPHI,6,8
44,HZI-AgeExtendedSEIR,7,8
44,MUNI-ARIMA,8,8
45,EuroCOVIDhub-baseline,1,8
45,FIAS_FZJ-Epi1Ger,2,8
45,IEM_Health-CovidProject,3,8
45,ILM-EKF,4,8
45,ITWW-county_repro,5,8
45,MIT_CovidAnalytics-DELPHI,6,8
45,HZI-AgeExtendedSEIR,7,8
45,RobertWalraven-ESG,8,8
46,EuroCOVIDhub-baseline,1,8
46,FIAS_FZJ-Epi1Ger,2,8
46,IEM_Health-CovidProject,3,8
46,ILM-EKF,4,8
46,ITWW-county_repro,5,8
46,MIT_CovidAnalytics-DELPHI,6,8
46,HZI-AgeExtendedSEIR,7,8
46,CovidMetrics-epiBATS,8,8
47,EuroCOVIDhub-baseline,1,8
47,FIAS_FZJ-Epi1Ger,2,8
47,IEM_Health-CovidProject,3,8
47,ILM-EKF,4,8
47,ITWW-county_repro,5,8
47,MIT_CovidAnalytics-DELPHI,6,8
47,MUNI-ARIMA,7,8
47,RobertWalraven-ESG,8,8
49,EuroCOVIDhub-baseline,1,8
49,FIAS_FZJ-Epi1Ger,2,8
49,IEM_Health-CovidProject,3,8
49,ILM-EKF,4,8
49,ITWW-county_repro,5,8
49,MIT_CovidAnalytics-DELPHI,6,8
49,RobertWalraven-ESG,7,8
49,CovidMetrics-epiBATS,8,8
50,EuroCOVIDhub-baseline,1,8
50,FIAS_FZJ-Epi1Ger,2,8
50,IEM_Health-CovidProject,3,8
50,ILM-EKF,4,8
50,ITWW-county_repro,5,8
50,UNIPV-BayesINGARCHX,6,8
50,epiforecasts-EpiNow2,7,8
50,itwm-dSEIR,8,8
55,EuroCOVIDhub-baseline,1,8
55,FIAS_FZJ-Epi1Ger,2,8
55,IEM_Health-CovidProject,3,8
55,ILM-EKF,4,8
55,ITWW-county_repro,5,8
55,UNIPV-BayesINGARCHX,6,8
55,itwm-dSEIR,7,8
55,HZI-AgeExtendedSEIR,8,8
56,EuroCOVIDhub-baseline,1,8
56,FIAS_FZJ-Epi1Ger,2,8
56,IEM_Health-CovidProject,3,8
56,ILM-EKF,4,8
56,ITWW-county_repro,5,8
56,UNIPV-BayesINGARCHX,6,8
56,itwm-dSEIR,7,8
56,MUNI-ARIMA,8,8
57,EuroCOVIDhub-baseline,1,8
57,FIAS_FZJ-Epi1Ger,2,8
57,IEM_Health-CovidProject,3,8
57,ILM-EKF,4,8
57,ITWW-county_repro,5,8
57,UNIPV-BayesINGARCHX,6,8
57,itwm-dSEIR,7,8
57,RobertWalraven-ESG,8,8
59,EuroCOVIDhub-baseline,1,8
59,FIAS_FZJ-Epi1Ger,2,8
59,IEM_Health-CovidProject,3,8
59,ILM-EKF,4,8
59,ITWW-county_repro,5,8
59,UNIPV-BayesINGARCHX,6,8
59,HZI-AgeExtendedSEIR,7,8
59,MUNI-ARIMA,8,8
60,EuroCOVIDhub-baseline,1,8
60,FIAS_FZJ-Epi1Ger,2,8
60,IEM_Health-CovidProject,3,8
60,ILM-EKF,4,8
60,ITWW-county_repro,5,8
60,UNIPV-BayesINGARCHX,6,8
60,HZI-AgeExtendedSEIR,7,8
60,RobertWalraven-ESG,8,8
62,EuroCOVIDhub-baseline,1,8
62,FIAS_FZJ-Epi1Ger,2,8
62,IEM_Health-CovidProject,3,8
62,ILM-EKF,4,8
62,ITWW-county_repro,5,8
62,UNIPV-BayesINGARCHX,6,8
62,MUNI-ARIMA,7,8
62,RobertWalraven-ESG,8,8
65,EuroCOVIDhub-baseline,1,8
65,FIAS_FZJ-Epi1Ger,2,8
65,IEM_Health-CovidProject,3,8
65,ILM-EKF,4,8
65,ITWW-county_repro,5,8
65,epiforecasts-EpiNow2,6,8
65,itwm-dSEIR,7,8
65,HZI-AgeExtendedSEIR,8,8
66,EuroCOVIDhub-baseline,1,8
66,FIAS_FZJ-Epi1Ger,2,8
66,IEM_Health-CovidProject,3,8
66,ILM-EKF,4,8
66,ITWW-county_repro,5,8
66,epiforecasts-EpiNow2,6,8
66,itwm-dSEIR,7,8
66,MUNI-ARIMA,8,8
67,EuroCOVIDhub-baseline,1,8
67,FIAS_FZJ-Epi1Ger,2,8
67,IEM_Health-CovidProject,3,8
67,ILM-EKF,4,8
67,ITWW-county_repro,5,8
67,epiforecasts-EpiNow2,6,8
67,itwm-dSEIR,7,8
67,RobertWalraven-ESG,8,8
68,EuroCOVIDhub-baseline,1,8
68,FIAS_FZJ-Epi1Ger,2,8
68,IEM_Health-CovidProject,3,8
68,ILM-EKF,4,8
68,ITWW-county_repro,5,8
68,epiforecasts-EpiNow2,6,8
68,itwm-dSEIR,7,8
68,CovidMetrics-epiBATS,8,8
69,EuroCOVIDhub-baseline,1,8
69,FIAS_FZJ-Epi1Ger,2,8
69,IEM_Health-CovidProject,3,8
69,ILM-EKF,4,8
69,ITWW-county_repro,5,8
69,epiforecasts-EpiNow2,6,8
69,HZI-AgeExtendedSEIR,7,8
69,MUNI-ARIMA,8,8
70,EuroCOVIDhub-baseline,1,8
70,FIAS_FZJ-Epi1Ger,2,8
70,IEM_Health-CovidProject,3,8
70,ILM-EKF,4,8
70,ITWW-county_repro,5,8
70,epiforecasts-EpiNow2,6,8
70,HZI-AgeExtendedSEIR,7,8
70,RobertWalraven-ESG,8,8
71,EuroCOVIDhub-baseline,1,8
71,FIAS_FZJ-Epi1Ger,2,8
71,IEM_Health-CovidProject,3,8
71,ILM-EKF,4,8
71,ITWW-county_repro,5,8
71,epiforecasts-EpiNow2,6,8
71,HZI-AgeExtendedSEIR,7,8
71,CovidMetrics-epiBATS,8,8
72,EuroCOVIDhub-baseline,1,8
72,FIAS_FZJ-Epi1Ger,2,8
72,IEM_Health-CovidProject,3,8
72,ILM-EKF,4,8
72,ITWW-county_repro,5,8
72,epiforecasts-EpiNow2,6,8
72,MUNI-ARIMA,7,8
72,RobertWalraven-ESG,8,8
74,EuroCOVIDhub-baseline,1,8
74,FIAS_FZJ-Epi1Ger,2,8
74,IEM_Health-CovidProject,3,8
74,ILM-EKF,4,8
74,ITWW-county_repro,5,8
74,epiforecasts-EpiNow2,6,8
74,RobertWalraven-ESG,7,8
74,CovidMetrics-epiBATS,8,8
75,EuroCOVIDhub-baseline,1,8
75,FIAS_FZJ-Epi1Ger,2,8
75,IEM_Health-CovidProject,3,8
75,ILM-EKF,4,8
75,ITWW-county_repro,5,8
75,itwm-dSEIR,6,8
75,HZI-AgeExtendedSEIR,7,8
75,MUNI-ARIMA,8,8
76,EuroCOVIDhub-baseline,1,8
76,FIAS_FZJ-Epi1Ger,2,8
76,IEM_Health-CovidProject,3,8
76,ILM-EKF,4,8
76,ITWW-county_repro,5,8
76,itwm-dSEIR,6,8
76,HZI-AgeExtendedSEIR,7,8
76,RobertWalraven-ESG,8,8
77,EuroCOVIDhub-baseline,1,8
77,FIAS_FZJ-Epi1Ger,2,8
77,IEM_Health-CovidProject,3,8
77,ILM-EKF,4,8
77,ITWW-county_repro,5,8
77,itwm-dSEIR,6,8
77,HZI-AgeExtendedSEIR,7,8
77,CovidMetrics-epiBATS,8,8
78,EuroCOVIDhub-baseline,1,8
78,FIAS_FZJ-Epi1Ger,2,8
78,IEM_Health-CovidProject,3,8
78,ILM-EKF,4,8
78,ITWW-county_repro,5,8
78,itwm-dSEIR,6,8
78,MUNI-ARIMA,7,8
78,RobertWalraven-ESG,8,8
79,EuroCOVIDhub-baseline,1,8
79,FIAS_FZJ-Epi1Ger,2,8
79,IEM_Health-CovidProject,3,8
79,ILM-EKF,4,8
79,ITWW-county_repro,5,8
79,itwm-dSEIR,6,8
79,MUNI-ARIMA,7,8
79,CovidMetrics-epiBATS,8,8
80,EuroCOVIDhub-baseline,1,8
80,FIAS_FZJ-Epi1Ger,2,8
80,IEM_Health-CovidProject,3,8
80,ILM-EKF,4,8
80,ITWW-county_repro,5,8
80,itwm-dSEIR,6,8
80,RobertWalraven-ESG,7,8
80,CovidMetrics-epiBATS,8,8
81,EuroCOVIDhub-baseline,1,8
81,FIAS_FZJ-Epi1Ger,2,8
81,IEM_Health-CovidProject,3,8
81,ILM-EKF,4,8
81,ITWW-county_repro,5,8
81,HZI-AgeExtendedSEIR,6,8
81,MUNI-ARIMA,7,8
81,RobertWalraven-ESG,8,8
82,EuroCOVIDhub-baseline,1,8
82,FIAS_FZJ-Epi1Ger,2,8
82,IEM_Health-CovidProject,3,8
82,ILM-EKF,4,8
82,ITWW-county_repro,5,8
82,HZI-AgeExtendedSEIR,6,8
82,MUNI-ARIMA,7,8
82,CovidMetrics-epiBATS,8,8
83,EuroCOVIDhub-baseline,1,8
83,FIAS_FZJ-Epi1Ger,2,8
83,IEM_Health-CovidProject,3,8
83,ILM-EKF,4,8
83,ITWW-county_repro,5,8
83,HZI-AgeExtendedSEIR,6,8
83,RobertWalraven-ESG,7,8
83,CovidMetrics-epiBATS,8,8
84,EuroCOVIDhub-baseline,1,8
84,FIAS_FZJ-Epi1Ger,2,8
84,IEM_Health-CovidProject,3,8
84,ILM-EKF,4,8
84,ITWW-county_repro,5,8
84,MUNI-ARIMA,6,8
84,RobertWalraven-ESG,7,8
84,CovidMetrics-epiBATS,8,8
85,EuroCOVIDhub-baseline,1,8
85,FIAS_FZJ-Epi1Ger,2,8
85,IEM_Health-CovidProject,3,8
85,ILM-EKF,4,8
85,Karlen-pypm,5,8
85,MIT_CovidAnalytics-DELPHI,6,8
85,UNIPV-BayesINGARCHX,7,8
85,epiforecasts-EpiNow2,8,8
86,EuroCOVIDhub-baseline,1,8
86,FIAS_FZJ-Epi1Ger,2,8
86,IEM_Health-CovidProject,3,8
86,ILM-EKF,4,8
86,Karlen-pypm,5,8
86,MIT_CovidAnalytics-DELPHI,6,8
86,UNIPV-BayesINGARCHX,7,8
86,itwm-dSEIR,8,8
87,EuroCOVIDhub-baseline,1,8
87,FIAS_FZJ-Epi1Ger,2,8
87,IEM_Health-CovidProject,3,8
87,ILM-EKF,4,8
87,Karlen-pypm,5,8
87,MIT_CovidAnalytics-DELPHI,6,8
87,UNIPV-BayesINGARCHX,7,8
87,HZI-AgeExtendedSEIR,8,8
91,EuroCOVIDhub-baseline,1,8
91,FIAS_FZJ-Epi1Ger,2,8
91,IEM_Health-CovidProject,3,8
91,ILM-EKF,4,8
91,Karlen-pypm,5,8
91,MIT_CovidAnalytics-DELPHI,6,8
91,epiforecasts-EpiNow2,7,8
91,itwm-dSEIR,8,8
96,EuroCOVIDhub-baseline,1,8
96,FIAS_FZJ-Epi1Ger,2,8
96,IEM_Health-CovidProject,3,8
96,ILM-EKF,4,8
96,Karlen-pypm,5,8
96,MIT_CovidAnalytics-DELPHI,6,8
96,itwm-dSEIR,7,8
96,HZI-AgeExtendedSEIR,8,8
97,EuroCOVIDhub-baseline,1,8
97,FIAS_FZJ-Epi1Ger,2,8
97,IEM_Health-CovidProject,3,8
97,ILM-EKF,4,8
97,Karlen-pypm,5,8
97,MIT_CovidAnalytics-DELPHI,6,8
97,itwm-dSEIR,7,8
97,MUNI-ARIMA,8,8
98,EuroCOVIDhub-baseline,1,8
98,FIAS_FZJ-Epi1Ger,2,8
98,IEM_Health-CovidProject,3,8
98,ILM-EKF,4,8
98,Karlen-pypm,5,8
98,MIT_CovidAnalytics-DELPHI,6,8
98,itwm-dSEIR,7,8
98,RobertWalraven-ESG,8,8
100,EuroCOVIDhub-baseline,1,8
100,FIAS_FZJ-Epi1Ger,2,8
100,IEM_Health-CovidProject,3,8
100,ILM-EKF,4,8
100,Karlen-pypm,5,8
100,MIT_CovidAnalytics-DELPHI,6,8
100,HZI-AgeExtendedSEIR,7,8
100,MUNI-ARIMA,8,8
101,EuroCOVIDhub-baseline,1,8
101,FIAS_FZJ-Epi1Ger,2,8
101,IEM_Health-CovidProject,3,8
101,ILM-EKF,4,8
101,Karlen-pypm,5,8
101,MIT_CovidAnalytics-DELPHI,6,8
101,HZI-AgeExtendedSEIR,7,8
101,RobertWalraven-ESG,8,8
103,EuroCOVIDhub-baseline,1,8
103,FIAS_FZJ-Epi1Ger,2,8
103,IEM_Health-CovidProject,3,8
103,ILM-EKF,4,8
103,Karlen-pypm,5,8
103,MIT_CovidAnalytics-DELPHI,6,8
103,MUNI-ARIMA,7,8
103,RobertWalraven-ESG,8,8
106,EuroCOVIDhub-baseline,1,8
106,FIAS_FZJ-Epi1Ger,2,8
106,IEM_Health-CovidProject,3,8
106,ILM-EKF,4,8
106,Karlen-pypm,5,8
106,UNIPV-BayesINGARCHX,6,8
106,epiforecasts-EpiNow2,7,8
106,itwm-dSEIR,8,8
111,EuroCOVIDhub-baseline,1,8
111,FIAS_FZJ-Epi1Ger,2,8
111,IEM_Health-CovidProject,3,8
111,ILM-EKF,4,8
111,Karlen-pypm,5,8
111,UNIPV-BayesINGARCHX,6,8
111,itwm-dSEIR,7,8
111,HZI-AgeExtendedSEIR,8,8
112,EuroCOVIDhub-baseline,1,8
112,FIAS_FZJ-Epi1Ger,2,8
112,IEM_Health-CovidProject,3,8
112,ILM-EKF,4,8
112,Karlen-pypm,5,8
112,UNIPV-BayesINGARCHX,6,8
112,itwm-dSEIR,7,8
112,MUNI-ARIMA,8,8
113,EuroCOVIDhub-baseline,1,8
113,FIAS_FZJ-Epi1Ger,2,8
113,IEM_Health-CovidProject,3,8
113,ILM-EKF,4,8
113,Karlen-pypm,5,8
113,UNIPV-BayesINGARCHX,6,8
113,itwm-dSEIR,7,8
113,RobertWalraven-ESG,8,8
115,EuroCOVIDhub-baseline,1,8
115,FIAS_FZJ-Epi1Ger,2,8
115,IEM_Health-CovidProject,3,8
115,ILM-EKF,4,8
115,Karlen-pypm,5,8
115,UNIPV-BayesINGARCHX,6,8
115,HZI-AgeExtendedSEIR,7,8
115,MUNI-ARIMA,8,8
116,EuroCOVIDhub-baseline,1,8
116,FIAS_FZJ-Epi1Ger,2,8
116,IEM_Health-CovidProject,3,8
116,ILM-EKF,4,8
116,Karlen-pypm,5,8
116,UNIPV-BayesINGARCHX,6,8
116,HZI-AgeExtendedSEIR,7,8
116,RobertWalraven-ESG,8,8
118,EuroCOVIDhub-baseline,1,8
118,FIAS_FZJ-Epi1Ger,2,8
118,IEM_Health-CovidProject,3,8
118,ILM-EKF,4,8
118,Karlen-pypm,5,8
118,UNIPV-BayesINGARCHX,6,8
118,MUNI-ARIMA,7,8
118,RobertWalraven-ESG,8,8
121,EuroCOVIDhub-baseline,1,8
121,FIAS_FZJ-Epi1Ger,2,8
121,IEM_Health-CovidProject,3,8
121,ILM-EKF,4,8
121,Karlen-pypm,5,8
121,epiforecasts-EpiNow2,6,8
121,itwm-dSEIR,7,8
121,HZI-AgeExtendedSEIR,8,8
131,EuroCOVIDhub-baseline,1,8
131,FIAS_FZJ-Epi1Ger,2,8
131,IEM_Health-CovidProject,3,8
131,ILM-EKF,4,8
131,Karlen-pypm,5,8
131,itwm-dSEIR,6,8
131,HZI-AgeExtendedSEIR,7,8
131,MUNI-ARIMA,8,8
132,EuroCOVIDhub-baseline,1,8
132,FIAS_FZJ-Epi1Ger,2,8
132,IEM_Health-CovidProject,3,8
132,ILM-EKF,4,8
132,Karlen-pypm,5,8
132,itwm-dSEIR,6,8
132,HZI-AgeExtendedSEIR,7,8
132,RobertWalraven-ESG,8,8
133,EuroCOVIDhub-baseline,1,8
133,FIAS_FZJ-Epi1Ger,2,8
133,IEM_Health-CovidProject,3,8
133,ILM-EKF,4,8
133,Karlen-pypm,5,8
133,itwm-dSEIR,6,8
133,HZI-AgeExtendedSEIR,7,8
133,CovidMetrics-epiBATS,8,8
134,EuroCOVIDhub-baseline,1,8
134,FIAS_FZJ-Epi1Ger,2,8
134,IEM_Health-CovidProject,3,8
134,ILM-EKF,4,8
134,Karlen-pypm,5,8
134,itwm-dSEIR,6,8
134,MUNI-ARIMA,7,8
134,RobertWalraven-ESG,8,8
135,EuroCOVIDhub-baseline,1,8
135,FIAS_FZJ-Epi1Ger,2,8
135,IEM_Health-CovidProject,3,8
135,ILM-EKF,4,8
135,Karlen-pypm,5,8
135,itwm-dSEIR,6,8
135,MUNI-ARIMA,7,8
135,CovidMetrics-epiBATS,8,8
136,EuroCOVIDhub-baseline,1,8
136,FIAS_FZJ-Epi1Ger,2,8
136,IEM_Health-CovidProject,3,8
136,ILM-EKF,4,8
136,Karlen-pypm,5,8
136,itwm-dSEIR,6,8
136,RobertWalraven-ESG,7,8
136,CovidMetrics-epiBATS,8,8
137,EuroCOVIDhub-baseline,1,8
137,FIAS_FZJ-Epi1Ger,2,8
137,IEM_Health-CovidProject,3,8
137,ILM-EKF,4,8
137,Karlen-pypm,5,8
137,HZI-AgeExtendedSEIR,6,8
137,MUNI-ARIMA,7,8
137,RobertWalraven-ESG,8,8
138,EuroCOVIDhub-baseline,1,8
138,FIAS_FZJ-Epi1Ger,2,8
138,IEM_Health-CovidProject,3,8
138,ILM-EKF,4,8
138,Karlen-pypm,5,8
138,HZI-AgeExtendedSEIR,6,8
138,MUNI-ARIMA,7,8
138,CovidMetrics-epiBATS,8,8
139,EuroCOVIDhub-baseline,1,8
139,FIAS_FZJ-Epi1Ger,2,8
139,IEM_Health-CovidProject,3,8
139,ILM-EKF,4,8
139,Karlen-pypm,5,8
139,HZI-AgeExtendedSEIR,6,8
139,RobertWalraven-ESG,7,8
