ensid,model,modelid,k
5,Karlen-pypm,6,13
5,MIT_CovidAnalytics-DELPHI,7,13
5,UNIPV-BayesINGARCHX,8,13
5,epiforecasts-EpiNow2,9,13
5,HZI-AgeExtendedSEIR,10,13
5,MUNI-ARIMA,11,13
5,RobertWalraven-ESG,12,13
5,CovidMetrics-epiBATS,13,13
6,EuroCOVIDhub-baseline,1,13
6,FIAS_FZJ-Epi1Ger,2,13
6,IEM_Health-CovidProject,3,13
6,ILM-EKF,4,13
6,ITWW-county_repro,5,13
6,Karlen-pypm,6,13
6,MIT_CovidAnalytics-DELPHI,7,13
6,UNIPV-BayesINGARCHX,8,13
6,itwm-dSEIR,9,13
6,HZI-AgeExtendedSEIR,10,13
6,MUNI-ARIMA,11,13
6,RobertWalraven-ESG,12,13
6,CovidMetrics-epiBATS,13,13
7,EuroCOVIDhub-baseline,1,13
7,FIAS_FZJ-Epi1Ger,2,13
7,IEM_Health-CovidProject,3,13
7,ILM-EKF,4,13
7,ITWW-county_repro,5,13
7,Karlen-pypm,6,13
7,MIT_CovidAnalytics-DELPHI,7,13
7,epiforecasts-EpiNow2,8,13
7,itwm-dSEIR,9,13
7,HZI-AgeExtendedSEIR,10,13
7,MUNI-ARIMA,11,13
7,RobertWalraven-ESG,12,13
7,CovidMetrics-epiBATS,13,13
8,EuroCOVIDhub-baseline,1,13
8,FIAS_FZJ-Epi1Ger,2,13
8,IEM_Health-CovidProject,3,13
8,ILM-EKF,4,13
8,ITWW-county_repro,5,13
8,Karlen-pypm,6,13
8,UNIPV-BayesINGARCHX,7,13
8,epiforecasts-EpiNow2,8,13
8,itwm-dSEIR,9,13
8,HZI-AgeExtendedSEIR,10,13
8,MUNI-ARIMA,11,13
8,RobertWalraven-ESG,12,13
8,CovidMetrics-epiBATS,13,13
9,EuroCOVIDhub-baseline,1,13
9,FIAS_FZJ-Epi1Ger,2,13
9,IEM_Health-CovidProject,3,13
9,ILM-EKF,4,13
9,ITWW-county_repro,5,13
9,MIT_CovidAnalytics-DELPHI,6,13
9,UNIPV-BayesINGARCHX,7,13
9,epiforecasts-EpiNow2,8,13
9,itwm-dSEIR,9,13
9,HZI-AgeExtendedSEIR,10,13
9,MUNI-ARIMA,11,13
9,RobertWalraven-ESG,12,13
9,CovidMetrics-epiBATS,13,13
10,EuroCOVIDhub-baseline,1,13
10,FIAS_FZJ-Epi1Ger,2,13
10,IEM_Health-CovidProject,3,13
10,ILM-EKF,4,13
10,Karlen-pypm,5,13
10,MIT_CovidAnalytics-DELPHI,6,13
10,UNIPV-BayesINGARCHX,7,13
10,epiforecasts-EpiNow2,8,13
10,itwm-dSEIR,9,13
10,HZI-AgeExtendedSEIR,10,13
10,MUNI-ARIMA,11,13
10,RobertWalraven-ESG,12,13
10,CovidMetrics-epiBATS,13,13
11,EuroCOVIDhub-baseline,1,13
11,FIAS_FZJ-Epi1Ger,2,13
11,IEM_Health-CovidProject,3,13
11,ITWW-county_repro,4,13
11,Karlen-pypm,5,13
11,MIT_CovidAnalytics-DELPHI,6,13
11,UNIPV-BayesINGARCHX,7,13
11,epiforecasts-EpiNow2,8,13
11,itwm-dSEIR,9,13
11,HZI-AgeExtendedSEIR,10,13
11,MUNI-ARIMA,11,13
11,RobertWalraven-ESG,12,13
11,CovidMetrics-epiBATS,13,13
12,EuroCOVIDhub-baseline,1,13
12,FIAS_FZJ-Epi1Ger,2,13
12,ILM-EKF,3,13
12,ITWW-county_repro,4,13
12,Karlen-pypm,5,13
12,MIT_CovidAnalytics-DELPHI,6,13
12,UNIPV-BayesINGARCHX,7,13
12,epiforecasts-EpiNow2,8,13
12,itwm-dSEIR,9,13
12,HZI-AgeExtendedSEIR,10,13
12,MUNI-ARIMA,11,13
12,RobertWalraven-ESG,12,13
12,CovidMetrics-epiBATS,13,13
13,EuroCOVIDhub-baseline,1,13
13,IEM_Health-CovidProject,2,13
13,ILM-EKF,3,13
13,ITWW-county_repro,4,13
13,Karlen-pypm,5,13
13,MIT_CovidAnalytics-DELPHI,6,13
13,UNIPV-BayesINGARCHX,7,13
13,epiforecasts-EpiNow2,8,13
13,itwm-dSEIR,9,13
13,HZI-AgeExtendedSEIR,10,13
13,MUNI-ARIMA,11,13
13,RobertWalraven-ESG,12,13
13,CovidMetrics-epiBATS,13,13
14,FIAS_FZJ-Epi1Ger,1,13
14,IEM_Health-CovidProject,2,13
14,ILM-EKF,3,13
14,ITWW-county_repro,4,13
14,Karlen-pypm,5,13
14,MIT_CovidAnalytics-DELPHI,6,13
14,UNIPV-BayesINGARCHX,7,13
14,epiforecasts-EpiNow2,8,13
14,itwm-dSEIR,9,13
14,HZI-AgeExtendedSEIR,10,13
14,MUNI-ARIMA,11,13
14,RobertWalraven-ESG,12,13
14,CovidMetrics-epiBATS,13,13
