ensid,model,modelid,k
15,ILM-EKF,4,11
15,ITWW-county_repro,5,11
15,Karlen-pypm,6,11
15,MIT_CovidAnalytics-DELPHI,7,11
15,UNIPV-BayesINGARCHX,8,11
15,itwm-dSEIR,9,11
15,MUNI-ARIMA,10,11
15,CovidMetrics-epiBATS,11,11
16,EuroCOVIDhub-baseline,1,11
16,FIAS_FZJ-Epi1Ger,2,11
16,IEM_Health-CovidProject,3,11
16,ILM-EKF,4,11
16,ITWW-county_repro,5,11
16,Karlen-pypm,6,11
16,MIT_CovidAnalytics-DELPHI,7,11
16,UNIPV-BayesINGARCHX,8,11
16,itwm-dSEIR,9,11
16,RobertWalraven-ESG,10,11
16,CovidMetrics-epiBATS,11,11
17,EuroCOVIDhub-baseline,1,11
17,FIAS_FZJ-Epi1Ger,2,11
17,IEM_Health-CovidProject,3,11
17,ILM-EKF,4,11
17,ITWW-county_repro,5,11
17,Karlen-pypm,6,11
17,MIT_CovidAnalytics-DELPHI,7,11
17,UNIPV-BayesINGARCHX,8,11
17,HZI-AgeExtendedSEIR,9,11
17,MUNI-ARIMA,10,11
17,RobertWalraven-ESG,11,11
18,EuroCOVIDhub-baseline,1,11
18,FIAS_FZJ-Epi1Ger,2,11
18,IEM_Health-CovidProject,3,11
18,ILM-EKF,4,11
18,ITWW-county_repro,5,11
18,Karlen-pypm,6,11
18,MIT_CovidAnalytics-DELPHI,7,11
18,UNIPV-BayesINGARCHX,8,11
18,HZI-AgeExtendedSEIR,9,11
18,MUNI-ARIMA,10,11
18,CovidMetrics-epiBATS,11,11
19,EuroCOVIDhub-baseline,1,11
19,FIAS_FZJ-Epi1Ger,2,11
19,IEM_Health-CovidProject,3,11
19,ILM-EKF,4,11
19,ITWW-county_repro,5,11
19,Karlen-pypm,6,11
19,MIT_CovidAnalytics-DELPHI,7,11
19,UNIPV-BayesINGARCHX,8,11
19,HZI-AgeExtendedSEIR,9,11
19,RobertWalraven-ESG,10,11
19,CovidMetrics-epiBATS,11,11
20,EuroCOVIDhub-baseline,1,11
20,FIAS_FZJ-Epi1Ger,2,11
20,IEM_Health-CovidProject,3,11
20,ILM-EKF,4,11
20,ITWW-county_repro,5,11
20,Karlen-pypm,6,11
20,MIT_CovidAnalytics-DELPHI,7,11
20,UNIPV-BayesINGARCHX,8,11
20,MUNI-ARIMA,9,11
20,RobertWalraven-ESG,10,11
20,CovidMetrics-epiBATS,11,11
21,EuroCOVIDhub-baseline,1,11
21,FIAS_FZJ-Epi1Ger,2,11
21,IEM_Health-CovidProject,3,11
21,ILM-EKF,4,11
21,ITWW-county_repro,5,11
21,Karlen-pypm,6,11
21,MIT_CovidAnalytics-DELPHI,7,11
21,epiforecasts-EpiNow2,8,11
21,itwm-dSEIR,9,11
21,HZI-AgeExtendedSEIR,10,11
21,MUNI-ARIMA,11,11
22,EuroCOVIDhub-baseline,1,11
22,FIAS_FZJ-Epi1Ger,2,11
22,IEM_Health-CovidProject,3,11
22,ILM-EKF,4,11
22,ITWW-county_repro,5,11
22,Karlen-pypm,6,11
22,MIT_CovidAnalytics-DELPHI,7,11
22,epiforecasts-EpiNow2,8,11
22,itwm-dSEIR,9,11
22,HZI-AgeExtendedSEIR,10,11
22,RobertWalraven-ESG,11,11
23,EuroCOVIDhub-baseline,1,11
23,FIAS_FZJ-Epi1Ger,2,11
23,IEM_Health-CovidProject,3,11
23,ILM-EKF,4,11
23,ITWW-county_repro,5,11
23,Karlen-pypm,6,11
23,MIT_CovidAnalytics-DELPHI,7,11
23,epiforecasts-EpiNow2,8,11
23,itwm-dSEIR,9,11
23,HZI-AgeExtendedSEIR,10,11
23,CovidMetrics-epiBATS,11,11
24,EuroCOVIDhub-baseline,1,11
24,FIAS_FZJ-Epi1Ger,2,11
24,IEM_Health-CovidProject,3,11
24,ILM-EKF,4,11
24,ITWW-county_repro,5,11
24,Karlen-pypm,6,11
24,MIT_CovidAnalytics-DELPHI,7,11
24,epiforecasts-EpiNow2,8,11
24,itwm-dSEIR,9,11
24,MUNI-ARIMA,10,11
24,RobertWalraven-ESG,11,11
25,EuroCOVIDhub-baseline,1,11
25,FIAS_FZJ-Epi1Ger,2,11
25,IEM_Health-CovidProject,3,11
25,ILM-EKF,4,11
25,ITWW-county_repro,5,11
25,Karlen-pypm,6,11
25,MIT_CovidAnalytics-DELPHI,7,11
25,epiforecasts-EpiNow2,8,11
25,itwm-dSEIR,9,11
25,MUNI-ARIMA,10,11
25,CovidMetrics-epiBATS,11,11
26,EuroCOVIDhub-baseline,1,11
26,FIAS_FZJ-Epi1Ger,2,11
26,IEM_Health-CovidProject,3,11
26,ILM-EKF,4,11
26,ITWW-county_repro,5,11
26,Karlen-pypm,6,11
26,MIT_CovidAnalytics-DELPHI,7,11
26,epiforecasts-EpiNow2,8,11
26,itwm-dSEIR,9,11
26,RobertWalraven-ESG,10,11
26,CovidMetrics-epiBATS,11,11
27,EuroCOVIDhub-baseline,1,11
27,FIAS_FZJ-Epi1Ger,2,11
27,IEM_Health-CovidProject,3,11
27,ILM-EKF,4,11
27,ITWW-county_repro,5,11
27,Karlen-pypm,6,11
27,MIT_CovidAnalytics-DELPHI,7,11
27,epiforecasts-EpiNow2,8,11
27,HZI-AgeExtendedSEIR,9,11
27,MUNI-ARIMA,10,11
27,RobertWalraven-ESG,11,11
28,EuroCOVIDhub-baseline,1,11
28,FIAS_FZJ-Epi1Ger,2,11
28,IEM_Health-CovidProject,3,11
28,ILM-EKF,4,11
28,ITWW-county_repro,5,11
28,Karlen-pypm,6,11
28,MIT_CovidAnalytics-DELPHI,7,11
28,epiforecasts-EpiNow2,8,11
28,HZI-AgeExtendedSEIR,9,11
28,MUNI-ARIMA,10,11
28,CovidMetrics-epiBATS,11,11
29,EuroCOVIDhub-baseline,1,11
29,FIAS_FZJ-Epi1Ger,2,11
29,IEM_Health-CovidProject,3,11
29,ILM-EKF,4,11
29,ITWW-county_repro,5,11
29,Karlen-pypm,6,11
29,MIT_CovidAnalytics-DELPHI,7,11
29,epiforecasts-EpiNow2,8,11
29,HZI-AgeExtendedSEIR,9,11
29,RobertWalraven-ESG,10,11
29,CovidMetrics-epiBATS,11,11
30,EuroCOVIDhub-baseline,1,11
30,FIAS_FZJ-Epi1Ger,2,11
30,IEM_Health-CovidProject,3,11
30,ILM-EKF,4,11
30,ITWW-county_repro,5,11
30,Karlen-pypm,6,11
30,MIT_CovidAnalytics-DELPHI,7,11
30,epiforecasts-EpiNow2,8,11
30,MUNI-ARIMA,9,11
30,RobertWalraven-ESG,10,11
30,CovidMetrics-epiBATS,11,11
31,EuroCOVIDhub-baseline,1,11
31,FIAS_FZJ-Epi1Ger,2,11
31,IEM_Health-CovidProject,3,11
31,ILM-EKF,4,11
31,ITWW-county_repro,5,11
31,Karlen-pypm,6,11
31,MIT_CovidAnalytics-DELPHI,7,11
31,itwm-dSEIR,8,11
31,HZI-AgeExtendedSEIR,9,11
31,MUNI-ARIMA,10,11
31,RobertWalraven-ESG,11,11
32,EuroCOVIDhub-baseline,1,11
32,FIAS_FZJ-Epi1Ger,2,11
32,IEM_Health-CovidProject,3,11
32,ILM-EKF,4,11
32,ITWW-county_repro,5,11
32,Karlen-pypm,6,11
32,MIT_CovidAnalytics-DELPHI,7,11
32,itwm-dSEIR,8,11
32,HZI-AgeExtendedSEIR,9,11
32,MUNI-ARIMA,10,11
32,CovidMetrics-epiBATS,11,11
33,EuroCOVIDhub-baseline,1,11
33,FIAS_FZJ-Epi1Ger,2,11
33,IEM_Health-CovidProject,3,11
33,ILM-EKF,4,11
33,ITWW-county_repro,5,11
33,Karlen-pypm,6,11
33,MIT_CovidAnalytics-DELPHI,7,11
33,itwm-dSEIR,8,11
33,HZI-AgeExtendedSEIR,9,11
33,RobertWalraven-ESG,10,11
33,CovidMetrics-epiBATS,11,11
34,EuroCOVIDhub-baseline,1,11
34,FIAS_FZJ-Epi1Ger,2,11
34,IEM_Health-CovidProject,3,11
34,ILM-EKF,4,11
34,ITWW-county_repro,5,11
34,Karlen-pypm,6,11
34,MIT_CovidAnalytics-DELPHI,7,11
34,itwm-dSEIR,8,11
34,MUNI-ARIMA,9,11
34,RobertWalraven-ESG,10,11
34,CovidMetrics-epiBATS,11,11
35,EuroCOVIDhub-baseline,1,11
35,FIAS_FZJ-Epi1Ger,2,11
35,IEM_Health-CovidProject,3,11
35,ILM-EKF,4,11
35,ITWW-county_repro,5,11
35,Karlen-pypm,6,11
35,MIT_CovidAnalytics-DELPHI,7,11
35,HZI-AgeExtendedSEIR,8,11
35,MUNI-ARIMA,9,11
35,RobertWalraven-ESG,10,11
35,CovidMetrics-epiBATS,11,11
36,EuroCOVIDhub-baseline,1,11
36,FIAS_FZJ-Epi1Ger,2,11
36,IEM_Health-CovidProject,3,11
36,ILM-EKF,4,11
36,ITWW-county_repro,5,11
36,Karlen-pypm,6,11
36,UNIPV-BayesINGARCHX,7,11
36,epiforecasts-EpiNow2,8,11
36,itwm-dSEIR,9,11
36,HZI-AgeExtendedSEIR,10,11
36,MUNI-ARIMA,11,11
37,EuroCOVIDhub-baseline,1,11
37,FIAS_FZJ-Epi1Ger,2,11
37,IEM_Health-CovidProject,3,11
37,ILM-EKF,4,11
37,ITWW-county_repro,5,11
37,Karlen-pypm,6,11
37,UNIPV-BayesINGARCHX,7,11
37,epiforecasts-EpiNow2,8,11
37,itwm-dSEIR,9,11
37,HZI-AgeExtendedSEIR,10,11
37,RobertWalraven-ESG,11,11
38,EuroCOVIDhub-baseline,1,11
38,FIAS_FZJ-Epi1Ger,2,11
38,IEM_Health-CovidProject,3,11
38,ILM-EKF,4,11
38,ITWW-county_repro,5,11
38,Karlen-pypm,6,11
38,UNIPV-BayesINGARCHX,7,11
38,epiforecasts-EpiNow2,8,11
38,itwm-dSEIR,9,11
38,HZI-AgeExtendedSEIR,10,11
38,CovidMetrics-epiBATS,11,11
39,EuroCOVIDhub-baseline,1,11
39,FIAS_FZJ-Epi1Ger,2,11
39,IEM_Health-CovidProject,3,11
39,ILM-EKF,4,11
39,ITWW-county_repro,5,11
39,Karlen-pypm,6,11
39,UNIPV-BayesINGARCHX,7,11
39,epiforecasts-EpiNow2,8,11
39,itwm-dSEIR,9,11
39,MUNI-ARIMA,10,11
39,RobertWalraven-ESG,11,11
40,EuroCOVIDhub-baseline,1,11
40,FIAS_FZJ-Epi1Ger,2,11
40,IEM_Health-CovidProject,3,11
40,ILM-EKF,4,11
40,ITWW-county_repro,5,11
40,Karlen-pypm,6,11
40,UNIPV-BayesINGARCHX,7,11
40,epiforecasts-EpiNow2,8,11
40,itwm-dSEIR,9,11
40,MUNI-ARIMA,10,11
40,CovidMetrics-epiBATS,11,11
41,EuroCOVIDhub-baseline,1,11
41,FIAS_FZJ-Epi1Ger,2,11
41,IEM_Health-CovidProject,3,11
41,ILM-EKF,4,11
41,ITWW-county_repro,5,11
41,Karlen-pypm,6,11
41,UNIPV-BayesINGARCHX,7,11
41,epiforecasts-EpiNow2,8,11
41,itwm-dSEIR,9,11
41,RobertWalraven-ESG,10,11
41,CovidMetrics-epiBATS,11,11
42,EuroCOVIDhub-baseline,1,11
42,FIAS_FZJ-Epi1Ger,2,11
42,IEM_Health-CovidProject,3,11
42,ILM-EKF,4,11
42,ITWW-county_repro,5,11
42,Karlen-pypm,6,11
42,UNIPV-BayesINGARCHX,7,11
42,epiforecasts-EpiNow2,8,11
42,HZI-AgeExtendedSEIR,9,11
42,MUNI-ARIMA,10,11
42,RobertWalraven-ESG,11,11
43,EuroCOVIDhub-baseline,1,11
43,FIAS_FZJ-Epi1Ger,2,11
43,IEM_Health-CovidProject,3,11
43,ILM-EKF,4,11
43,ITWW-county_repro,5,11
43,Karlen-pypm,6,11
43,UNIPV-BayesINGARCHX,7,11
43,epiforecasts-EpiNow2,8,11
43,HZI-AgeExtendedSEIR,9,11
43,MUNI-ARIMA,10,11
43,CovidMetrics-epiBATS,11,11
44,EuroCOVIDhub-baseline,1,11
44,FIAS_FZJ-Epi1Ger,2,11
44,IEM_Health-CovidProject,3,11
44,ILM-EKF,4,11
44,ITWW-county_repro,5,11
44,Karlen-pypm,6,11
44,UNIPV-BayesINGARCHX,7,11
44,epiforecasts-EpiNow2,8,11
44,HZI-AgeExtendedSEIR,9,11
44,RobertWalraven-ESG,10,11
44,CovidMetrics-epiBATS,11,11
45,EuroCOVIDhub-baseline,1,11
45,FIAS_FZJ-Epi1Ger,2,11
45,IEM_Health-CovidProject,3,11
45,ILM-EKF,4,11
45,ITWW-county_repro,5,11
45,Karlen-pypm,6,11
45,UNIPV-BayesINGARCHX,7,11
45,epiforecasts-EpiNow2,8,11
45,MUNI-ARIMA,9,11
45,RobertWalraven-ESG,10,11
45,CovidMetrics-epiBATS,11,11
46,EuroCOVIDhub-baseline,1,11
46,FIAS_FZJ-Epi1Ger,2,11
46,IEM_Health-CovidProject,3,11
46,ILM-EKF,4,11
46,ITWW-county_repro,5,11
46,Karlen-pypm,6,11
46,UNIPV-BayesINGARCHX,7,11
46,itwm-dSEIR,8,11
46,HZI-AgeExtendedSEIR,9,11
46,MUNI-ARIMA,10,11
46,RobertWalraven-ESG,11,11
47,EuroCOVIDhub-baseline,1,11
47,FIAS_FZJ-Epi1Ger,2,11
47,IEM_Health-CovidProject,3,11
47,ILM-EKF,4,11
47,ITWW-county_repro,5,11
47,Karlen-pypm,6,11
47,UNIPV-BayesINGARCHX,7,11
47,itwm-dSEIR,8,11
47,HZI-AgeExtendedSEIR,9,11
47,MUNI-ARIMA,10,11
47,CovidMetrics-epiBATS,11,11
48,EuroCOVIDhub-baseline,1,11
48,FIAS_FZJ-Epi1Ger,2,11
48,IEM_Health-CovidProject,3,11
48,ILM-EKF,4,11
48,ITWW-county_repro,5,11
48,Karlen-pypm,6,11
48,UNIPV-BayesINGARCHX,7,11
48,itwm-dSEIR,8,11
48,HZI-AgeExtendedSEIR,9,11
48,RobertWalraven-ESG,10,11
48,CovidMetrics-epiBATS,11,11
49,EuroCOVIDhub-baseline,1,11
49,FIAS_FZJ-Epi1Ger,2,11
49,IEM_Health-CovidProject,3,11
49,ILM-EKF,4,11
49,ITWW-county_repro,5,11
49,Karlen-pypm,6,11
49,UNIPV-BayesINGARCHX,7,11
49,itwm-dSEIR,8,11
49,MUNI-ARIMA,9,11
49,RobertWalraven-ESG,10,11
49,CovidMetrics-epiBATS,11,11
50,EuroCOVIDhub-baseline,1,11
50,FIAS_FZJ-Epi1Ger,2,11
50,IEM_Health-CovidProject,3,11
50,ILM-EKF,4,11
50,ITWW-county_repro,5,11
50,Karlen-pypm,6,11
50,UNIPV-BayesINGARCHX,7,11
50,HZI-AgeExtendedSEIR,8,11
50,MUNI-ARIMA,9,11
50,RobertWalraven-ESG,10,11
50,CovidMetrics-epiBATS,11,11
51,EuroCOVIDhub-baseline,1,11
51,FIAS_FZJ-Epi1Ger,2,11
51,IEM_Health-CovidProject,3,11
51,ILM-EKF,4,11
51,ITWW-county_repro,5,11
51,Karlen-pypm,6,11
51,epiforecasts-EpiNow2,7,11
51,itwm-dSEIR,8,11
51,HZI-AgeExtendedSEIR,9,11
51,MUNI-ARIMA,10,11
51,RobertWalraven-ESG,11,11
52,EuroCOVIDhub-baseline,1,11
52,FIAS_FZJ-Epi1Ger,2,11
52,IEM_Health-CovidProject,3,11
52,ILM-EKF,4,11
52,ITWW-county_repro,5,11
52,Karlen-pypm,6,11
52,epiforecasts-EpiNow2,7,11
52,itwm-dSEIR,8,11
52,HZI-AgeExtendedSEIR,9,11
52,MUNI-ARIMA,10,11
52,CovidMetrics-epiBATS,11,11
53,EuroCOVIDhub-baseline,1,11
53,FIAS_FZJ-Epi1Ger,2,11
53,IEM_Health-CovidProject,3,11
53,ILM-EKF,4,11
53,ITWW-county_repro,5,11
53,Karlen-pypm,6,11
53,epiforecasts-EpiNow2,7,11
53,itwm-dSEIR,8,11
53,HZI-AgeExtendedSEIR,9,11
53,RobertWalraven-ESG,10,11
53,CovidMetrics-epiBATS,11,11
54,EuroCOVIDhub-baseline,1,11
54,FIAS_FZJ-Epi1Ger,2,11
54,IEM_Health-CovidProject,3,11
54,ILM-EKF,4,11
54,ITWW-county_repro,5,11
54,Karlen-pypm,6,11
54,epiforecasts-EpiNow2,7,11
54,itwm-dSEIR,8,11
54,MUNI-ARIMA,9,11
54,RobertWalraven-ESG,10,11
54,CovidMetrics-epiBATS,11,11
55,EuroCOVIDhub-baseline,1,11
55,FIAS_FZJ-Epi1Ger,2,11
55,IEM_Health-CovidProject,3,11
55,ILM-EKF,4,11
55,ITWW-county_repro,5,11
55,Karlen-pypm,6,11
55,epiforecasts-EpiNow2,7,11
55,HZI-AgeExtendedSEIR,8,11
55,MUNI-ARIMA,9,11
55,RobertWalraven-ESG,10,11
55,CovidMetrics-epiBATS,11,11
56,EuroCOVIDhub-baseline,1,11
56,FIAS_FZJ-Epi1Ger,2,11
56,IEM_Health-CovidProject,3,11
56,ILM-EKF,4,11
56,ITWW-county_repro,5,11
56,Karlen-pypm,6,11
56,itwm-dSEIR,7,11
56,HZI-AgeExtendedSEIR,8,11
56,MUNI-ARIMA,9,11
56,RobertWalraven-ESG,10,11
56,CovidMetrics-epiBATS,11,11
57,EuroCOVIDhub-baseline,1,11
57,FIAS_FZJ-Epi1Ger,2,11
57,IEM_Health-CovidProject,3,11
57,ILM-EKF,4,11
57,ITWW-county_repro,5,11
57,MIT_CovidAnalytics-DELPHI,6,11
57,UNIPV-BayesINGARCHX,7,11
57,epiforecasts-EpiNow2,8,11
57,itwm-dSEIR,9,11
57,HZI-AgeExtendedSEIR,10,11
57,MUNI-ARIMA,11,11
58,EuroCOVIDhub-baseline,1,11
58,FIAS_FZJ-Epi1Ger,2,11
58,IEM_Health-CovidProject,3,11
58,ILM-EKF,4,11
58,ITWW-county_repro,5,11
58,MIT_CovidAnalytics-DELPHI,6,11
58,UNIPV-BayesINGARCHX,7,11
58,epiforecasts-EpiNow2,8,11
58,itwm-dSEIR,9,11
58,HZI-AgeExtendedSEIR,10,11
58,RobertWalraven-ESG,11,11
59,EuroCOVIDhub-baseline,1,11
59,FIAS_FZJ-Epi1Ger,2,11
59,IEM_Health-CovidProject,3,11
59,ILM-EKF,4,11
59,ITWW-county_repro,5,11
59,MIT_CovidAnalytics-DELPHI,6,11
59,UNIPV-BayesINGARCHX,7,11
59,epiforecasts-EpiNow2,8,11
59,itwm-dSEIR,9,11
59,HZI-AgeExtendedSEIR,10,11
59,CovidMetrics-epiBATS,11,11
60,EuroCOVIDhub-baseline,1,11
60,FIAS_FZJ-Epi1Ger,2,11
60,IEM_Health-CovidProject,3,11
60,ILM-EKF,4,11
60,ITWW-county_repro,5,11
60,MIT_CovidAnalytics-DELPHI,6,11
60,UNIPV-BayesINGARCHX,7,11
60,epiforecasts-EpiNow2,8,11
60,itwm-dSEIR,9,11
60,MUNI-ARIMA,10,11
60,RobertWalraven-ESG,11,11
61,EuroCOVIDhub-baseline,1,11
61,FIAS_FZJ-Epi1Ger,2,11
61,IEM_Health-CovidProject,3,11
61,ILM-EKF,4,11
61,ITWW-county_repro,5,11
61,MIT_CovidAnalytics-DELPHI,6,11
61,UNIPV-BayesINGARCHX,7,11
61,epiforecasts-EpiNow2,8,11
61,itwm-dSEIR,9,11
61,MUNI-ARIMA,10,11
61,CovidMetrics-epiBATS,11,11
62,EuroCOVIDhub-baseline,1,11
62,FIAS_FZJ-Epi1Ger,2,11
62,IEM_Health-CovidProject,3,11
62,ILM-EKF,4,11
62,ITWW-county_repro,5,11
62,MIT_CovidAnalytics-DELPHI,6,11
62,UNIPV-BayesINGARCHX,7,11
62,epiforecasts-EpiNow2,8,11
62,itwm-dSEIR,9,11
62,RobertWalraven-ESG,10,11
62,CovidMetrics-epiBATS,11,11
63,EuroCOVIDhub-baseline,1,11
63,FIAS_FZJ-Epi1Ger,2,11
63,IEM_Health-CovidProject,3,11
63,ILM-EKF,4,11
63,ITWW-county_repro,5,11
63,MIT_CovidAnalytics-DELPHI,6,11
63,UNIPV-BayesINGARCHX,7,11
63,epiforecasts-EpiNow2,8,11
63,HZI-AgeExtendedSEIR,9,11
63,MUNI-ARIMA,10,11
63,RobertWalraven-ESG,11,11
64,EuroCOVIDhub-baseline,1,11
64,FIAS_FZJ-Epi1Ger,2,11
64,IEM_Health-CovidProject,3,11
64,ILM-EKF,4,11
64,ITWW-county_repro,5,11
64,MIT_CovidAnalytics-DELPHI,6,11
64,UNIPV-BayesINGARCHX,7,11
64,epiforecasts-EpiNow2,8,11
64,HZI-AgeExtendedSEIR,9,11
64,MUNI-ARIMA,10,11
64,CovidMetrics-epiBATS,11,11
65,EuroCOVIDhub-baseline,1,11
65,FIAS_FZJ-Epi1Ger,2,11
65,IEM_Health-CovidProject,3,11
65,ILM-EKF,4,11
65,ITWW-county_repro,5,11
65,MIT_CovidAnalytics-DELPHI,6,11
65,UNIPV-BayesINGARCHX,7,11
65,epiforecasts-EpiNow2,8,11
65,HZI-AgeExtendedSEIR,9,11
65,RobertWalraven-ESG,10,11
65,CovidMetrics-epiBATS,11,11
66,EuroCOVIDhub-baseline,1,11
66,FIAS_FZJ-Epi1Ger,2,11
66,IEM_Health-CovidProject,3,11
66,ILM-EKF,4,11
66,ITWW-county_repro,5,11
66,MIT_CovidAnalytics-DELPHI,6,11
66,UNIPV-BayesINGARCHX,7,11
66,epiforecasts-EpiNow2,8,11
66,MUNI-ARIMA,9,11
66,RobertWalraven-ESG,10,11
66,CovidMetrics-epiBATS,11,11
67,EuroCOVIDhub-baseline,1,11
67,FIAS_FZJ-Epi1Ger,2,11
67,IEM_Health-CovidProject,3,11
67,ILM-EKF,4,11
67,ITWW-county_repro,5,11
