ensid,model,modelid,k
8,IEM_Health-CovidProject,3,10
8,ILM-EKF,4,10
8,ITWW-county_repro,5,10
8,Karlen-pypm,6,10
8,MIT_CovidAnalytics-DELPHI,7,10
8,RobertWalraven-ESG,8,10
8,UMass-MechBayes,9,10
8,HZI-AgeExtendedSEIR,10,10
9,EuroCOVIDhub-baseline,1,10
9,FIAS_FZJ-Epi1Ger,2,10
9,IEM_Health-CovidProject,3,10
9,ILM-EKF,4,10
9,ITWW-county_repro,5,10
9,Karlen-pypm,6,10
9,MIT_CovidAnalytics-DELPHI,7,10
9,RobertWalraven-ESG,8,10
9,UMass-MechBayes,9,10
9,MUNI-ARIMA,10,10
10,EuroCOVIDhub-baseline,1,10
10,FIAS_FZJ-Epi1Ger,2,10
10,IEM_Health-CovidProject,3,10
10,ILM-EKF,4,10
10,ITWW-county_repro,5,10
10,Karlen-pypm,6,10
10,MIT_CovidAnalytics-DELPHI,7,10
10,RobertWalraven-ESG,8,10
10,HZI-AgeExtendedSEIR,9,10
10,MUNI-ARIMA,10,10
11,EuroCOVIDhub-baseline,1,10
11,FIAS_FZJ-Epi1Ger,2,10
11,IEM_Health-CovidProject,3,10
11,ILM-EKF,4,10
11,ITWW-county_repro,5,10
11,Karlen-pypm,6,10
11,MIT_CovidAnalytics-DELPHI,7,10
11,epiforecasts-EpiNow2,8,10
11,itwm-dSEIR,9,10
11,UMass-MechBayes,10,10
12,EuroCOVIDhub-baseline,1,10
12,FIAS_FZJ-Epi1Ger,2,10
12,IEM_Health-CovidProject,3,10
12,ILM-EKF,4,10
12,ITWW-county_repro,5,10
12,Karlen-pypm,6,10
12,MIT_CovidAnalytics-DELPHI,7,10
12,epiforecasts-EpiNow2,8,10
12,itwm-dSEIR,9,10
12,HZI-AgeExtendedSEIR,10,10
17,EuroCOVIDhub-baseline,1,10
17,FIAS_FZJ-Epi1Ger,2,10
17,IEM_Health-CovidProject,3,10
17,ILM-EKF,4,10
17,ITWW-county_repro,5,10
17,Karlen-pypm,6,10
17,MIT_CovidAnalytics-DELPHI,7,10
17,itwm-dSEIR,8,10
17,UMass-MechBayes,9,10
17,HZI-AgeExtendedSEIR,10,10
18,EuroCOVIDhub-baseline,1,10
18,FIAS_FZJ-Epi1Ger,2,10
18,IEM_Health-CovidProject,3,10
18,ILM-EKF,4,10
18,ITWW-county_repro,5,10
18,Karlen-pypm,6,10
18,MIT_CovidAnalytics-DELPHI,7,10
18,itwm-dSEIR,8,10
18,UMass-MechBayes,9,10
18,MUNI-ARIMA,10,10
19,EuroCOVIDhub-baseline,1,10
19,FIAS_FZJ-Epi1Ger,2,10
19,IEM_Health-CovidProject,3,10
19,ILM-EKF,4,10
19,ITWW-county_repro,5,10
19,Karlen-pypm,6,10
19,MIT_CovidAnalytics-DELPHI,7,10
19,itwm-dSEIR,8,10
19,HZI-AgeExtendedSEIR,9,10
19,MUNI-ARIMA,10,10
20,EuroCOVIDhub-baseline,1,10
20,FIAS_FZJ-Epi1Ger,2,10
20,IEM_Health-CovidProject,3,10
20,ILM-EKF,4,10
20,ITWW-county_repro,5,10
20,Karlen-pypm,6,10
20,MIT_CovidAnalytics-DELPHI,7,10
20,UMass-MechBayes,8,10
20,HZI-AgeExtendedSEIR,9,10
20,MUNI-ARIMA,10,10
21,EuroCOVIDhub-baseline,1,10
21,FIAS_FZJ-Epi1Ger,2,10
21,IEM_Health-CovidProject,3,10
21,ILM-EKF,4,10
21,ITWW-county_repro,5,10
21,Karlen-pypm,6,10
21,RobertWalraven-ESG,7,10
21,epiforecasts-EpiNow2,8,10
21,itwm-dSEIR,9,10
21,UMass-MechBayes,10,10
22,EuroCOVIDhub-baseline,1,10
22,FIAS_FZJ-Epi1Ger,2,10
22,IEM_Health-CovidProject,3,10
22,ILM-EKF,4,10
22,ITWW-county_repro,5,10
22,Karlen-pypm,6,10
22,RobertWalraven-ESG,7,10
22,epiforecasts-EpiNow2,8,10
22,itwm-dSEIR,9,10
22,HZI-AgeExtendedSEIR,10,10
27,EuroCOVIDhub-baseline,1,10
27,FIAS_FZJ-Epi1Ger,2,10
27,IEM_Health-CovidProject,3,10
27,ILM-EKF,4,10
27,ITWW-county_repro,5,10
27,Karlen-pypm,6,10
27,RobertWalraven-ESG,7,10
27,itwm-dSEIR,8,10
27,UMass-MechBayes,9,10
27,HZI-AgeExtendedSEIR,10,10
28,EuroCOVIDhub-baseline,1,10
28,FIAS_FZJ-Epi1Ger,2,10
28,IEM_Health-CovidProject,3,10
28,ILM-EKF,4,10
28,ITWW-county_repro,5,10
28,Karlen-pypm,6,10
28,RobertWalraven-ESG,7,10
28,itwm-dSEIR,8,10
28,UMass-MechBayes,9,10
28,MUNI-ARIMA,10,10
29,EuroCOVIDhub-baseline,1,10
29,FIAS_FZJ-Epi1Ger,2,10
29,IEM_Health-CovidProject,3,10
29,ILM-EKF,4,10
29,ITWW-county_repro,5,10
29,Karlen-pypm,6,10
29,RobertWalraven-ESG,7,10
29,itwm-dSEIR,8,10
29,HZI-AgeExtendedSEIR,9,10
29,MUNI-ARIMA,10,10
30,EuroCOVIDhub-baseline,1,10
30,FIAS_FZJ-Epi1Ger,2,10
30,IEM_Health-CovidProject,3,10
30,ILM-EKF,4,10
30,ITWW-county_repro,5,10
30,Karlen-pypm,6,10
30,RobertWalraven-ESG,7,10
30,UMass-MechBayes,8,10
30,HZI-AgeExtendedSEIR,9,10
30,MUNI-ARIMA,10,10
35,EuroCOVIDhub-baseline,1,10
35,FIAS_FZJ-Epi1Ger,2,10
35,IEM_Health-CovidProject,3,10
35,ILM-EKF,4,10
35,ITWW-county_repro,5,10
35,Karlen-pypm,6,10
35,itwm-dSEIR,7,10
35,UMass-MechBayes,8,10
35,HZI-AgeExtendedSEIR,9,10
35,MUNI-ARIMA,10,10
36,EuroCOVIDhub-baseline,1,10
36,FIAS_FZJ-Epi1Ger,2,10
36,IEM_Health-CovidProject,3,10
36,ILM-EKF,4,10
36,ITWW-county_repro,5,10
36,MIT_CovidAnalytics-DELPHI,6,10
36,RobertWalraven-ESG,7,10
36,epiforecasts-EpiNow2,8,10
36,itwm-dSEIR,9,10
36,UMass-MechBayes,10,10
37,EuroCOVIDhub-baseline,1,10
37,FIAS_FZJ-Epi1Ger,2,10
37,IEM_Health-CovidProject,3,10
37,ILM-EKF,4,10
37,ITWW-county_repro,5,10
37,MIT_CovidAnalytics-DELPHI,6,10
37,RobertWalraven-ESG,7,10
37,epiforecasts-EpiNow2,8,10
37,itwm-dSEIR,9,10
37,HZI-AgeExtendedSEIR,10,10
38,EuroCOVIDhub-baseline,1,10
38,FIAS_FZJ-Epi1Ger,2,10
38,IEM_Health-CovidProject,3,10
38,ILM-EKF,4,10
38,ITWW-county_repro,5,10
38,MIT_CovidAnalytics-DELPHI,6,10
38,RobertWalraven-ESG,7,10
38,epiforecasts-EpiNow2,8,10
38,itwm-dSEIR,9,10
38,MUNI-ARIMA,10,10
39,EuroCOVIDhub-baseline,1,10
39,FIAS_FZJ-Epi1Ger,2,10
39,IEM_Health-CovidProject,3,10
39,ILM-EKF,4,10
39,ITWW-county_repro,5,10
39,MIT_CovidAnalytics-DELPHI,6,10
39,RobertWalraven-ESG,7,10
39,epiforecasts-EpiNow2,8,10
39,UMass-MechBayes,9,10
39,HZI-AgeExtendedSEIR,10,10
40,EuroCOVIDhub-baseline,1,10
40,FIAS_FZJ-Epi1Ger,2,10
40,IEM_Health-CovidProject,3,10
40,ILM-EKF,4,10
40,ITWW-county_repro,5,10
40,MIT_CovidAnalytics-DELPHI,6,10
40,RobertWalraven-ESG,7,10
40,epiforecasts-EpiNow2,8,10
40,UMass-MechBayes,9,10
40,MUNI-ARIMA,10,10
41,EuroCOVIDhub-baseline,1,10
41,FIAS_FZJ-Epi1Ger,2,10
41,IEM_Health-CovidProject,3,10
41,ILM-EKF,4,10
41,ITWW-county_repro,5,10
41,MIT_CovidAnalytics-DELPHI,6,10
41,RobertWalraven-ESG,7,10
41,epiforecasts-EpiNow2,8,10
41,HZI-AgeExtendedSEIR,9,10
41,MUNI-ARIMA,10,10
42,EuroCOVIDhub-baseline,1,10
42,FIAS_FZJ-Epi1Ger,2,10
42,IEM_Health-CovidProject,3,10
42,ILM-EKF,4,10
42,ITWW-county_repro,5,10
42,MIT_CovidAnalytics-DELPHI,6,10
42,RobertWalraven-ESG,7,10
42,itwm-dSEIR,8,10
42,UMass-MechBayes,9,10
42,HZI-AgeExtendedSEIR,10,10
43,EuroCOVIDhub-baseline,1,10
43,FIAS_FZJ-Epi1Ger,2,10
43,IEM_Health-CovidProject,3,10
43,ILM-EKF,4,10
43,ITWW-county_repro,5,10
43,MIT_CovidAnalytics-DELPHI,6,10
43,RobertWalraven-ESG,7,10
43,itwm-dSEIR,8,10
43,UMass-MechBayes,9,10
43,MUNI-ARIMA,10,10
44,EuroCOVIDhub-baseline,1,10
44,FIAS_FZJ-Epi1Ger,2,10
44,IEM_Health-CovidProject,3,10
44,ILM-EKF,4,10
44,ITWW-county_repro,5,10
44,MIT_CovidAnalytics-DELPHI,6,10
44,RobertWalraven-ESG,7,10
44,itwm-dSEIR,8,10
44,HZI-AgeExtendedSEIR,9,10
44,MUNI-ARIMA,10,10
45,EuroCOVIDhub-baseline,1,10
45,FIAS_FZJ-Epi1Ger,2,10
45,IEM_Health-CovidProject,3,10
45,ILM-EKF,4,10
45,ITWW-county_repro,5,10
45,MIT_CovidAnalytics-DELPHI,6,10
45,RobertWalraven-ESG,7,10
45,UMass-MechBayes,8,10
45,HZI-AgeExtendedSEIR,9,10
45,MUNI-ARIMA,10,10
46,EuroCOVIDhub-baseline,1,10
46,FIAS_FZJ-Epi1Ger,2,10
46,IEM_Health-CovidProject,3,10
46,ILM-EKF,4,10
46,ITWW-county_repro,5,10
46,MIT_CovidAnalytics-DELPHI,6,10
46,epiforecasts-EpiNow2,7,10
46,itwm-dSEIR,8,10
46,UMass-MechBayes,9,10
46,HZI-AgeExtendedSEIR,10,10
47,EuroCOVIDhub-baseline,1,10
47,FIAS_FZJ-Epi1Ger,2,10
47,IEM_Health-CovidProject,3,10
47,ILM-EKF,4,10
47,ITWW-county_repro,5,10
47,MIT_CovidAnalytics-DELPHI,6,10
47,epiforecasts-EpiNow2,7,10
47,itwm-dSEIR,8,10
47,UMass-MechBayes,9,10
47,MUNI-ARIMA,10,10
48,EuroCOVIDhub-baseline,1,10
48,FIAS_FZJ-Epi1Ger,2,10
48,IEM_Health-CovidProject,3,10
48,ILM-EKF,4,10
48,ITWW-county_repro,5,10
48,MIT_CovidAnalytics-DELPHI,6,10
48,epiforecasts-EpiNow2,7,10
48,itwm-dSEIR,8,10
48,HZI-AgeExtendedSEIR,9,10
48,MUNI-ARIMA,10,10
49,EuroCOVIDhub-baseline,1,10
49,FIAS_FZJ-Epi1Ger,2,10
49,IEM_Health-CovidProject,3,10
49,ILM-EKF,4,10
49,ITWW-county_repro,5,10
49,MIT_CovidAnalytics-DELPHI,6,10
49,epiforecasts-EpiNow2,7,10
49,UMass-MechBayes,8,10
49,HZI-AgeExtendedSEIR,9,10
49,MUNI-ARIMA,10,10
50,EuroCOVIDhub-baseline,1,10
50,FIAS_FZJ-Epi1Ger,2,10
50,IEM_Health-CovidProject,3,10
50,ILM-EKF,4,10
50,ITWW-county_repro,5,10
50,MIT_CovidAnalytics-DELPHI,6,10
50,itwm-dSEIR,7,10
50,UMass-MechBayes,8,10
50,HZI-AgeExtendedSEIR,9,10
50,MUNI-ARIMA,10,10
51,EuroCOVIDhub-baseline,1,10
51,FIAS_FZJ-Epi1Ger,2,10
51,IEM_Health-CovidProject,3,10
51,ILM-EKF,4,10
51,ITWW-county_repro,5,10
51,RobertWalraven-ESG,6,10
51,epiforecasts-EpiNow2,7,10
51,itwm-dSEIR,8,10
51,UMass-MechBayes,9,10
51,HZI-AgeExtendedSEIR,10,10
52,EuroCOVIDhub-baseline,1,10
52,FIAS_FZJ-Epi1Ger,2,10
52,IEM_Health-CovidProject,3,10
52,ILM-EKF,4,10
52,ITWW-county_repro,5,10
52,RobertWalraven-ESG,6,10
52,epiforecasts-EpiNow2,7,10
52,itwm-dSEIR,8,10
52,UMass-MechBayes,9,10
52,MUNI-ARIMA,10,10
53,EuroCOVIDhub-baseline,1,10
53,FIAS_FZJ-Epi1Ger,2,10
53,IEM_Health-CovidProject,3,10
53,ILM-EKF,4,10
53,ITWW-county_repro,5,10
53,RobertWalraven-ESG,6,10
53,epiforecasts-EpiNow2,7,10
53,itwm-dSEIR,8,10
53,HZI-AgeExtendedSEIR,9,10
53,MUNI-ARIMA,10,10
54,EuroCOVIDhub-baseline,1,10
54,FIAS_FZJ-Epi1Ger,2,10
54,IEM_Health-CovidProject,3,10
54,ILM-EKF,4,10
54,ITWW-county_repro,5,10
54,RobertWalraven-ESG,6,10
54,epiforecasts-EpiNow2,7,10
54,UMass-MechBayes,8,10
54,HZI-AgeExtendedSEIR,9,10
54,MUNI-ARIMA,10,10
55,EuroCOVIDhub-baseline,1,10
55,FIAS_FZJ-Epi1Ger,2,10
55,IEM_Health-CovidProject,3,10
55,ILM-EKF,4,10
55,ITWW-county_repro,5,10
55,RobertWalraven-ESG,6,10
55,itwm-dSEIR,7,10
55,UMass-MechBayes,8,10
55,HZI-AgeExtendedSEIR,9,10
55,MUNI-ARIMA,10,10
56,EuroCOVIDhub-baseline,1,10
56,FIAS_FZJ-Epi1Ger,2,10
56,IEM_Health-CovidProject,3,10
56,ILM-EKF,4,10
56,ITWW-county_repro,5,10
56,epiforecasts-EpiNow2,6,10
56,itwm-dSEIR,7,10
56,UMass-MechBayes,8,10
56,HZI-AgeExtendedSEIR,9,10
56,MUNI-ARIMA,10,10
57,EuroCOVIDhub-baseline,1,10
57,FIAS_FZJ-Epi1Ger,2,10
57,IEM_Health-CovidProject,3,10
57,ILM-EKF,4,10
57,Karlen-pypm,5,10
57,MIT_CovidAnalytics-DELPHI,6,10
57,RobertWalraven-ESG,7,10
57,epiforecasts-EpiNow2,8,10
57,itwm-dSEIR,9,10
57,UMass-MechBayes,10,10
58,EuroCOVIDhub-baseline,1,10
58,FIAS_FZJ-Epi1Ger,2,10
58,IEM_Health-CovidProject,3,10
58,ILM-EKF,4,10
58,Karlen-pypm,5,10
58,MIT_CovidAnalytics-DELPHI,6,10
58,RobertWalraven-ESG,7,10
58,epiforecasts-EpiNow2,8,10
58,itwm-dSEIR,9,10
58,HZI-AgeExtendedSEIR,10,10
63,EuroCOVIDhub-baseline,1,10
63,FIAS_FZJ-Epi1Ger,2,10
63,IEM_Health-CovidProject,3,10
63,ILM-EKF,4,10
63,Karlen-pypm,5,10
63,MIT_CovidAnalytics-DELPHI,6,10
63,RobertWalraven-ESG,7,10
63,itwm-dSEIR,8,10
63,UMass-MechBayes,9,10
63,HZI-AgeExtendedSEIR,10,10
64,EuroCOVIDhub-baseline,1,10
64,FIAS_FZJ-Epi1Ger,2,10
64,IEM_Health-CovidProject,3,10
64,ILM-EKF,4,10
64,Karlen-pypm,5,10
64,MIT_CovidAnalytics-DELPHI,6,10
64,RobertWalraven-ESG,7,10
64,itwm-dSEIR,8,10
64,UMass-MechBayes,9,10
64,MUNI-ARIMA,10,10
65,EuroCOVIDhub-baseline,1,10
65,FIAS_FZJ-Epi1Ger,2,10
65,IEM_Health-CovidProject,3,10
65,ILM-EKF,4,10
65,Karlen-pypm,5,10
65,MIT_CovidAnalytics-DELPHI,6,10
65,RobertWalraven-ESG,7,10
65,itwm-dSEIR,8,10
65,HZI-AgeExtendedSEIR,9,10
65,MUNI-ARIMA,10,10
66,EuroCOVIDhub-baseline,1,10
66,FIAS_FZJ-Epi1Ger,2,10
66,IEM_Health-CovidProject,3,10
66,ILM-EKF,4,10
66,Karlen-pypm,5,10
66,MIT_CovidAnalytics-DELPHI,6,10
66,RobertWalraven-ESG,7,10
66,UMass-MechBayes,8,10
66,HZI-AgeExtendedSEIR,9,10
66,MUNI-ARIMA,10,10
71,EuroCOVIDhub-baseline,1,10
71,FIAS_FZJ-Epi1Ger,2,10
71,IEM_Health-CovidProject,3,10
71,ILM-EKF,4,10
71,Karlen-pypm,5,10
71,MIT_CovidAnalytics-DELPHI,6,10
71,itwm-dSEIR,7,10
71,UMass-MechBayes,8,10
71,HZI-AgeExtendedSEIR,9,10
71,MUNI-ARIMA,10,10
76,EuroCOVIDhub-baseline,1,10
76,FIAS_FZJ-Epi1Ger,2,10
76,IEM_Health-CovidProject,3,10
76,ILM-EKF,4,10
76,Karlen-pypm,5,10
76,RobertWalraven-ESG,6,10
76,itwm-dSEIR,7,10
76,UMass-MechBayes,8,10
76,HZI-AgeExtendedSEIR,9,10
76,MUNI-ARIMA,10,10
78,EuroCOVIDhub-baseline,1,10
78,FIAS_FZJ-Epi1Ger,2,10
78,IEM_Health-CovidProject,3,10
78,ILM-EKF,4,10
78,MIT_CovidAnalytics-DELPHI,5,10
78,RobertWalraven-ESG,6,10
78,epiforecasts-EpiNow2,7,10
78,itwm-dSEIR,8,10
78,UMass-MechBayes,9,10
78,HZI-AgeExtendedSEIR,10,10
79,EuroCOVIDhub-baseline,1,10
79,FIAS_FZJ-Epi1Ger,2,10
79,IEM_Health-CovidProject,3,10
79,ILM-EKF,4,10
79,MIT_CovidAnalytics-DELPHI,5,10
79,RobertWalraven-ESG,6,10
79,epiforecasts-EpiNow2,7,10
79,itwm-dSEIR,8,10
79,UMass-MechBayes,9,10
79,MUNI-ARIMA,10,10
80,EuroCOVIDhub-baseline,1,10
80,FIAS_FZJ-Epi1Ger,2,10
80,IEM_Health-CovidProject,3,10
80,ILM-EKF,4,10
80,MIT_CovidAnalytics-DELPHI,5,10
80,RobertWalraven-ESG,6,10
80,epiforecasts-EpiNow2,7,10
80,itwm-dSEIR,8,10
80,HZI-AgeExtendedSEIR,9,10
80,MUNI-ARIMA,10,10
81,EuroCOVIDhub-baseline,1,10
81,FIAS_FZJ-Epi1Ger,2,10
81,IEM_Health-CovidProject,3,10
81,ILM-EKF,4,10
81,MIT_CovidAnalytics-DELPHI,5,10
81,RobertWalraven-ESG,6,10
81,epiforecasts-EpiNow2,7,10
81,UMass-MechBayes,8,10
81,HZI-AgeExtendedSEIR,9,10
81,MUNI-ARIMA,10,10
82,EuroCOVIDhub-baseline,1,10
82,FIAS_FZJ-Epi1Ger,2,10
82,IEM_Health-CovidProject,3,10
82,ILM-EKF,4,10
82,MIT_CovidAnalytics-DELPHI,5,10
82,RobertWalraven-ESG,6,10
82,itwm-dSEIR,7,10
82,UMass-MechBayes,8,10
82,HZI-AgeExtendedSEIR,9,10
82,MUNI-ARIMA,10,10
83,EuroCOVIDhub-baseline,1,10
83,FIAS_FZJ-Epi1Ger,2,10
83,IEM_Health-CovidProject,3,10
83,ILM-EKF,4,10
83,MIT_CovidAnalytics-DELPHI,5,10
83,epiforecasts-EpiNow2,6,10
83,itwm-dSEIR,7,10
83,UMass-MechBayes,8,10
83,HZI-AgeExtendedSEIR,9,10
83,MUNI-ARIMA,10,10
84,EuroCOVIDhub-baseline,1,10
84,FIAS_FZJ-Epi1Ger,2,10
84,IEM_Health-CovidProject,3,10
84,ILM-EKF,4,10
84,RobertWalraven-ESG,5,10
84,epiforecasts-EpiNow2,6,10
84,itwm-dSEIR,7,10
84,UMass-MechBayes,8,10
84,HZI-AgeExtendedSEIR,9,10
84,MUNI-ARIMA,10,10
85,EuroCOVIDhub-baseline,1,10
85,FIAS_FZJ-Epi1Ger,2,10
85,IEM_Health-CovidProject,3,10
85,ITWW-county_repro,4,10
85,Karlen-pypm,5,10
85,MIT_CovidAnalytics-DELPHI,6,10
85,RobertWalraven-ESG,7,10
85,epiforecasts-EpiNow2,8,10
85,itwm-dSEIR,9,10
85,UMass-MechBayes,10,10
86,EuroCOVIDhub-baseline,1,10
86,FIAS_FZJ-Epi1Ger,2,10
86,IEM_Health-CovidProject,3,10
86,ITWW-county_repro,4,10
86,Karlen-pypm,5,10
86,MIT_CovidAnalytics-DELPHI,6,10
86,RobertWalraven-ESG,7,10
86,epiforecasts-EpiNow2,8,10
86,itwm-dSEIR,9,10
86,HZI-AgeExtendedSEIR,10,10
91,EuroCOVIDhub-baseline,1,10
91,FIAS_FZJ-Epi1Ger,2,10
91,IEM_Health-CovidProject,3,10
91,ITWW-county_repro,4,10
91,Karlen-pypm,5,10
91,MIT_CovidAnalytics-DELPHI,6,10
91,RobertWalraven-ESG,7,10
91,itwm-dSEIR,8,10
91,UMass-MechBayes,9,10
91,HZI-AgeExtendedSEIR,10,10
92,EuroCOVIDhub-baseline,1,10
92,FIAS_FZJ-Epi1Ger,2,10
92,IEM_Health-CovidProject,3,10
92,ITWW-county_repro,4,10
92,Karlen-pypm,5,10
92,MIT_CovidAnalytics-DELPHI,6,10
92,RobertWalraven-ESG,7,10
92,itwm-dSEIR,8,10
92,UMass-MechBayes,9,10
92,MUNI-ARIMA,10,10
93,EuroCOVIDhub-baseline,1,10
93,FIAS_FZJ-Epi1Ger,2,10
93,IEM_Health-CovidProject,3,10
93,ITWW-county_repro,4,10
93,Karlen-pypm,5,10
93,MIT_CovidAnalytics-DELPHI,6,10
93,RobertWalraven-ESG,7,10
93,itwm-dSEIR,8,10
93,HZI-AgeExtendedSEIR,9,10
93,MUNI-ARIMA,10,10
94,EuroCOVIDhub-baseline,1,10
94,FIAS_FZJ-Epi1Ger,2,10
94,IEM_Health-CovidProject,3,10
94,ITWW-county_repro,4,10
94,Karlen-pypm,5,10
94,MIT_CovidAnalytics-DELPHI,6,10
94,RobertWalraven-ESG,7,10
94,UMass-MechBayes,8,10
94,HZI-AgeExtendedSEIR,9,10
94,MUNI-ARIMA,10,10
99,EuroCOVIDhub-baseline,1,10
99,FIAS_FZJ-Epi1Ger,2,10
99,IEM_Health-CovidProject,3,10
99,ITWW-county_repro,4,10
99,Karlen-pypm,5,10
99,MIT_CovidAnalytics-DELPHI,6,10
99,itwm-dSEIR,7,10
99,UMass-MechBayes,8,10
99,HZI-AgeExtendedSEIR,9,10
99,MUNI-ARIMA,10,10
104,EuroCOVIDhub-baseline,1,10
104,FIAS_FZJ-Epi1Ger,2,10
104,IEM_Health-CovidProject,3,10
104,ITWW-county_repro,4,10
104,Karlen-pypm,5,10
104,RobertWalraven-ESG,6,10
104,itwm-dSEIR,7,10
104,UMass-MechBayes,8,10
104,HZI-AgeExtendedSEIR,9,10
104,MUNI-ARIMA,10,10
106,EuroCOVIDhub-baseline,1,10
106,FIAS_FZJ-Epi1Ger,2,10
106,IEM_Health-CovidProject,3,10
106,ITWW-county_repro,4,10
106,MIT_CovidAnalytics-DELPHI,5,10
106,RobertWalraven-ESG,6,10
106,epiforecasts-EpiNow2,7,10
106,itwm-dSEIR,8,10
106,UMass-MechBayes,9,10
106,HZI-AgeExtendedSEIR,10,10
107,EuroCOVIDhub-baseline,1,10
107,FIAS_FZJ-Epi1Ger,2,10
107,IEM_Health-CovidProject,3,10
107,ITWW-county_repro,4,10
107,MIT_CovidAnalytics-DELPHI,5,10
107,RobertWalraven-ESG,6,10
107,epiforecasts-EpiNow2,7,10
107,itwm-dSEIR,8,10
107,UMass-MechBayes,9,10
107,MUNI-ARIMA,10,10
108,EuroCOVIDhub-baseline,1,10
108,FIAS_FZJ-Epi1Ger,2,10
108,IEM_Health-CovidProject,3,10
108,ITWW-county_repro,4,10
108,MIT_CovidAnalytics-DELPHI,5,10
108,RobertWalraven-ESG,6,10
108,epiforecasts-EpiNow2,7,10
108,itwm-dSEIR,8,10
108,HZI-AgeExtendedSEIR,9,10
108,MUNI-ARIMA,10,10
109,EuroCOVIDhub-baseline,1,10
109,FIAS_FZJ-Epi1Ger,2,10
109,IEM_Health-CovidProject,3,10
109,ITWW-county_repro,4,10
109,MIT_CovidAnalytics-DELPHI,5,10
109,RobertWalraven-ESG,6,10
109,epiforecasts-EpiNow2,7,10
109,UMass-MechBayes,8,10
109,HZI-AgeExtendedSEIR,9,10
109,MUNI-ARIMA,10,10
110,EuroCOVIDhub-baseline,1,10
110,FIAS_FZJ-Epi1Ger,2,10
110,IEM_Health-CovidProject,3,10
110,ITWW-county_repro,4,10
110,MIT_CovidAnalytics-DELPHI,5,10
110,RobertWalraven-ESG,6,10
110,itwm-dSEIR,7,10
110,UMass-MechBayes,8,10
110,HZI-AgeExtendedSEIR,9,10
110,MUNI-ARIMA,10,10
111,EuroCOVIDhub-baseline,1,10
111,FIAS_FZJ-Epi1Ger,2,10
111,IEM_Health-CovidProject,3,10
111,ITWW-county_repro,4,10
111,MIT_CovidAnalytics-DELPHI,5,10
111,epiforecasts-EpiNow2,6,10
111,itwm-dSEIR,7,10
111,UMass-MechBayes,8,10
111,HZI-AgeExtendedSEIR,9,10
111,MUNI-ARIMA,10,10
112,EuroCOVIDhub-baseline,1,10
112,FIAS_FZJ-Epi1Ger,2,10
112,IEM_Health-CovidProject,3,10
112,ITWW-county_repro,4,10
112,RobertWalraven-ESG,5,10
112,epiforecasts-EpiNow2,6,10
112,itwm-dSEIR,7,10
112,UMass-MechBayes,8,10
112,HZI-AgeExtendedSEIR,9,10
112,MUNI-ARIMA,10,10
117,EuroCOVIDhub-baseline,1,10
117,FIAS_FZJ-Epi1Ger,2,10
117,IEM_Health-CovidProject,3,10
117,Karlen-pypm,4,10
117,MIT_CovidAnalytics-DELPHI,5,10
117,RobertWalraven-ESG,6,10
117,itwm-dSEIR,7,10
117,UMass-MechBayes,8,10
