ensid,model,modelid,k
13,itwm-dSEIR,8,9
13,MUNI-ARIMA,9,9
14,EuroCOVIDhub-baseline,1,9
14,FIAS_FZJ-Epi1Ger,2,9
14,IEM_Health-CovidProject,3,9
14,ILM-EKF,4,9
14,ITWW-county_repro,5,9
14,Karlen-pypm,6,9
14,MIT_CovidAnalytics-DELPHI,7,9
14,itwm-dSEIR,8,9
14,RobertWalraven-ESG,9,9
15,EuroCOVIDhub-baseline,1,9
15,FIAS_FZJ-Epi1Ger,2,9
15,IEM_Health-CovidProject,3,9
15,ILM-EKF,4,9
15,ITWW-county_repro,5,9
15,Karlen-pypm,6,9
15,MIT_CovidAnalytics-DELPHI,7,9
15,itwm-dSEIR,8,9
15,CovidMetrics-epiBATS,9,9
16,EuroCOVIDhub-baseline,1,9
16,FIAS_FZJ-Epi1Ger,2,9
16,IEM_Health-CovidProject,3,9
16,ILM-EKF,4,9
16,ITWW-county_repro,5,9
16,Karlen-pypm,6,9
16,MIT_CovidAnalytics-DELPHI,7,9
16,HZI-AgeExtendedSEIR,8,9
16,MUNI-ARIMA,9,9
17,EuroCOVIDhub-baseline,1,9
17,FIAS_FZJ-Epi1Ger,2,9
17,IEM_Health-CovidProject,3,9
17,ILM-EKF,4,9
17,ITWW-county_repro,5,9
17,Karlen-pypm,6,9
17,MIT_CovidAnalytics-DELPHI,7,9
17,HZI-AgeExtendedSEIR,8,9
17,RobertWalraven-ESG,9,9
18,EuroCOVIDhub-baseline,1,9
18,FIAS_FZJ-Epi1Ger,2,9
18,IEM_Health-CovidProject,3,9
18,ILM-EKF,4,9
18,ITWW-county_repro,5,9
18,Karlen-pypm,6,9
18,MIT_CovidAnalytics-DELPHI,7,9
18,HZI-AgeExtendedSEIR,8,9
18,CovidMetrics-epiBATS,9,9
19,EuroCOVIDhub-baseline,1,9
19,FIAS_FZJ-Epi1Ger,2,9
19,IEM_Health-CovidProject,3,9
19,ILM-EKF,4,9
19,ITWW-county_repro,5,9
19,Karlen-pypm,6,9
19,MIT_CovidAnalytics-DELPHI,7,9
19,MUNI-ARIMA,8,9
19,RobertWalraven-ESG,9,9
20,EuroCOVIDhub-baseline,1,9
20,FIAS_FZJ-Epi1Ger,2,9
20,IEM_Health-CovidProject,3,9
20,ILM-EKF,4,9
20,ITWW-county_repro,5,9
20,Karlen-pypm,6,9
20,MIT_CovidAnalytics-DELPHI,7,9
20,MUNI-ARIMA,8,9
20,CovidMetrics-epiBATS,9,9
21,EuroCOVIDhub-baseline,1,9
21,FIAS_FZJ-Epi1Ger,2,9
21,IEM_Health-CovidProject,3,9
21,ILM-EKF,4,9
21,ITWW-county_repro,5,9
21,Karlen-pypm,6,9
21,MIT_CovidAnalytics-DELPHI,7,9
21,RobertWalraven-ESG,8,9
21,CovidMetrics-epiBATS,9,9
22,EuroCOVIDhub-baseline,1,9
22,FIAS_FZJ-Epi1Ger,2,9
22,IEM_Health-CovidProject,3,9
22,ILM-EKF,4,9
22,ITWW-county_repro,5,9
22,Karlen-pypm,6,9
22,UNIPV-BayesINGARCHX,7,9
22,epiforecasts-EpiNow2,8,9
22,itwm-dSEIR,9,9
23,EuroCOVIDhub-baseline,1,9
23,FIAS_FZJ-Epi1Ger,2,9
23,IEM_Health-CovidProject,3,9
23,ILM-EKF,4,9
23,ITWW-county_repro,5,9
23,Karlen-pypm,6,9
23,UNIPV-BayesINGARCHX,7,9
23,epiforecasts-EpiNow2,8,9
23,HZI-AgeExtendedSEIR,9,9
24,EuroCOVIDhub-baseline,1,9
24,FIAS_FZJ-Epi1Ger,2,9
24,IEM_Health-CovidProject,3,9
24,ILM-EKF,4,9
24,ITWW-county_repro,5,9
24,Karlen-pypm,6,9
24,UNIPV-BayesINGARCHX,7,9
24,epiforecasts-EpiNow2,8,9
24,MUNI-ARIMA,9,9
25,EuroCOVIDhub-baseline,1,9
25,FIAS_FZJ-Epi1Ger,2,9
25,IEM_Health-CovidProject,3,9
25,ILM-EKF,4,9
25,ITWW-county_repro,5,9
25,Karlen-pypm,6,9
25,UNIPV-BayesINGARCHX,7,9
25,epiforecasts-EpiNow2,8,9
25,RobertWalraven-ESG,9,9
26,EuroCOVIDhub-baseline,1,9
26,FIAS_FZJ-Epi1Ger,2,9
26,IEM_Health-CovidProject,3,9
26,ILM-EKF,4,9
26,ITWW-county_repro,5,9
26,Karlen-pypm,6,9
26,UNIPV-BayesINGARCHX,7,9
26,epiforecasts-EpiNow2,8,9
26,CovidMetrics-epiBATS,9,9
27,EuroCOVIDhub-baseline,1,9
27,FIAS_FZJ-Epi1Ger,2,9
27,IEM_Health-CovidProject,3,9
27,ILM-EKF,4,9
27,ITWW-county_repro,5,9
27,Karlen-pypm,6,9
27,UNIPV-BayesINGARCHX,7,9
27,itwm-dSEIR,8,9
27,HZI-AgeExtendedSEIR,9,9
28,EuroCOVIDhub-baseline,1,9
28,FIAS_FZJ-Epi1Ger,2,9
28,IEM_Health-CovidProject,3,9
28,ILM-EKF,4,9
28,ITWW-county_repro,5,9
28,Karlen-pypm,6,9
28,UNIPV-BayesINGARCHX,7,9
28,itwm-dSEIR,8,9
28,MUNI-ARIMA,9,9
29,EuroCOVIDhub-baseline,1,9
29,FIAS_FZJ-Epi1Ger,2,9
29,IEM_Health-CovidProject,3,9
29,ILM-EKF,4,9
29,ITWW-county_repro,5,9
29,Karlen-pypm,6,9
29,UNIPV-BayesINGARCHX,7,9
29,itwm-dSEIR,8,9
29,RobertWalraven-ESG,9,9
30,EuroCOVIDhub-baseline,1,9
30,FIAS_FZJ-Epi1Ger,2,9
30,IEM_Health-CovidProject,3,9
30,ILM-EKF,4,9
30,ITWW-county_repro,5,9
30,Karlen-pypm,6,9
30,UNIPV-BayesINGARCHX,7,9
30,itwm-dSEIR,8,9
30,CovidMetrics-epiBATS,9,9
31,EuroCOVIDhub-baseline,1,9
31,FIAS_FZJ-Epi1Ger,2,9
31,IEM_Health-CovidProject,3,9
31,ILM-EKF,4,9
31,ITWW-county_repro,5,9
31,Karlen-pypm,6,9
31,UNIPV-BayesINGARCHX,7,9
31,HZI-AgeExtendedSEIR,8,9
31,MUNI-ARIMA,9,9
32,EuroCOVIDhub-baseline,1,9
32,FIAS_FZJ-Epi1Ger,2,9
32,IEM_Health-CovidProject,3,9
32,ILM-EKF,4,9
32,ITWW-county_repro,5,9
32,Karlen-pypm,6,9
32,UNIPV-BayesINGARCHX,7,9
32,HZI-AgeExtendedSEIR,8,9
32,RobertWalraven-ESG,9,9
33,EuroCOVIDhub-baseline,1,9
33,FIAS_FZJ-Epi1Ger,2,9
33,IEM_Health-CovidProject,3,9
33,ILM-EKF,4,9
33,ITWW-county_repro,5,9
33,Karlen-pypm,6,9
33,UNIPV-BayesINGARCHX,7,9
33,HZI-AgeExtendedSEIR,8,9
33,CovidMetrics-epiBATS,9,9
34,EuroCOVIDhub-baseline,1,9
34,FIAS_FZJ-Epi1Ger,2,9
34,IEM_Health-CovidProject,3,9
34,ILM-EKF,4,9
34,ITWW-county_repro,5,9
34,Karlen-pypm,6,9
34,UNIPV-BayesINGARCHX,7,9
34,MUNI-ARIMA,8,9
34,RobertWalraven-ESG,9,9
35,EuroCOVIDhub-baseline,1,9
35,FIAS_FZJ-Epi1Ger,2,9
35,IEM_Health-CovidProject,3,9
35,ILM-EKF,4,9
35,ITWW-county_repro,5,9
35,Karlen-pypm,6,9
35,UNIPV-BayesINGARCHX,7,9
35,MUNI-ARIMA,8,9
35,CovidMetrics-epiBATS,9,9
36,EuroCOVIDhub-baseline,1,9
36,FIAS_FZJ-Epi1Ger,2,9
36,IEM_Health-CovidProject,3,9
36,ILM-EKF,4,9
36,ITWW-county_repro,5,9
36,Karlen-pypm,6,9
36,UNIPV-BayesINGARCHX,7,9
36,RobertWalraven-ESG,8,9
36,CovidMetrics-epiBATS,9,9
37,EuroCOVIDhub-baseline,1,9
37,FIAS_FZJ-Epi1Ger,2,9
37,IEM_Health-CovidProject,3,9
37,ILM-EKF,4,9
37,ITWW-county_repro,5,9
37,Karlen-pypm,6,9
37,epiforecasts-EpiNow2,7,9
37,itwm-dSEIR,8,9
37,HZI-AgeExtendedSEIR,9,9
38,EuroCOVIDhub-baseline,1,9
38,FIAS_FZJ-Epi1Ger,2,9
38,IEM_Health-CovidProject,3,9
38,ILM-EKF,4,9
38,ITWW-county_repro,5,9
38,Karlen-pypm,6,9
38,epiforecasts-EpiNow2,7,9
38,itwm-dSEIR,8,9
38,MUNI-ARIMA,9,9
39,EuroCOVIDhub-baseline,1,9
39,FIAS_FZJ-Epi1Ger,2,9
39,IEM_Health-CovidProject,3,9
39,ILM-EKF,4,9
39,ITWW-county_repro,5,9
39,Karlen-pypm,6,9
39,epiforecasts-EpiNow2,7,9
39,itwm-dSEIR,8,9
39,RobertWalraven-ESG,9,9
40,EuroCOVIDhub-baseline,1,9
40,FIAS_FZJ-Epi1Ger,2,9
40,IEM_Health-CovidProject,3,9
40,ILM-EKF,4,9
40,ITWW-county_repro,5,9
40,Karlen-pypm,6,9
40,epiforecasts-EpiNow2,7,9
40,itwm-dSEIR,8,9
40,CovidMetrics-epiBATS,9,9
41,EuroCOVIDhub-baseline,1,9
41,FIAS_FZJ-Epi1Ger,2,9
41,IEM_Health-CovidProject,3,9
41,ILM-EKF,4,9
41,ITWW-county_repro,5,9
41,Karlen-pypm,6,9
41,epiforecasts-EpiNow2,7,9
41,HZI-AgeExtendedSEIR,8,9
41,MUNI-ARIMA,9,9
42,EuroCOVIDhub-baseline,1,9
42,FIAS_FZJ-Epi1Ger,2,9
42,IEM_Health-CovidProject,3,9
42,ILM-EKF,4,9
42,ITWW-county_repro,5,9
42,Karlen-pypm,6,9
42,epiforecasts-EpiNow2,7,9
42,HZI-AgeExtendedSEIR,8,9
42,RobertWalraven-ESG,9,9
43,EuroCOVIDhub-baseline,1,9
43,FIAS_FZJ-Epi1Ger,2,9
43,IEM_Health-CovidProject,3,9
43,ILM-EKF,4,9
43,ITWW-county_repro,5,9
43,Karlen-pypm,6,9
43,epiforecasts-EpiNow2,7,9
43,HZI-AgeExtendedSEIR,8,9
43,CovidMetrics-epiBATS,9,9
44,EuroCOVIDhub-baseline,1,9
44,FIAS_FZJ-Epi1Ger,2,9
44,IEM_Health-CovidProject,3,9
44,ILM-EKF,4,9
44,ITWW-county_repro,5,9
44,Karlen-pypm,6,9
44,epiforecasts-EpiNow2,7,9
44,MUNI-ARIMA,8,9
44,RobertWalraven-ESG,9,9
45,EuroCOVIDhub-baseline,1,9
45,FIAS_FZJ-Epi1Ger,2,9
45,IEM_Health-CovidProject,3,9
45,ILM-EKF,4,9
45,ITWW-county_repro,5,9
45,Karlen-pypm,6,9
45,epiforecasts-EpiNow2,7,9
45,MUNI-ARIMA,8,9
45,CovidMetrics-epiBATS,9,9
46,EuroCOVIDhub-baseline,1,9
46,FIAS_FZJ-Epi1Ger,2,9
46,IEM_Health-CovidProject,3,9
46,ILM-EKF,4,9
46,ITWW-county_repro,5,9
46,Karlen-pypm,6,9
46,epiforecasts-EpiNow2,7,9
46,RobertWalraven-ESG,8,9
46,CovidMetrics-epiBATS,9,9
47,EuroCOVIDhub-baseline,1,9
47,FIAS_FZJ-Epi1Ger,2,9
47,IEM_Health-CovidProject,3,9
47,ILM-EKF,4,9
47,ITWW-county_repro,5,9
47,Karlen-pypm,6,9
47,itwm-dSEIR,7,9
47,HZI-AgeExtendedSEIR,8,9
47,MUNI-ARIMA,9,9
48,EuroCOVIDhub-baseline,1,9
48,FIAS_FZJ-Epi1Ger,2,9
48,IEM_Health-CovidProject,3,9
48,ILM-EKF,4,9
48,ITWW-county_repro,5,9
48,Karlen-pypm,6,9
48,itwm-dSEIR,7,9
48,HZI-AgeExtendedSEIR,8,9
48,RobertWalraven-ESG,9,9
49,EuroCOVIDhub-baseline,1,9
49,FIAS_FZJ-Epi1Ger,2,9
49,IEM_Health-CovidProject,3,9
49,ILM-EKF,4,9
49,ITWW-county_repro,5,9
49,Karlen-pypm,6,9
49,itwm-dSEIR,7,9
49,HZI-AgeExtendedSEIR,8,9
49,CovidMetrics-epiBATS,9,9
50,EuroCOVIDhub-baseline,1,9
50,FIAS_FZJ-Epi1Ger,2,9
50,IEM_Health-CovidProject,3,9
50,ILM-EKF,4,9
50,ITWW-county_repro,5,9
50,Karlen-pypm,6,9
50,itwm-dSEIR,7,9
50,MUNI-ARIMA,8,9
50,RobertWalraven-ESG,9,9
51,EuroCOVIDhub-baseline,1,9
51,FIAS_FZJ-Epi1Ger,2,9
51,IEM_Health-CovidProject,3,9
51,ILM-EKF,4,9
51,ITWW-county_repro,5,9
51,Karlen-pypm,6,9
51,itwm-dSEIR,7,9
51,MUNI-ARIMA,8,9
51,CovidMetrics-epiBATS,9,9
52,EuroCOVIDhub-baseline,1,9
52,FIAS_FZJ-Epi1Ger,2,9
52,IEM_Health-CovidProject,3,9
52,ILM-EKF,4,9
52,ITWW-county_repro,5,9
52,Karlen-pypm,6,9
52,itwm-dSEIR,7,9
52,RobertWalraven-ESG,8,9
52,CovidMetrics-epiBATS,9,9
53,EuroCOVIDhub-baseline,1,9
53,FIAS_FZJ-Epi1Ger,2,9
53,IEM_Health-CovidProject,3,9
53,ILM-EKF,4,9
53,ITWW-county_repro,5,9
53,Karlen-pypm,6,9
53,HZI-AgeExtendedSEIR,7,9
53,MUNI-ARIMA,8,9
53,RobertWalraven-ESG,9,9
54,EuroCOVIDhub-baseline,1,9
54,FIAS_FZJ-Epi1Ger,2,9
54,IEM_Health-CovidProject,3,9
54,ILM-EKF,4,9
54,ITWW-county_repro,5,9
54,Karlen-pypm,6,9
54,HZI-AgeExtendedSEIR,7,9
54,MUNI-ARIMA,8,9
54,CovidMetrics-epiBATS,9,9
55,EuroCOVIDhub-baseline,1,9
55,FIAS_FZJ-Epi1Ger,2,9
55,IEM_Health-CovidProject,3,9
55,ILM-EKF,4,9
55,ITWW-county_repro,5,9
55,Karlen-pypm,6,9
55,HZI-AgeExtendedSEIR,7,9
55,RobertWalraven-ESG,8,9
55,CovidMetrics-epiBATS,9,9
56,EuroCOVIDhub-baseline,1,9
56,FIAS_FZJ-Epi1Ger,2,9
56,IEM_Health-CovidProject,3,9
56,ILM-EKF,4,9
56,ITWW-county_repro,5,9
56,Karlen-pypm,6,9
56,MUNI-ARIMA,7,9
56,RobertWalraven-ESG,8,9
56,CovidMetrics-epiBATS,9,9
57,EuroCOVIDhub-baseline,1,9
57,FIAS_FZJ-Epi1Ger,2,9
57,IEM_Health-CovidProject,3,9
57,ILM-EKF,4,9
57,ITWW-county_repro,5,9
57,MIT_CovidAnalytics-DELPHI,6,9
57,UNIPV-BayesINGARCHX,7,9
57,epiforecasts-EpiNow2,8,9
57,itwm-dSEIR,9,9
58,EuroCOVIDhub-baseline,1,9
58,FIAS_FZJ-Epi1Ger,2,9
58,IEM_Health-CovidProject,3,9
58,ILM-EKF,4,9
58,ITWW-county_repro,5,9
58,MIT_CovidAnalytics-DELPHI,6,9
58,UNIPV-BayesINGARCHX,7,9
58,epiforecasts-EpiNow2,8,9
58,HZI-AgeExtendedSEIR,9,9
59,EuroCOVIDhub-baseline,1,9
59,FIAS_FZJ-Epi1Ger,2,9
59,IEM_Health-CovidProject,3,9
59,ILM-EKF,4,9
59,ITWW-county_repro,5,9
59,MIT_CovidAnalytics-DELPHI,6,9
59,UNIPV-BayesINGARCHX,7,9
59,epiforecasts-EpiNow2,8,9
59,MUNI-ARIMA,9,9
60,EuroCOVIDhub-baseline,1,9
60,FIAS_FZJ-Epi1Ger,2,9
60,IEM_Health-CovidProject,3,9
60,ILM-EKF,4,9
60,ITWW-county_repro,5,9
60,MIT_CovidAnalytics-DELPHI,6,9
60,UNIPV-BayesINGARCHX,7,9
60,epiforecasts-EpiNow2,8,9
60,RobertWalraven-ESG,9,9
61,EuroCOVIDhub-baseline,1,9
61,FIAS_FZJ-Epi1Ger,2,9
61,IEM_Health-CovidProject,3,9
61,ILM-EKF,4,9
61,ITWW-county_repro,5,9
61,MIT_CovidAnalytics-DELPHI,6,9
61,UNIPV-BayesINGARCHX,7,9
61,epiforecasts-EpiNow2,8,9
61,CovidMetrics-epiBATS,9,9
62,EuroCOVIDhub-baseline,1,9
62,FIAS_FZJ-Epi1Ger,2,9
62,IEM_Health-CovidProject,3,9
62,ILM-EKF,4,9
62,ITWW-county_repro,5,9
62,MIT_CovidAnalytics-DELPHI,6,9
62,UNIPV-BayesINGARCHX,7,9
62,itwm-dSEIR,8,9
62,HZI-AgeExtendedSEIR,9,9
63,EuroCOVIDhub-baseline,1,9
63,FIAS_FZJ-Epi1Ger,2,9
63,IEM_Health-CovidProject,3,9
63,ILM-EKF,4,9
63,ITWW-county_repro,5,9
63,MIT_CovidAnalytics-DELPHI,6,9
63,UNIPV-BayesINGARCHX,7,9
63,itwm-dSEIR,8,9
63,MUNI-ARIMA,9,9
64,EuroCOVIDhub-baseline,1,9
64,FIAS_FZJ-Epi1Ger,2,9
64,IEM_Health-CovidProject,3,9
64,ILM-EKF,4,9
64,ITWW-county_repro,5,9
64,MIT_CovidAnalytics-DELPHI,6,9
64,UNIPV-BayesINGARCHX,7,9
64,itwm-dSEIR,8,9
64,RobertWalraven-ESG,9,9
65,EuroCOVIDhub-baseline,1,9
65,FIAS_FZJ-Epi1Ger,2,9
65,IEM_Health-CovidProject,3,9
65,ILM-EKF,4,9
65,ITWW-county_repro,5,9
65,MIT_CovidAnalytics-DELPHI,6,9
65,UNIPV-BayesINGARCHX,7,9
65,itwm-dSEIR,8,9
65,CovidMetrics-epiBATS,9,9
66,EuroCOVIDhub-baseline,1,9
66,FIAS_FZJ-Epi1Ger,2,9
66,IEM_Health-CovidProject,3,9
66,ILM-EKF,4,9
66,ITWW-county_repro,5,9
66,MIT_CovidAnalytics-DELPHI,6,9
66,UNIPV-BayesINGARCHX,7,9
66,HZI-AgeExtendedSEIR,8,9
66,MUNI-ARIMA,9,9
67,EuroCOVIDhub-baseline,1,9
67,FIAS_FZJ-Epi1Ger,2,9
67,IEM_Health-CovidProject,3,9
67,ILM-EKF,4,9
67,ITWW-county_repro,5,9
67,MIT_CovidAnalytics-DELPHI,6,9
67,UNIPV-BayesINGARCHX,7,9
67,HZI-AgeExtendedSEIR,8,9
67,RobertWalraven-ESG,9,9
68,EuroCOVIDhub-baseline,1,9
68,FIAS_FZJ-Epi1Ger,2,9
68,IEM_Health-CovidProject,3,9
68,ILM-EKF,4,9
68,ITWW-county_repro,5,9
68,MIT_CovidAnalytics-DELPHI,6,9
68,UNIPV-BayesINGARCHX,7,9
68,HZI-AgeExtendedSEIR,8,9
68,CovidMetrics-epiBATS,9,9
69,EuroCOVIDhub-baseline,1,9
69,FIAS_FZJ-Epi1Ger,2,9
69,IEM_Health-CovidProject,3,9
69,ILM-EKF,4,9
69,ITWW-county_repro,5,9
69,MIT_CovidAnalytics-DELPHI,6,9
69,UNIPV-BayesINGARCHX,7,9
69,MUNI-ARIMA,8,9
69,RobertWalraven-ESG,9,9
70,EuroCOVIDhub-baseline,1,9
70,FIAS_FZJ-Epi1Ger,2,9
70,IEM_Health-CovidProject,3,9
70,ILM-EKF,4,9
70,ITWW-county_repro,5,9
70,MIT_CovidAnalytics-DELPHI,6,9
70,UNIPV-BayesINGARCHX,7,9
70,MUNI-ARIMA,8,9
70,CovidMetrics-epiBATS,9,9
71,EuroCOVIDhub-baseline,1,9
71,FIAS_FZJ-Epi1Ger,2,9
71,IEM_Health-CovidProject,3,9
71,ILM-EKF,4,9
71,ITWW-county_repro,5,9
71,MIT_CovidAnalytics-DELPHI,6,9
71,UNIPV-BayesINGARCHX,7,9
71,RobertWalraven-ESG,8,9
71,CovidMetrics-epiBATS,9,9
72,EuroCOVIDhub-baseline,1,9
72,FIAS_FZJ-Epi1Ger,2,9
72,IEM_Health-CovidProject,3,9
72,ILM-EKF,4,9
72,ITWW-county_repro,5,9
72,MIT_CovidAnalytics-DELPHI,6,9
72,epiforecasts-EpiNow2,7,9
72,itwm-dSEIR,8,9
72,HZI-AgeExtendedSEIR,9,9
73,EuroCOVIDhub-baseline,1,9
73,FIAS_FZJ-Epi1Ger,2,9
73,IEM_Health-CovidProject,3,9
73,ILM-EKF,4,9
73,ITWW-county_repro,5,9
73,MIT_CovidAnalytics-DELPHI,6,9
73,epiforecasts-EpiNow2,7,9
73,itwm-dSEIR,8,9
73,MUNI-ARIMA,9,9
74,EuroCOVIDhub-baseline,1,9
74,FIAS_FZJ-Epi1Ger,2,9
74,IEM_Health-CovidProject,3,9
74,ILM-EKF,4,9
74,ITWW-county_repro,5,9
74,MIT_CovidAnalytics-DELPHI,6,9
74,epiforecasts-EpiNow2,7,9
74,itwm-dSEIR,8,9
74,RobertWalraven-ESG,9,9
75,EuroCOVIDhub-baseline,1,9
75,FIAS_FZJ-Epi1Ger,2,9
75,IEM_Health-CovidProject,3,9
75,ILM-EKF,4,9
75,ITWW-county_repro,5,9
75,MIT_CovidAnalytics-DELPHI,6,9
75,epiforecasts-EpiNow2,7,9
75,itwm-dSEIR,8,9
75,CovidMetrics-epiBATS,9,9
76,EuroCOVIDhub-baseline,1,9
76,FIAS_FZJ-Epi1Ger,2,9
76,IEM_Health-CovidProject,3,9
76,ILM-EKF,4,9
76,ITWW-county_repro,5,9
76,MIT_CovidAnalytics-DELPHI,6,9
76,epiforecasts-EpiNow2,7,9
76,HZI-AgeExtendedSEIR,8,9
76,MUNI-ARIMA,9,9
77,EuroCOVIDhub-baseline,1,9
77,FIAS_FZJ-Epi1Ger,2,9
77,IEM_Health-CovidProject,3,9
77,ILM-EKF,4,9
77,ITWW-county_repro,5,9
77,MIT_CovidAnalytics-DELPHI,6,9
77,epiforecasts-EpiNow2,7,9
77,HZI-AgeExtendedSEIR,8,9
77,RobertWalraven-ESG,9,9
78,EuroCOVIDhub-baseline,1,9
78,FIAS_FZJ-Epi1Ger,2,9
78,IEM_Health-CovidProject,3,9
78,ILM-EKF,4,9
78,ITWW-county_repro,5,9
78,MIT_CovidAnalytics-DELPHI,6,9
78,epiforecasts-EpiNow2,7,9
78,HZI-AgeExtendedSEIR,8,9
78,CovidMetrics-epiBATS,9,9
79,EuroCOVIDhub-baseline,1,9
79,FIAS_FZJ-Epi1Ger,2,9
79,IEM_Health-CovidProject,3,9
79,ILM-EKF,4,9
79,ITWW-county_repro,5,9
79,MIT_CovidAnalytics-DELPHI,6,9
79,epiforecasts-EpiNow2,7,9
79,MUNI-ARIMA,8,9
79,RobertWalraven-ESG,9,9
80,EuroCOVIDhub-baseline,1,9
80,FIAS_FZJ-Epi1Ger,2,9
80,IEM_Health-CovidProject,3,9
80,ILM-EKF,4,9
80,ITWW-county_repro,5,9
80,MIT_CovidAnalytics-DELPHI,6,9
80,epiforecasts-EpiNow2,7,9
80,MUNI-ARIMA,8,9
80,CovidMetrics-epiBATS,9,9
81,EuroCOVIDhub-baseline,1,9
81,FIAS_FZJ-Epi1Ger,2,9
81,IEM_Health-CovidProject,3,9
81,ILM-EKF,4,9
81,ITWW-county_repro,5,9
81,MIT_CovidAnalytics-DELPHI,6,9
81,epiforecasts-EpiNow2,7,9
81,RobertWalraven-ESG,8,9
81,CovidMetrics-epiBATS,9,9
82,EuroCOVIDhub-baseline,1,9
82,FIAS_FZJ-Epi1Ger,2,9
82,IEM_Health-CovidProject,3,9
