ensid,model,modelid,k
7,EuroCOVIDhub-baseline,1,10
7,FIAS_FZJ-Epi1Ger,2,10
7,IEM_Health-CovidProject,3,10
7,ILM-EKF,4,10
7,ITWW-county_repro,5,10
7,Karlen-pypm,6,10
7,MIT_CovidAnalytics-DELPHI,7,10
7,UNIPV-BayesINGARCHX,8,10
7,itwm-dSEIR,9,10
7,MUNI-ARIMA,10,10
8,EuroCOVIDhub-baseline,1,10
8,FIAS_FZJ-Epi1Ger,2,10
8,IEM_Health-CovidProject,3,10
8,ILM-EKF,4,10
8,ITWW-county_repro,5,10
8,Karlen-pypm,6,10
8,MIT_CovidAnalytics-DELPHI,7,10
8,UNIPV-BayesINGARCHX,8,10
8,itwm-dSEIR,9,10
8,RobertWalraven-ESG,10,10
9,EuroCOVIDhub-baseline,1,10
9,FIAS_FZJ-Epi1Ger,2,10
9,IEM_Health-CovidProject,3,10
9,ILM-EKF,4,10
9,ITWW-county_repro,5,10
9,Karlen-pypm,6,10
9,MIT_CovidAnalytics-DELPHI,7,10
9,UNIPV-BayesINGARCHX,8,10
9,itwm-dSEIR,9,10
9,CovidMetrics-epiBATS,10,10
10,EuroCOVIDhub-baseline,1,10
10,FIAS_FZJ-Epi1Ger,2,10
10,IEM_Health-CovidProject,3,10
10,ILM-EKF,4,10
10,ITWW-county_repro,5,10
10,Karlen-pypm,6,10
10,MIT_CovidAnalytics-DELPHI,7,10
10,UNIPV-BayesINGARCHX,8,10
10,HZI-AgeExtendedSEIR,9,10
10,MUNI-ARIMA,10,10
11,EuroCOVIDhub-baseline,1,10
11,FIAS_FZJ-Epi1Ger,2,10
11,IEM_Health-CovidProject,3,10
11,ILM-EKF,4,10
11,ITWW-county_repro,5,10
11,Karlen-pypm,6,10
11,MIT_CovidAnalytics-DELPHI,7,10
11,UNIPV-BayesINGARCHX,8,10
11,HZI-AgeExtendedSEIR,9,10
11,RobertWalraven-ESG,10,10
12,EuroCOVIDhub-baseline,1,10
12,FIAS_FZJ-Epi1Ger,2,10
12,IEM_Health-CovidProject,3,10
12,ILM-EKF,4,10
12,ITWW-county_repro,5,10
12,Karlen-pypm,6,10
12,MIT_CovidAnalytics-DELPHI,7,10
12,UNIPV-BayesINGARCHX,8,10
12,HZI-AgeExtendedSEIR,9,10
12,CovidMetrics-epiBATS,10,10
13,EuroCOVIDhub-baseline,1,10
13,FIAS_FZJ-Epi1Ger,2,10
13,IEM_Health-CovidProject,3,10
13,ILM-EKF,4,10
13,ITWW-county_repro,5,10
13,Karlen-pypm,6,10
13,MIT_CovidAnalytics-DELPHI,7,10
13,UNIPV-BayesINGARCHX,8,10
13,MUNI-ARIMA,9,10
13,RobertWalraven-ESG,10,10
14,EuroCOVIDhub-baseline,1,10
14,FIAS_FZJ-Epi1Ger,2,10
14,IEM_Health-CovidProject,3,10
14,ILM-EKF,4,10
14,ITWW-county_repro,5,10
14,Karlen-pypm,6,10
14,MIT_CovidAnalytics-DELPHI,7,10
14,UNIPV-BayesINGARCHX,8,10
14,MUNI-ARIMA,9,10
14,CovidMetrics-epiBATS,10,10
15,EuroCOVIDhub-baseline,1,10
15,FIAS_FZJ-Epi1Ger,2,10
15,IEM_Health-CovidProject,3,10
15,ILM-EKF,4,10
15,ITWW-county_repro,5,10
15,Karlen-pypm,6,10
15,MIT_CovidAnalytics-DELPHI,7,10
15,UNIPV-BayesINGARCHX,8,10
15,RobertWalraven-ESG,9,10
15,CovidMetrics-epiBATS,10,10
16,EuroCOVIDhub-baseline,1,10
16,FIAS_FZJ-Epi1Ger,2,10
16,IEM_Health-CovidProject,3,10
16,ILM-EKF,4,10
16,ITWW-county_repro,5,10
16,Karlen-pypm,6,10
16,MIT_CovidAnalytics-DELPHI,7,10
16,epiforecasts-EpiNow2,8,10
16,itwm-dSEIR,9,10
16,HZI-AgeExtendedSEIR,10,10
17,EuroCOVIDhub-baseline,1,10
17,FIAS_FZJ-Epi1Ger,2,10
17,IEM_Health-CovidProject,3,10
17,ILM-EKF,4,10
17,ITWW-county_repro,5,10
17,Karlen-pypm,6,10
17,MIT_CovidAnalytics-DELPHI,7,10
17,epiforecasts-EpiNow2,8,10
17,itwm-dSEIR,9,10
17,MUNI-ARIMA,10,10
18,EuroCOVIDhub-baseline,1,10
18,FIAS_FZJ-Epi1Ger,2,10
18,IEM_Health-CovidProject,3,10
18,ILM-EKF,4,10
18,ITWW-county_repro,5,10
18,Karlen-pypm,6,10
18,MIT_CovidAnalytics-DELPHI,7,10
18,epiforecasts-EpiNow2,8,10
18,itwm-dSEIR,9,10
18,RobertWalraven-ESG,10,10
19,EuroCOVIDhub-baseline,1,10
19,FIAS_FZJ-Epi1Ger,2,10
19,IEM_Health-CovidProject,3,10
19,ILM-EKF,4,10
19,ITWW-county_repro,5,10
19,Karlen-pypm,6,10
19,MIT_CovidAnalytics-DELPHI,7,10
19,epiforecasts-EpiNow2,8,10
19,itwm-dSEIR,9,10
19,CovidMetrics-epiBATS,10,10
20,EuroCOVIDhub-baseline,1,10
20,FIAS_FZJ-Epi1Ger,2,10
20,IEM_Health-CovidProject,3,10
20,ILM-EKF,4,10
20,ITWW-county_repro,5,10
20,Karlen-pypm,6,10
20,MIT_CovidAnalytics-DELPHI,7,10
20,epiforecasts-EpiNow2,8,10
20,HZI-AgeExtendedSEIR,9,10
20,MUNI-ARIMA,10,10
21,EuroCOVIDhub-baseline,1,10
21,FIAS_FZJ-Epi1Ger,2,10
21,IEM_Health-CovidProject,3,10
21,ILM-EKF,4,10
21,ITWW-county_repro,5,10
21,Karlen-pypm,6,10
21,MIT_CovidAnalytics-DELPHI,7,10
21,epiforecasts-EpiNow2,8,10
21,HZI-AgeExtendedSEIR,9,10
21,RobertWalraven-ESG,10,10
22,EuroCOVIDhub-baseline,1,10
22,FIAS_FZJ-Epi1Ger,2,10
22,IEM_Health-CovidProject,3,10
22,ILM-EKF,4,10
22,ITWW-county_repro,5,10
22,Karlen-pypm,6,10
22,MIT_CovidAnalytics-DELPHI,7,10
22,epiforecasts-EpiNow2,8,10
22,HZI-AgeExtendedSEIR,9,10
22,CovidMetrics-epiBATS,10,10
23,EuroCOVIDhub-baseline,1,10
23,FIAS_FZJ-Epi1Ger,2,10
23,IEM_Health-CovidProject,3,10
23,ILM-EKF,4,10
23,ITWW-county_repro,5,10
23,Karlen-pypm,6,10
23,MIT_CovidAnalytics-DELPHI,7,10
23,epiforecasts-EpiNow2,8,10
23,MUNI-ARIMA,9,10
23,RobertWalraven-ESG,10,10
24,EuroCOVIDhub-baseline,1,10
24,FIAS_FZJ-Epi1Ger,2,10
24,IEM_Health-CovidProject,3,10
24,ILM-EKF,4,10
24,ITWW-county_repro,5,10
24,Karlen-pypm,6,10
24,MIT_CovidAnalytics-DELPHI,7,10
24,epiforecasts-EpiNow2,8,10
24,MUNI-ARIMA,9,10
24,CovidMetrics-epiBATS,10,10
25,EuroCOVIDhub-baseline,1,10
25,FIAS_FZJ-Epi1Ger,2,10
25,IEM_Health-CovidProject,3,10
25,ILM-EKF,4,10
25,ITWW-county_repro,5,10
25,Karlen-pypm,6,10
25,MIT_CovidAnalytics-DELPHI,7,10
25,epiforecasts-EpiNow2,8,10
25,RobertWalraven-ESG,9,10
25,CovidMetrics-epiBATS,10,10
26,EuroCOVIDhub-baseline,1,10
26,FIAS_FZJ-Epi1Ger,2,10
26,IEM_Health-CovidProject,3,10
26,ILM-EKF,4,10
26,ITWW-county_repro,5,10
26,Karlen-pypm,6,10
26,MIT_CovidAnalytics-DELPHI,7,10
26,itwm-dSEIR,8,10
26,HZI-AgeExtendedSEIR,9,10
26,MUNI-ARIMA,10,10
27,EuroCOVIDhub-baseline,1,10
27,FIAS_FZJ-Epi1Ger,2,10
27,IEM_Health-CovidProject,3,10
27,ILM-EKF,4,10
27,ITWW-county_repro,5,10
27,Karlen-pypm,6,10
27,MIT_CovidAnalytics-DELPHI,7,10
27,itwm-dSEIR,8,10
27,HZI-AgeExtendedSEIR,9,10
27,RobertWalraven-ESG,10,10
28,EuroCOVIDhub-baseline,1,10
28,FIAS_FZJ-Epi1Ger,2,10
28,IEM_Health-CovidProject,3,10
28,ILM-EKF,4,10
28,ITWW-county_repro,5,10
28,Karlen-pypm,6,10
28,MIT_CovidAnalytics-DELPHI,7,10
28,itwm-dSEIR,8,10
28,HZI-AgeExtendedSEIR,9,10
28,CovidMetrics-epiBATS,10,10
29,EuroCOVIDhub-baseline,1,10
29,FIAS_FZJ-Epi1Ger,2,10
29,IEM_Health-CovidProject,3,10
29,ILM-EKF,4,10
29,ITWW-county_repro,5,10
29,Karlen-pypm,6,10
29,MIT_CovidAnalytics-DELPHI,7,10
29,itwm-dSEIR,8,10
29,MUNI-ARIMA,9,10
29,RobertWalraven-ESG,10,10
30,EuroCOVIDhub-baseline,1,10
30,FIAS_FZJ-Epi1Ger,2,10
30,IEM_Health-CovidProject,3,10
30,ILM-EKF,4,10
30,ITWW-county_repro,5,10
30,Karlen-pypm,6,10
30,MIT_CovidAnalytics-DELPHI,7,10
30,itwm-dSEIR,8,10
30,MUNI-ARIMA,9,10
30,CovidMetrics-epiBATS,10,10
31,EuroCOVIDhub-baseline,1,10
31,FIAS_FZJ-Epi1Ger,2,10
31,IEM_Health-CovidProject,3,10
31,ILM-EKF,4,10
31,ITWW-county_repro,5,10
31,Karlen-pypm,6,10
31,MIT_CovidAnalytics-DELPHI,7,10
31,itwm-dSEIR,8,10
31,RobertWalraven-ESG,9,10
31,CovidMetrics-epiBATS,10,10
32,EuroCOVIDhub-baseline,1,10
32,FIAS_FZJ-Epi1Ger,2,10
32,IEM_Health-CovidProject,3,10
32,ILM-EKF,4,10
32,ITWW-county_repro,5,10
32,Karlen-pypm,6,10
32,MIT_CovidAnalytics-DELPHI,7,10
32,HZI-AgeExtendedSEIR,8,10
32,MUNI-ARIMA,9,10
32,RobertWalraven-ESG,10,10
33,EuroCOVIDhub-baseline,1,10
33,FIAS_FZJ-Epi1Ger,2,10
33,IEM_Health-CovidProject,3,10
33,ILM-EKF,4,10
33,ITWW-county_repro,5,10
33,Karlen-pypm,6,10
33,MIT_CovidAnalytics-DELPHI,7,10
33,HZI-AgeExtendedSEIR,8,10
33,MUNI-ARIMA,9,10
33,CovidMetrics-epiBATS,10,10
34,EuroCOVIDhub-baseline,1,10
34,FIAS_FZJ-Epi1Ger,2,10
34,IEM_Health-CovidProject,3,10
34,ILM-EKF,4,10
34,ITWW-county_repro,5,10
34,Karlen-pypm,6,10
34,MIT_CovidAnalytics-DELPHI,7,10
34,HZI-AgeExtendedSEIR,8,10
34,RobertWalraven-ESG,9,10
34,CovidMetrics-epiBATS,10,10
35,EuroCOVIDhub-baseline,1,10
35,FIAS_FZJ-Epi1Ger,2,10
35,IEM_Health-CovidProject,3,10
35,ILM-EKF,4,10
35,ITWW-county_repro,5,10
35,Karlen-pypm,6,10
35,MIT_CovidAnalytics-DELPHI,7,10
35,MUNI-ARIMA,8,10
35,RobertWalraven-ESG,9,10
35,CovidMetrics-epiBATS,10,10
36,EuroCOVIDhub-baseline,1,10
36,FIAS_FZJ-Epi1Ger,2,10
36,IEM_Health-CovidProject,3,10
36,ILM-EKF,4,10
36,ITWW-county_repro,5,10
36,Karlen-pypm,6,10
36,UNIPV-BayesINGARCHX,7,10
36,epiforecasts-EpiNow2,8,10
36,itwm-dSEIR,9,10
36,HZI-AgeExtendedSEIR,10,10
37,EuroCOVIDhub-baseline,1,10
37,FIAS_FZJ-Epi1Ger,2,10
37,IEM_Health-CovidProject,3,10
37,ILM-EKF,4,10
37,ITWW-county_repro,5,10
37,Karlen-pypm,6,10
37,UNIPV-BayesINGARCHX,7,10
37,epiforecasts-EpiNow2,8,10
37,itwm-dSEIR,9,10
37,MUNI-ARIMA,10,10
38,EuroCOVIDhub-baseline,1,10
38,FIAS_FZJ-Epi1Ger,2,10
38,IEM_Health-CovidProject,3,10
38,ILM-EKF,4,10
38,ITWW-county_repro,5,10
38,Karlen-pypm,6,10
38,UNIPV-BayesINGARCHX,7,10
38,epiforecasts-EpiNow2,8,10
38,itwm-dSEIR,9,10
38,RobertWalraven-ESG,10,10
39,EuroCOVIDhub-baseline,1,10
39,FIAS_FZJ-Epi1Ger,2,10
39,IEM_Health-CovidProject,3,10
39,ILM-EKF,4,10
39,ITWW-county_repro,5,10
39,Karlen-pypm,6,10
39,UNIPV-BayesINGARCHX,7,10
39,epiforecasts-EpiNow2,8,10
39,itwm-dSEIR,9,10
39,CovidMetrics-epiBATS,10,10
40,EuroCOVIDhub-baseline,1,10
40,FIAS_FZJ-Epi1Ger,2,10
40,IEM_Health-CovidProject,3,10
40,ILM-EKF,4,10
40,ITWW-county_repro,5,10
40,Karlen-pypm,6,10
40,UNIPV-BayesINGARCHX,7,10
40,epiforecasts-EpiNow2,8,10
40,HZI-AgeExtendedSEIR,9,10
40,MUNI-ARIMA,10,10
41,EuroCOVIDhub-baseline,1,10
41,FIAS_FZJ-Epi1Ger,2,10
41,IEM_Health-CovidProject,3,10
41,ILM-EKF,4,10
41,ITWW-county_repro,5,10
41,Karlen-pypm,6,10
41,UNIPV-BayesINGARCHX,7,10
41,epiforecasts-EpiNow2,8,10
41,HZI-AgeExtendedSEIR,9,10
41,RobertWalraven-ESG,10,10
42,EuroCOVIDhub-baseline,1,10
42,FIAS_FZJ-Epi1Ger,2,10
42,IEM_Health-CovidProject,3,10
42,ILM-EKF,4,10
42,ITWW-county_repro,5,10
42,Karlen-pypm,6,10
42,UNIPV-BayesINGARCHX,7,10
42,epiforecasts-EpiNow2,8,10
42,HZI-AgeExtendedSEIR,9,10
42,CovidMetrics-epiBATS,10,10
43,EuroCOVIDhub-baseline,1,10
43,FIAS_FZJ-Epi1Ger,2,10
43,IEM_Health-CovidProject,3,10
43,ILM-EKF,4,10
43,ITWW-county_repro,5,10
43,Karlen-pypm,6,10
43,UNIPV-BayesINGARCHX,7,10
43,epiforecasts-EpiNow2,8,10
43,MUNI-ARIMA,9,10
43,RobertWalraven-ESG,10,10
44,EuroCOVIDhub-baseline,1,10
44,FIAS_FZJ-Epi1Ger,2,10
44,IEM_Health-CovidProject,3,10
44,ILM-EKF,4,10
44,ITWW-county_repro,5,10
44,Karlen-pypm,6,10
44,UNIPV-BayesINGARCHX,7,10
44,epiforecasts-EpiNow2,8,10
44,MUNI-ARIMA,9,10
44,CovidMetrics-epiBATS,10,10
45,EuroCOVIDhub-baseline,1,10
45,FIAS_FZJ-Epi1Ger,2,10
45,IEM_Health-CovidProject,3,10
45,ILM-EKF,4,10
45,ITWW-county_repro,5,10
45,Karlen-pypm,6,10
45,UNIPV-BayesINGARCHX,7,10
45,epiforecasts-EpiNow2,8,10
45,RobertWalraven-ESG,9,10
45,CovidMetrics-epiBATS,10,10
46,EuroCOVIDhub-baseline,1,10
46,FIAS_FZJ-Epi1Ger,2,10
46,IEM_Health-CovidProject,3,10
46,ILM-EKF,4,10
46,ITWW-county_repro,5,10
46,Karlen-pypm,6,10
46,UNIPV-BayesINGARCHX,7,10
46,itwm-dSEIR,8,10
46,HZI-AgeExtendedSEIR,9,10
46,MUNI-ARIMA,10,10
47,EuroCOVIDhub-baseline,1,10
47,FIAS_FZJ-Epi1Ger,2,10
47,IEM_Health-CovidProject,3,10
47,ILM-EKF,4,10
47,ITWW-county_repro,5,10
47,Karlen-pypm,6,10
47,UNIPV-BayesINGARCHX,7,10
47,itwm-dSEIR,8,10
47,HZI-AgeExtendedSEIR,9,10
47,RobertWalraven-ESG,10,10
48,EuroCOVIDhub-baseline,1,10
48,FIAS_FZJ-Epi1Ger,2,10
48,IEM_Health-CovidProject,3,10
48,ILM-EKF,4,10
48,ITWW-county_repro,5,10
48,Karlen-pypm,6,10
48,UNIPV-BayesINGARCHX,7,10
48,itwm-dSEIR,8,10
48,HZI-AgeExtendedSEIR,9,10
48,CovidMetrics-epiBATS,10,10
49,EuroCOVIDhub-baseline,1,10
49,FIAS_FZJ-Epi1Ger,2,10
49,IEM_Health-CovidProject,3,10
49,ILM-EKF,4,10
49,ITWW-county_repro,5,10
49,Karlen-pypm,6,10
49,UNIPV-BayesINGARCHX,7,10
49,itwm-dSEIR,8,10
49,MUNI-ARIMA,9,10
49,RobertWalraven-ESG,10,10
50,EuroCOVIDhub-baseline,1,10
50,FIAS_FZJ-Epi1Ger,2,10
50,IEM_Health-CovidProject,3,10
50,ILM-EKF,4,10
50,ITWW-county_repro,5,10
50,Karlen-pypm,6,10
50,UNIPV-BayesINGARCHX,7,10
50,itwm-dSEIR,8,10
50,MUNI-ARIMA,9,10
50,CovidMetrics-epiBATS,10,10
51,EuroCOVIDhub-baseline,1,10
51,FIAS_FZJ-Epi1Ger,2,10
51,IEM_Health-CovidProject,3,10
51,ILM-EKF,4,10
51,ITWW-county_repro,5,10
51,Karlen-pypm,6,10
51,UNIPV-BayesINGARCHX,7,10
51,itwm-dSEIR,8,10
51,RobertWalraven-ESG,9,10
51,CovidMetrics-epiBATS,10,10
52,EuroCOVIDhub-baseline,1,10
52,FIAS_FZJ-Epi1Ger,2,10
52,IEM_Health-CovidProject,3,10
52,ILM-EKF,4,10
52,ITWW-county_repro,5,10
52,Karlen-pypm,6,10
52,UNIPV-BayesINGARCHX,7,10
52,HZI-AgeExtendedSEIR,8,10
52,MUNI-ARIMA,9,10
52,RobertWalraven-ESG,10,10
53,EuroCOVIDhub-baseline,1,10
53,FIAS_FZJ-Epi1Ger,2,10
53,IEM_Health-CovidProject,3,10
53,ILM-EKF,4,10
53,ITWW-county_repro,5,10
53,Karlen-pypm,6,10
53,UNIPV-BayesINGARCHX,7,10
53,HZI-AgeExtendedSEIR,8,10
53,MUNI-ARIMA,9,10
53,CovidMetrics-epiBATS,10,10
54,EuroCOVIDhub-baseline,1,10
54,FIAS_FZJ-Epi1Ger,2,10
54,IEM_Health-CovidProject,3,10
54,ILM-EKF,4,10
54,ITWW-county_repro,5,10
54,Karlen-pypm,6,10
54,UNIPV-BayesINGARCHX,7,10
54,HZI-AgeExtendedSEIR,8,10
54,RobertWalraven-ESG,9,10
54,CovidMetrics-epiBATS,10,10
55,EuroCOVIDhub-baseline,1,10
55,FIAS_FZJ-Epi1Ger,2,10
55,IEM_Health-CovidProject,3,10
55,ILM-EKF,4,10
55,ITWW-county_repro,5,10
55,Karlen-pypm,6,10
55,UNIPV-BayesINGARCHX,7,10
55,MUNI-ARIMA,8,10
55,RobertWalraven-ESG,9,10
55,CovidMetrics-epiBATS,10,10
56,EuroCOVIDhub-baseline,1,10
56,FIAS_FZJ-Epi1Ger,2,10
56,IEM_Health-CovidProject,3,10
56,ILM-EKF,4,10
56,ITWW-county_repro,5,10
56,Karlen-pypm,6,10
56,epiforecasts-EpiNow2,7,10
56,itwm-dSEIR,8,10
56,HZI-AgeExtendedSEIR,9,10
56,MUNI-ARIMA,10,10
57,EuroCOVIDhub-baseline,1,10
57,FIAS_FZJ-Epi1Ger,2,10
57,IEM_Health-CovidProject,3,10
57,ILM-EKF,4,10
57,ITWW-county_repro,5,10
57,Karlen-pypm,6,10
57,epiforecasts-EpiNow2,7,10
57,itwm-dSEIR,8,10
57,HZI-AgeExtendedSEIR,9,10
57,RobertWalraven-ESG,10,10
58,EuroCOVIDhub-baseline,1,10
58,FIAS_FZJ-Epi1Ger,2,10
58,IEM_Health-CovidProject,3,10
58,ILM-EKF,4,10
58,ITWW-county_repro,5,10
58,Karlen-pypm,6,10
58,epiforecasts-EpiNow2,7,10
58,itwm-dSEIR,8,10
58,HZI-AgeExtendedSEIR,9,10
58,CovidMetrics-epiBATS,10,10
59,EuroCOVIDhub-baseline,1,10
59,FIAS_FZJ-Epi1Ger,2,10
59,IEM_Health-CovidProject,3,10
59,ILM-EKF,4,10
59,ITWW-county_repro,5,10
59,Karlen-pypm,6,10
59,epiforecasts-EpiNow2,7,10
59,itwm-dSEIR,8,10
59,MUNI-ARIMA,9,10
59,RobertWalraven-ESG,10,10
60,EuroCOVIDhub-baseline,1,10
60,FIAS_FZJ-Epi1Ger,2,10
60,IEM_Health-CovidProject,3,10
60,ILM-EKF,4,10
60,ITWW-county_repro,5,10
60,Karlen-pypm,6,10
60,epiforecasts-EpiNow2,7,10
60,itwm-dSEIR,8,10
60,MUNI-ARIMA,9,10
60,CovidMetrics-epiBATS,10,10
61,EuroCOVIDhub-baseline,1,10
61,FIAS_FZJ-Epi1Ger,2,10
61,IEM_Health-CovidProject,3,10
61,ILM-EKF,4,10
61,ITWW-county_repro,5,10
61,Karlen-pypm,6,10
61,epiforecasts-EpiNow2,7,10
61,itwm-dSEIR,8,10
61,RobertWalraven-ESG,9,10
61,CovidMetrics-epiBATS,10,10
62,EuroCOVIDhub-baseline,1,10
62,FIAS_FZJ-Epi1Ger,2,10
62,IEM_Health-CovidProject,3,10
62,ILM-EKF,4,10
62,ITWW-county_repro,5,10
62,Karlen-pypm,6,10
62,epiforecasts-EpiNow2,7,10
62,HZI-AgeExtendedSEIR,8,10
62,MUNI-ARIMA,9,10
62,RobertWalraven-ESG,10,10
63,EuroCOVIDhub-baseline,1,10
63,FIAS_FZJ-Epi1Ger,2,10
63,IEM_Health-CovidProject,3,10
63,ILM-EKF,4,10
63,ITWW-county_repro,5,10
63,Karlen-pypm,6,10
63,epiforecasts-EpiNow2,7,10
63,HZI-AgeExtendedSEIR,8,10
63,MUNI-ARIMA,9,10
63,CovidMetrics-epiBATS,10,10
64,EuroCOVIDhub-baseline,1,10
64,FIAS_FZJ-Epi1Ger,2,10
64,IEM_Health-CovidProject,3,10
64,ILM-EKF,4,10
64,ITWW-county_repro,5,10
64,Karlen-pypm,6,10
64,epiforecasts-EpiNow2,7,10
64,HZI-AgeExtendedSEIR,8,10
64,RobertWalraven-ESG,9,10
64,CovidMetrics-epiBATS,10,10
65,EuroCOVIDhub-baseline,1,10
65,FIAS_FZJ-Epi1Ger,2,10
65,IEM_Health-CovidProject,3,10
65,ILM-EKF,4,10
65,ITWW-county_repro,5,10
65,Karlen-pypm,6,10
65,epiforecasts-EpiNow2,7,10
65,MUNI-ARIMA,8,10
65,RobertWalraven-ESG,9,10
65,CovidMetrics-epiBATS,10,10
66,EuroCOVIDhub-baseline,1,10
66,FIAS_FZJ-Epi1Ger,2,10
66,IEM_Health-CovidProject,3,10
66,ILM-EKF,4,10
66,ITWW-county_repro,5,10
66,Karlen-pypm,6,10
66,itwm-dSEIR,7,10
66,HZI-AgeExtendedSEIR,8,10
66,MUNI-ARIMA,9,10
66,RobertWalraven-ESG,10,10
67,EuroCOVIDhub-baseline,1,10
67,FIAS_FZJ-Epi1Ger,2,10
67,IEM_Health-CovidProject,3,10
67,ILM-EKF,4,10
67,ITWW-county_repro,5,10
67,Karlen-pypm,6,10
67,itwm-dSEIR,7,10
67,HZI-AgeExtendedSEIR,8,10
67,MUNI-ARIMA,9,10
67,CovidMetrics-epiBATS,10,10
68,EuroCOVIDhub-baseline,1,10
68,FIAS_FZJ-Epi1Ger,2,10
68,IEM_Health-CovidProject,3,10
68,ILM-EKF,4,10
68,ITWW-county_repro,5,10
68,Karlen-pypm,6,10
68,itwm-dSEIR,7,10
68,HZI-AgeExtendedSEIR,8,10
68,RobertWalraven-ESG,9,10
68,CovidMetrics-epiBATS,10,10
69,EuroCOVIDhub-baseline,1,10
69,FIAS_FZJ-Epi1Ger,2,10
69,IEM_Health-CovidProject,3,10
69,ILM-EKF,4,10
69,ITWW-county_repro,5,10
69,Karlen-pypm,6,10
69,itwm-dSEIR,7,10
69,MUNI-ARIMA,8,10
69,RobertWalraven-ESG,9,10
69,CovidMetrics-epiBATS,10,10
70,EuroCOVIDhub-baseline,1,10
70,FIAS_FZJ-Epi1Ger,2,10
70,IEM_Health-CovidProject,3,10
70,ILM-EKF,4,10
70,ITWW-county_repro,5,10
70,Karlen-pypm,6,10
70,HZI-AgeExtendedSEIR,7,10
70,MUNI-ARIMA,8,10
70,RobertWalraven-ESG,9,10
70,CovidMetrics-epiBATS,10,10
71,EuroCOVIDhub-baseline,1,10
71,FIAS_FZJ-Epi1Ger,2,10
71,IEM_Health-CovidProject,3,10
71,ILM-EKF,4,10
71,ITWW-county_repro,5,10
71,MIT_CovidAnalytics-DELPHI,6,10
71,UNIPV-BayesINGARCHX,7,10
71,epiforecasts-EpiNow2,8,10
71,itwm-dSEIR,9,10
71,HZI-AgeExtendedSEIR,10,10
72,EuroCOVIDhub-baseline,1,10
72,FIAS_FZJ-Epi1Ger,2,10
72,IEM_Health-CovidProject,3,10
72,ILM-EKF,4,10
72,ITWW-county_repro,5,10
72,MIT_CovidAnalytics-DELPHI,6,10
72,UNIPV-BayesINGARCHX,7,10
72,epiforecasts-EpiNow2,8,10
72,itwm-dSEIR,9,10
72,MUNI-ARIMA,10,10
73,EuroCOVIDhub-baseline,1,10
73,FIAS_FZJ-Epi1Ger,2,10
73,IEM_Health-CovidProject,3,10
73,ILM-EKF,4,10
73,ITWW-county_repro,5,10
73,MIT_CovidAnalytics-DELPHI,6,10
73,UNIPV-BayesINGARCHX,7,10
73,epiforecasts-EpiNow2,8,10
73,itwm-dSEIR,9,10
73,RobertWalraven-ESG,10,10
74,EuroCOVIDhub-baseline,1,10
74,FIAS_FZJ-Epi1Ger,2,10
74,IEM_Health-CovidProject,3,10
74,ILM-EKF,4,10
74,ITWW-county_repro,5,10
74,MIT_CovidAnalytics-DELPHI,6,10
74,UNIPV-BayesINGARCHX,7,10
