ensid,model,modelid,k
20,PL_GRedlarski-DistrictsSum,6,8
20,MUNI-ARIMA,7,8
20,RobertWalraven-ESG,8,8
25,EuroCOVIDhub-baseline,1,8
25,ICM-agentModel,2,8
25,IEM_Health-CovidProject,3,8
25,ILM-EKF,4,8
25,MIT_CovidAnalytics-DELPHI,5,8
25,MOCOS-agent1,6,8
25,PL_GRedlarski-DistrictsSum,7,8
25,RobertWalraven-ESG,8,8
32,EuroCOVIDhub-baseline,1,8
32,ICM-agentModel,2,8
32,IEM_Health-CovidProject,3,8
32,ILM-EKF,4,8
32,MOCOS-agent1,5,8
32,epiforecasts-EpiNow2,6,8
32,PL_GRedlarski-DistrictsSum,7,8
32,RobertWalraven-ESG,8,8
34,EuroCOVIDhub-baseline,1,8
34,ICM-agentModel,2,8
34,IEM_Health-CovidProject,3,8
34,ILM-EKF,4,8
34,MOCOS-agent1,5,8
34,PL_GRedlarski-DistrictsSum,6,8
34,MUNI-ARIMA,7,8
34,RobertWalraven-ESG,8,8
40,EuroCOVIDhub-baseline,1,8
40,ICM-agentModel,2,8
40,IEM_Health-CovidProject,3,8
40,ITWW-county_repro,4,8
40,MIT_CovidAnalytics-DELPHI,5,8
40,MOCOS-agent1,6,8
40,PL_GRedlarski-DistrictsSum,7,8
40,RobertWalraven-ESG,8,8
47,EuroCOVIDhub-baseline,1,8
47,ICM-agentModel,2,8
47,IEM_Health-CovidProject,3,8
47,ITWW-county_repro,4,8
47,MOCOS-agent1,5,8
47,epiforecasts-EpiNow2,6,8
47,PL_GRedlarski-DistrictsSum,7,8
47,RobertWalraven-ESG,8,8
49,EuroCOVIDhub-baseline,1,8
49,ICM-agentModel,2,8
49,IEM_Health-CovidProject,3,8
49,ITWW-county_repro,4,8
49,MOCOS-agent1,5,8
49,PL_GRedlarski-DistrictsSum,6,8
49,MUNI-ARIMA,7,8
49,RobertWalraven-ESG,8,8
61,EuroCOVIDhub-baseline,1,8
61,ICM-agentModel,2,8
61,ILM-EKF,3,8
61,ITWW-county_repro,4,8
61,MIT_CovidAnalytics-DELPHI,5,8
61,MOCOS-agent1,6,8
61,PL_GRedlarski-DistrictsSum,7,8
61,RobertWalraven-ESG,8,8
68,EuroCOVIDhub-baseline,1,8
68,ICM-agentModel,2,8
68,ILM-EKF,3,8
68,ITWW-county_repro,4,8
68,MOCOS-agent1,5,8
68,epiforecasts-EpiNow2,6,8
68,PL_GRedlarski-DistrictsSum,7,8
68,RobertWalraven-ESG,8,8
70,EuroCOVIDhub-baseline,1,8
70,ICM-agentModel,2,8
70,ILM-EKF,3,8
70,ITWW-county_repro,4,8
70,MOCOS-agent1,5,8
70,PL_GRedlarski-DistrictsSum,6,8
70,MUNI-ARIMA,7,8
70,RobertWalraven-ESG,8,8
85,EuroCOVIDhub-baseline,1,8
85,IEM_Health-CovidProject,2,8
85,ILM-EKF,3,8
85,ITWW-county_repro,4,8
85,MIT_CovidAnalytics-DELPHI,5,8
85,MOCOS-agent1,6,8
85,epiforecasts-EpiNow2,7,8
85,PL_GRedlarski-DistrictsSum,8,8
87,EuroCOVIDhub-baseline,1,8
87,IEM_Health-CovidProject,2,8
87,ILM-EKF,3,8
87,ITWW-county_repro,4,8
87,MIT_CovidAnalytics-DELPHI,5,8
87,MOCOS-agent1,6,8
87,epiforecasts-EpiNow2,7,8
87,RobertWalraven-ESG,8,8
88,EuroCOVIDhub-baseline,1,8
88,IEM_Health-CovidProject,2,8
88,ILM-EKF,3,8
88,ITWW-county_repro,4,8
88,MIT_CovidAnalytics-DELPHI,5,8
88,MOCOS-agent1,6,8
88,PL_GRedlarski-DistrictsSum,7,8
88,MUNI-ARIMA,8,8
89,EuroCOVIDhub-baseline,1,8
89,IEM_Health-CovidProject,2,8
89,ILM-EKF,3,8
89,ITWW-county_repro,4,8
89,MIT_CovidAnalytics-DELPHI,5,8
89,MOCOS-agent1,6,8
89,PL_GRedlarski-DistrictsSum,7,8
89,RobertWalraven-ESG,8,8
90,EuroCOVIDhub-baseline,1,8
90,IEM_Health-CovidProject,2,8
90,ILM-EKF,3,8
90,ITWW-county_repro,4,8
90,MIT_CovidAnalytics-DELPHI,5,8
90,MOCOS-agent1,6,8
90,MUNI-ARIMA,7,8
90,RobertWalraven-ESG,8,8
94,EuroCOVIDhub-baseline,1,8
94,IEM_Health-CovidProject,2,8
94,ILM-EKF,3,8
94,ITWW-county_repro,4,8
94,MIT_CovidAnalytics-DELPHI,5,8
94,PL_GRedlarski-DistrictsSum,6,8
94,MUNI-ARIMA,7,8
94,RobertWalraven-ESG,8,8
95,EuroCOVIDhub-baseline,1,8
95,IEM_Health-CovidProject,2,8
95,ILM-EKF,3,8
95,ITWW-county_repro,4,8
95,MOCOS-agent1,5,8
95,epiforecasts-EpiNow2,6,8
95,PL_GRedlarski-DistrictsSum,7,8
95,MUNI-ARIMA,8,8
96,EuroCOVIDhub-baseline,1,8
96,IEM_Health-CovidProject,2,8
96,ILM-EKF,3,8
96,ITWW-county_repro,4,8
96,MOCOS-agent1,5,8
96,epiforecasts-EpiNow2,6,8
96,PL_GRedlarski-DistrictsSum,7,8
96,RobertWalraven-ESG,8,8
97,EuroCOVIDhub-baseline,1,8
97,IEM_Health-CovidProject,2,8
97,ILM-EKF,3,8
97,ITWW-county_repro,4,8
97,MOCOS-agent1,5,8
97,epiforecasts-EpiNow2,6,8
97,MUNI-ARIMA,7,8
97,RobertWalraven-ESG,8,8
98,EuroCOVIDhub-baseline,1,8
98,IEM_Health-CovidProject,2,8
98,ILM-EKF,3,8
98,ITWW-county_repro,4,8
98,MOCOS-agent1,5,8
98,PL_GRedlarski-DistrictsSum,6,8
98,MUNI-ARIMA,7,8
98,RobertWalraven-ESG,8,8
99,EuroCOVIDhub-baseline,1,8
99,IEM_Health-CovidProject,2,8
99,ILM-EKF,3,8
99,ITWW-county_repro,4,8
99,epiforecasts-EpiNow2,5,8
99,PL_GRedlarski-DistrictsSum,6,8
99,MUNI-ARIMA,7,8
99,RobertWalraven-ESG,8,8
103,EuroCOVIDhub-baseline,1,8
103,IEM_Health-CovidProject,2,8
103,ILM-EKF,3,8
103,MIT_CovidAnalytics-DELPHI,4,8
103,MOCOS-agent1,5,8
103,PL_GRedlarski-DistrictsSum,6,8
103,MUNI-ARIMA,7,8
103,RobertWalraven-ESG,8,8
105,EuroCOVIDhub-baseline,1,8
105,IEM_Health-CovidProject,2,8
105,ILM-EKF,3,8
105,MOCOS-agent1,4,8
105,epiforecasts-EpiNow2,5,8
105,PL_GRedlarski-DistrictsSum,6,8
105,MUNI-ARIMA,7,8
105,RobertWalraven-ESG,8,8
107,EuroCOVIDhub-baseline,1,8
107,IEM_Health-CovidProject,2,8
107,ITWW-county_repro,3,8
107,MIT_CovidAnalytics-DELPHI,4,8
107,MOCOS-agent1,5,8
107,epiforecasts-EpiNow2,6,8
107,PL_GRedlarski-DistrictsSum,7,8
107,RobertWalraven-ESG,8,8
109,EuroCOVIDhub-baseline,1,8
109,IEM_Health-CovidProject,2,8
109,ITWW-county_repro,3,8
109,MIT_CovidAnalytics-DELPHI,4,8
109,MOCOS-agent1,5,8
109,PL_GRedlarski-DistrictsSum,6,8
109,MUNI-ARIMA,7,8
109,RobertWalraven-ESG,8,8
111,EuroCOVIDhub-baseline,1,8
111,IEM_Health-CovidProject,2,8
111,ITWW-county_repro,3,8
111,MOCOS-agent1,4,8
111,epiforecasts-EpiNow2,5,8
111,PL_GRedlarski-DistrictsSum,6,8
111,MUNI-ARIMA,7,8
111,RobertWalraven-ESG,8,8
116,EuroCOVIDhub-baseline,1,8
116,ILM-EKF,2,8
116,ITWW-county_repro,3,8
116,MIT_CovidAnalytics-DELPHI,4,8
116,MOCOS-agent1,5,8
116,PL_GRedlarski-DistrictsSum,6,8
116,MUNI-ARIMA,7,8
116,RobertWalraven-ESG,8,8
118,EuroCOVIDhub-baseline,1,8
118,ILM-EKF,2,8
118,ITWW-county_repro,3,8
118,MOCOS-agent1,4,8
118,epiforecasts-EpiNow2,5,8
118,PL_GRedlarski-DistrictsSum,6,8
118,MUNI-ARIMA,7,8
118,RobertWalraven-ESG,8,8
125,ICM-agentModel,1,8
125,IEM_Health-CovidProject,2,8
125,ILM-EKF,3,8
125,ITWW-county_repro,4,8
125,MIT_CovidAnalytics-DELPHI,5,8
125,MOCOS-agent1,6,8
125,PL_GRedlarski-DistrictsSum,7,8
125,RobertWalraven-ESG,8,8
132,ICM-agentModel,1,8
132,IEM_Health-CovidProject,2,8
132,ILM-EKF,3,8
132,ITWW-county_repro,4,8
132,MOCOS-agent1,5,8
132,epiforecasts-EpiNow2,6,8
132,PL_GRedlarski-DistrictsSum,7,8
132,RobertWalraven-ESG,8,8
134,ICM-agentModel,1,8
134,IEM_Health-CovidProject,2,8
134,ILM-EKF,3,8
134,ITWW-county_repro,4,8
134,MOCOS-agent1,5,8
134,PL_GRedlarski-DistrictsSum,6,8
134,MUNI-ARIMA,7,8
134,RobertWalraven-ESG,8,8
160,IEM_Health-CovidProject,1,8
160,ILM-EKF,2,8
160,ITWW-county_repro,3,8
160,MIT_CovidAnalytics-DELPHI,4,8
160,MOCOS-agent1,5,8
160,PL_GRedlarski-DistrictsSum,6,8
160,MUNI-ARIMA,7,8
160,RobertWalraven-ESG,8,8
162,IEM_Health-CovidProject,1,8
162,ILM-EKF,2,8
162,ITWW-county_repro,3,8
162,MOCOS-agent1,4,8
162,epiforecasts-EpiNow2,5,8
162,PL_GRedlarski-DistrictsSum,6,8
162,MUNI-ARIMA,7,8
162,RobertWalraven-ESG,8,8
