ensid,model,modelid,k
47,MUNI-ARIMA,5,5
48,IEM_Health-CovidProject,1,5
48,MUNI_DMS-SEIAR,2,5
48,RobertWalraven-ESG,3,5
48,UMass-MechBayes,4,5
48,MUNI-ARIMA,5,5
49,IEM_Health-CovidProject,1,5
49,MUNI_DMS-SEIAR,2,5
49,epiforecasts-EpiNow2,3,5
49,UMass-MechBayes,4,5
49,MUNI-ARIMA,5,5
50,IEM_Health-CovidProject,1,5
50,RobertWalraven-ESG,2,5
50,epiforecasts-EpiNow2,3,5
50,UMass-MechBayes,4,5
50,MUNI-ARIMA,5,5
51,ILM-EKF,1,5
51,MUNI_DMS-SEIAR,2,5
51,RobertWalraven-ESG,3,5
51,epiforecasts-EpiNow2,4,5
51,UMass-MechBayes,5,5
52,ILM-EKF,1,5
52,MUNI_DMS-SEIAR,2,5
52,RobertWalraven-ESG,3,5
52,epiforecasts-EpiNow2,4,5
52,MUNI-ARIMA,5,5
53,ILM-EKF,1,5
53,MUNI_DMS-SEIAR,2,5
53,RobertWalraven-ESG,3,5
53,UMass-MechBayes,4,5
53,MUNI-ARIMA,5,5
54,ILM-EKF,1,5
54,MUNI_DMS-SEIAR,2,5
54,epiforecasts-EpiNow2,3,5
54,UMass-MechBayes,4,5
54,MUNI-ARIMA,5,5
55,ILM-EKF,1,5
55,RobertWalraven-ESG,2,5
55,epiforecasts-EpiNow2,3,5
55,UMass-MechBayes,4,5
55,MUNI-ARIMA,5,5
56,MUNI_DMS-SEIAR,1,5
56,RobertWalraven-ESG,2,5
56,epiforecasts-EpiNow2,3,5
56,UMass-MechBayes,4,5
56,MUNI-ARIMA,5,5
