ensid,model,modelid,k
59,ICM-agentModel,1,3
59,ILM-EKF,2,3
59,MUNI-ARIMA,3,3
60,ICM-agentModel,1,3
60,ILM-EKF,2,3
60,RobertWalraven-ESG,3,3
61,ICM-agentModel,1,3
61,ITWW-county_repro,2,3
61,MIT_CovidAnalytics-DELPHI,3,3
62,ICM-agentModel,1,3
62,ITWW-county_repro,2,3
62,MOCOS-agent1,3,3
63,ICM-agentModel,1,3
63,ITWW-county_repro,2,3
63,epiforecasts-EpiNow2,3,3
64,ICM-agentModel,1,3
64,ITWW-county_repro,2,3
64,PL_GRedlarski-DistrictsSum,3,3
65,ICM-agentModel,1,3
65,ITWW-county_repro,2,3
65,MUNI-ARIMA,3,3
66,ICM-agentModel,1,3
66,ITWW-county_repro,2,3
66,RobertWalraven-ESG,3,3
67,ICM-agentModel,1,3
67,MIT_CovidAnalytics-DELPHI,2,3
67,MOCOS-agent1,3,3
68,ICM-agentModel,1,3
68,MIT_CovidAnalytics-DELPHI,2,3
68,epiforecasts-EpiNow2,3,3
69,ICM-agentModel,1,3
69,MIT_CovidAnalytics-DELPHI,2,3
69,PL_GRedlarski-DistrictsSum,3,3
70,ICM-agentModel,1,3
70,MIT_CovidAnalytics-DELPHI,2,3
70,MUNI-ARIMA,3,3
71,ICM-agentModel,1,3
71,MIT_CovidAnalytics-DELPHI,2,3
71,RobertWalraven-ESG,3,3
72,ICM-agentModel,1,3
72,MOCOS-agent1,2,3
72,epiforecasts-EpiNow2,3,3
73,ICM-agentModel,1,3
73,MOCOS-agent1,2,3
73,PL_GRedlarski-DistrictsSum,3,3
74,ICM-agentModel,1,3
74,MOCOS-agent1,2,3
74,MUNI-ARIMA,3,3
75,ICM-agentModel,1,3
75,MOCOS-agent1,2,3
75,RobertWalraven-ESG,3,3
76,ICM-agentModel,1,3
76,epiforecasts-EpiNow2,2,3
76,PL_GRedlarski-DistrictsSum,3,3
78,ICM-agentModel,1,3
78,epiforecasts-EpiNow2,2,3
78,RobertWalraven-ESG,3,3
79,ICM-agentModel,1,3
79,PL_GRedlarski-DistrictsSum,2,3
79,MUNI-ARIMA,3,3
80,ICM-agentModel,1,3
80,PL_GRedlarski-DistrictsSum,2,3
80,RobertWalraven-ESG,3,3
81,ICM-agentModel,1,3
81,MUNI-ARIMA,2,3
81,RobertWalraven-ESG,3,3
82,IEM_Health-CovidProject,1,3
82,ILM-EKF,2,3
82,ITWW-county_repro,3,3
83,IEM_Health-CovidProject,1,3
83,ILM-EKF,2,3
83,MIT_CovidAnalytics-DELPHI,3,3
84,IEM_Health-CovidProject,1,3
84,ILM-EKF,2,3
84,MOCOS-agent1,3,3
85,IEM_Health-CovidProject,1,3
85,ILM-EKF,2,3
85,epiforecasts-EpiNow2,3,3
86,IEM_Health-CovidProject,1,3
86,ILM-EKF,2,3
86,PL_GRedlarski-DistrictsSum,3,3
87,IEM_Health-CovidProject,1,3
87,ILM-EKF,2,3
87,MUNI-ARIMA,3,3
88,IEM_Health-CovidProject,1,3
88,ILM-EKF,2,3
88,RobertWalraven-ESG,3,3
89,IEM_Health-CovidProject,1,3
89,ITWW-county_repro,2,3
89,MIT_CovidAnalytics-DELPHI,3,3
90,IEM_Health-CovidProject,1,3
90,ITWW-county_repro,2,3
90,MOCOS-agent1,3,3
91,IEM_Health-CovidProject,1,3
91,ITWW-county_repro,2,3
91,epiforecasts-EpiNow2,3,3
92,IEM_Health-CovidProject,1,3
92,ITWW-county_repro,2,3
92,PL_GRedlarski-DistrictsSum,3,3
93,IEM_Health-CovidProject,1,3
93,ITWW-county_repro,2,3
93,MUNI-ARIMA,3,3
94,IEM_Health-CovidProject,1,3
94,ITWW-county_repro,2,3
94,RobertWalraven-ESG,3,3
95,IEM_Health-CovidProject,1,3
95,MIT_CovidAnalytics-DELPHI,2,3
95,MOCOS-agent1,3,3
96,IEM_Health-CovidProject,1,3
96,MIT_CovidAnalytics-DELPHI,2,3
96,epiforecasts-EpiNow2,3,3
97,IEM_Health-CovidProject,1,3
97,MIT_CovidAnalytics-DELPHI,2,3
97,PL_GRedlarski-DistrictsSum,3,3
98,IEM_Health-CovidProject,1,3
98,MIT_CovidAnalytics-DELPHI,2,3
98,MUNI-ARIMA,3,3
99,IEM_Health-CovidProject,1,3
99,MIT_CovidAnalytics-DELPHI,2,3
99,RobertWalraven-ESG,3,3
100,IEM_Health-CovidProject,1,3
100,MOCOS-agent1,2,3
100,epiforecasts-EpiNow2,3,3
101,IEM_Health-CovidProject,1,3
101,MOCOS-agent1,2,3
101,PL_GRedlarski-DistrictsSum,3,3
102,IEM_Health-CovidProject,1,3
102,MOCOS-agent1,2,3
102,MUNI-ARIMA,3,3
103,IEM_Health-CovidProject,1,3
103,MOCOS-agent1,2,3
103,RobertWalraven-ESG,3,3
104,IEM_Health-CovidProject,1,3
104,epiforecasts-EpiNow2,2,3
104,PL_GRedlarski-DistrictsSum,3,3
105,IEM_Health-CovidProject,1,3
105,epiforecasts-EpiNow2,2,3
105,MUNI-ARIMA,3,3
106,IEM_Health-CovidProject,1,3
106,epiforecasts-EpiNow2,2,3
106,RobertWalraven-ESG,3,3
107,IEM_Health-CovidProject,1,3
107,PL_GRedlarski-DistrictsSum,2,3
107,MUNI-ARIMA,3,3
108,IEM_Health-CovidProject,1,3
108,PL_GRedlarski-DistrictsSum,2,3
108,RobertWalraven-ESG,3,3
109,IEM_Health-CovidProject,1,3
109,MUNI-ARIMA,2,3
109,RobertWalraven-ESG,3,3
110,ILM-EKF,1,3
110,ITWW-county_repro,2,3
110,MIT_CovidAnalytics-DELPHI,3,3
111,ILM-EKF,1,3
111,ITWW-county_repro,2,3
111,MOCOS-agent1,3,3
112,ILM-EKF,1,3
112,ITWW-county_repro,2,3
112,epiforecasts-EpiNow2,3,3
113,ILM-EKF,1,3
113,ITWW-county_repro,2,3
113,PL_GRedlarski-DistrictsSum,3,3
114,ILM-EKF,1,3
114,ITWW-county_repro,2,3
114,MUNI-ARIMA,3,3
115,ILM-EKF,1,3
115,ITWW-county_repro,2,3
115,RobertWalraven-ESG,3,3
116,ILM-EKF,1,3
116,MIT_CovidAnalytics-DELPHI,2,3
116,MOCOS-agent1,3,3
117,ILM-EKF,1,3
117,MIT_CovidAnalytics-DELPHI,2,3
117,epiforecasts-EpiNow2,3,3
118,ILM-EKF,1,3
118,MIT_CovidAnalytics-DELPHI,2,3
118,PL_GRedlarski-DistrictsSum,3,3
119,ILM-EKF,1,3
119,MIT_CovidAnalytics-DELPHI,2,3
119,MUNI-ARIMA,3,3
120,ILM-EKF,1,3
120,MIT_CovidAnalytics-DELPHI,2,3
120,RobertWalraven-ESG,3,3
121,ILM-EKF,1,3
121,MOCOS-agent1,2,3
121,epiforecasts-EpiNow2,3,3
122,ILM-EKF,1,3
122,MOCOS-agent1,2,3
122,PL_GRedlarski-DistrictsSum,3,3
123,ILM-EKF,1,3
123,MOCOS-agent1,2,3
123,MUNI-ARIMA,3,3
124,ILM-EKF,1,3
124,MOCOS-agent1,2,3
124,RobertWalraven-ESG,3,3
125,ILM-EKF,1,3
125,epiforecasts-EpiNow2,2,3
125,PL_GRedlarski-DistrictsSum,3,3
126,ILM-EKF,1,3
126,epiforecasts-EpiNow2,2,3
126,MUNI-ARIMA,3,3
127,ILM-EKF,1,3
127,epiforecasts-EpiNow2,2,3
127,RobertWalraven-ESG,3,3
128,ILM-EKF,1,3
128,PL_GRedlarski-DistrictsSum,2,3
128,MUNI-ARIMA,3,3
129,ILM-EKF,1,3
129,PL_GRedlarski-DistrictsSum,2,3
129,RobertWalraven-ESG,3,3
130,ILM-EKF,1,3
130,MUNI-ARIMA,2,3
130,RobertWalraven-ESG,3,3
131,ITWW-county_repro,1,3
131,MIT_CovidAnalytics-DELPHI,2,3
131,MOCOS-agent1,3,3
132,ITWW-county_repro,1,3
132,MIT_CovidAnalytics-DELPHI,2,3
132,epiforecasts-EpiNow2,3,3
133,ITWW-county_repro,1,3
133,MIT_CovidAnalytics-DELPHI,2,3
133,PL_GRedlarski-DistrictsSum,3,3
134,ITWW-county_repro,1,3
134,MIT_CovidAnalytics-DELPHI,2,3
134,MUNI-ARIMA,3,3
135,ITWW-county_repro,1,3
135,MIT_CovidAnalytics-DELPHI,2,3
135,RobertWalraven-ESG,3,3
136,ITWW-county_repro,1,3
136,MOCOS-agent1,2,3
136,epiforecasts-EpiNow2,3,3
137,ITWW-county_repro,1,3
137,MOCOS-agent1,2,3
137,PL_GRedlarski-DistrictsSum,3,3
138,ITWW-county_repro,1,3
138,MOCOS-agent1,2,3
138,MUNI-ARIMA,3,3
139,ITWW-county_repro,1,3
139,MOCOS-agent1,2,3
139,RobertWalraven-ESG,3,3
140,ITWW-county_repro,1,3
140,epiforecasts-EpiNow2,2,3
140,PL_GRedlarski-DistrictsSum,3,3
141,ITWW-county_repro,1,3
141,epiforecasts-EpiNow2,2,3
141,MUNI-ARIMA,3,3
142,ITWW-county_repro,1,3
142,epiforecasts-EpiNow2,2,3
142,RobertWalraven-ESG,3,3
143,ITWW-county_repro,1,3
143,PL_GRedlarski-DistrictsSum,2,3
143,MUNI-ARIMA,3,3
144,ITWW-county_repro,1,3
144,PL_GRedlarski-DistrictsSum,2,3
144,RobertWalraven-ESG,3,3
145,ITWW-county_repro,1,3
145,MUNI-ARIMA,2,3
145,RobertWalraven-ESG,3,3
146,MIT_CovidAnalytics-DELPHI,1,3
146,MOCOS-agent1,2,3
146,epiforecasts-EpiNow2,3,3
147,MIT_CovidAnalytics-DELPHI,1,3
147,MOCOS-agent1,2,3
147,PL_GRedlarski-DistrictsSum,3,3
148,MIT_CovidAnalytics-DELPHI,1,3
148,MOCOS-agent1,2,3
148,MUNI-ARIMA,3,3
149,MIT_CovidAnalytics-DELPHI,1,3
149,MOCOS-agent1,2,3
149,RobertWalraven-ESG,3,3
150,MIT_CovidAnalytics-DELPHI,1,3
150,epiforecasts-EpiNow2,2,3
150,PL_GRedlarski-DistrictsSum,3,3
152,MIT_CovidAnalytics-DELPHI,1,3
152,epiforecasts-EpiNow2,2,3
152,RobertWalraven-ESG,3,3
153,MIT_CovidAnalytics-DELPHI,1,3
153,PL_GRedlarski-DistrictsSum,2,3
153,MUNI-ARIMA,3,3
154,MIT_CovidAnalytics-DELPHI,1,3
154,PL_GRedlarski-DistrictsSum,2,3
154,RobertWalraven-ESG,3,3
155,MIT_CovidAnalytics-DELPHI,1,3
155,MUNI-ARIMA,2,3
155,RobertWalraven-ESG,3,3
156,MOCOS-agent1,1,3
156,epiforecasts-EpiNow2,2,3
156,PL_GRedlarski-DistrictsSum,3,3
157,MOCOS-agent1,1,3
157,epiforecasts-EpiNow2,2,3
157,MUNI-ARIMA,3,3
158,MOCOS-agent1,1,3
158,epiforecasts-EpiNow2,2,3
158,RobertWalraven-ESG,3,3
159,MOCOS-agent1,1,3
159,PL_GRedlarski-DistrictsSum,2,3
159,MUNI-ARIMA,3,3
160,MOCOS-agent1,1,3
160,PL_GRedlarski-DistrictsSum,2,3
160,RobertWalraven-ESG,3,3
161,MOCOS-agent1,1,3
161,MUNI-ARIMA,2,3
161,RobertWalraven-ESG,3,3
162,epiforecasts-EpiNow2,1,3
162,PL_GRedlarski-DistrictsSum,2,3
162,MUNI-ARIMA,3,3
163,epiforecasts-EpiNow2,1,3
163,PL_GRedlarski-DistrictsSum,2,3
163,RobertWalraven-ESG,3,3
164,epiforecasts-EpiNow2,1,3
164,MUNI-ARIMA,2,3
164,RobertWalraven-ESG,3,3
165,PL_GRedlarski-DistrictsSum,1,3
165,MUNI-ARIMA,2,3
165,RobertWalraven-ESG,3,3
