ensid,model,modelid,k
11,MOCOS-agent1,6,8
11,RobertWalraven-ESG,7,8
11,epiforecasts-EpiNow2,8,8
12,EuroCOVIDhub-baseline,1,8
12,ICM-agentModel,2,8
12,IEM_Health-CovidProject,3,8
12,ILM-EKF,4,8
12,ITWW-county_repro,5,8
12,MOCOS-agent1,6,8
12,RobertWalraven-ESG,7,8
12,UMass-MechBayes,8,8
13,EuroCOVIDhub-baseline,1,8
13,ICM-agentModel,2,8
13,IEM_Health-CovidProject,3,8
13,ILM-EKF,4,8
13,ITWW-county_repro,5,8
13,MOCOS-agent1,6,8
13,RobertWalraven-ESG,7,8
13,MUNI-ARIMA,8,8
14,EuroCOVIDhub-baseline,1,8
14,ICM-agentModel,2,8
14,IEM_Health-CovidProject,3,8
14,ILM-EKF,4,8
14,ITWW-county_repro,5,8
14,MOCOS-agent1,6,8
14,epiforecasts-EpiNow2,7,8
14,UMass-MechBayes,8,8
15,EuroCOVIDhub-baseline,1,8
15,ICM-agentModel,2,8
15,IEM_Health-CovidProject,3,8
15,ILM-EKF,4,8
15,ITWW-county_repro,5,8
15,MOCOS-agent1,6,8
15,epiforecasts-EpiNow2,7,8
15,MUNI-ARIMA,8,8
16,EuroCOVIDhub-baseline,1,8
16,ICM-agentModel,2,8
16,IEM_Health-CovidProject,3,8
16,ILM-EKF,4,8
16,ITWW-county_repro,5,8
16,MOCOS-agent1,6,8
16,UMass-MechBayes,7,8
16,MUNI-ARIMA,8,8
17,EuroCOVIDhub-baseline,1,8
17,ICM-agentModel,2,8
17,IEM_Health-CovidProject,3,8
17,ILM-EKF,4,8
17,ITWW-county_repro,5,8
17,RobertWalraven-ESG,6,8
17,epiforecasts-EpiNow2,7,8
17,UMass-MechBayes,8,8
18,EuroCOVIDhub-baseline,1,8
18,ICM-agentModel,2,8
18,IEM_Health-CovidProject,3,8
18,ILM-EKF,4,8
18,ITWW-county_repro,5,8
18,RobertWalraven-ESG,6,8
18,epiforecasts-EpiNow2,7,8
18,MUNI-ARIMA,8,8
19,EuroCOVIDhub-baseline,1,8
19,ICM-agentModel,2,8
19,IEM_Health-CovidProject,3,8
19,ILM-EKF,4,8
19,ITWW-county_repro,5,8
19,RobertWalraven-ESG,6,8
19,UMass-MechBayes,7,8
19,MUNI-ARIMA,8,8
20,EuroCOVIDhub-baseline,1,8
20,ICM-agentModel,2,8
20,IEM_Health-CovidProject,3,8
20,ILM-EKF,4,8
20,ITWW-county_repro,5,8
20,epiforecasts-EpiNow2,6,8
20,UMass-MechBayes,7,8
20,MUNI-ARIMA,8,8
21,EuroCOVIDhub-baseline,1,8
21,ICM-agentModel,2,8
21,IEM_Health-CovidProject,3,8
21,ILM-EKF,4,8
21,MIT_CovidAnalytics-DELPHI,5,8
21,MOCOS-agent1,6,8
21,RobertWalraven-ESG,7,8
21,epiforecasts-EpiNow2,8,8
22,EuroCOVIDhub-baseline,1,8
22,ICM-agentModel,2,8
22,IEM_Health-CovidProject,3,8
22,ILM-EKF,4,8
22,MIT_CovidAnalytics-DELPHI,5,8
22,MOCOS-agent1,6,8
22,RobertWalraven-ESG,7,8
22,UMass-MechBayes,8,8
23,EuroCOVIDhub-baseline,1,8
23,ICM-agentModel,2,8
23,IEM_Health-CovidProject,3,8
23,ILM-EKF,4,8
23,MIT_CovidAnalytics-DELPHI,5,8
23,MOCOS-agent1,6,8
23,RobertWalraven-ESG,7,8
23,MUNI-ARIMA,8,8
24,EuroCOVIDhub-baseline,1,8
24,ICM-agentModel,2,8
24,IEM_Health-CovidProject,3,8
24,ILM-EKF,4,8
24,MIT_CovidAnalytics-DELPHI,5,8
24,MOCOS-agent1,6,8
24,epiforecasts-EpiNow2,7,8
24,UMass-MechBayes,8,8
25,EuroCOVIDhub-baseline,1,8
25,ICM-agentModel,2,8
25,IEM_Health-CovidProject,3,8
25,ILM-EKF,4,8
25,MIT_CovidAnalytics-DELPHI,5,8
25,MOCOS-agent1,6,8
25,epiforecasts-EpiNow2,7,8
25,MUNI-ARIMA,8,8
26,EuroCOVIDhub-baseline,1,8
26,ICM-agentModel,2,8
26,IEM_Health-CovidProject,3,8
26,ILM-EKF,4,8
26,MIT_CovidAnalytics-DELPHI,5,8
26,MOCOS-agent1,6,8
26,UMass-MechBayes,7,8
26,MUNI-ARIMA,8,8
27,EuroCOVIDhub-baseline,1,8
27,ICM-agentModel,2,8
27,IEM_Health-CovidProject,3,8
27,ILM-EKF,4,8
27,MIT_CovidAnalytics-DELPHI,5,8
27,RobertWalraven-ESG,6,8
27,epiforecasts-EpiNow2,7,8
27,UMass-MechBayes,8,8
28,EuroCOVIDhub-baseline,1,8
28,ICM-agentModel,2,8
28,IEM_Health-CovidProject,3,8
28,ILM-EKF,4,8
28,MIT_CovidAnalytics-DELPHI,5,8
28,RobertWalraven-ESG,6,8
28,epiforecasts-EpiNow2,7,8
28,MUNI-ARIMA,8,8
29,EuroCOVIDhub-baseline,1,8
29,ICM-agentModel,2,8
29,IEM_Health-CovidProject,3,8
29,ILM-EKF,4,8
29,MIT_CovidAnalytics-DELPHI,5,8
29,RobertWalraven-ESG,6,8
29,UMass-MechBayes,7,8
29,MUNI-ARIMA,8,8
31,EuroCOVIDhub-baseline,1,8
31,ICM-agentModel,2,8
31,IEM_Health-CovidProject,3,8
31,ILM-EKF,4,8
31,MOCOS-agent1,5,8
31,RobertWalraven-ESG,6,8
31,epiforecasts-EpiNow2,7,8
31,UMass-MechBayes,8,8
32,EuroCOVIDhub-baseline,1,8
32,ICM-agentModel,2,8
32,IEM_Health-CovidProject,3,8
32,ILM-EKF,4,8
32,MOCOS-agent1,5,8
32,RobertWalraven-ESG,6,8
32,epiforecasts-EpiNow2,7,8
32,MUNI-ARIMA,8,8
33,EuroCOVIDhub-baseline,1,8
33,ICM-agentModel,2,8
33,IEM_Health-CovidProject,3,8
33,ILM-EKF,4,8
33,MOCOS-agent1,5,8
33,RobertWalraven-ESG,6,8
33,UMass-MechBayes,7,8
33,MUNI-ARIMA,8,8
34,EuroCOVIDhub-baseline,1,8
34,ICM-agentModel,2,8
34,IEM_Health-CovidProject,3,8
34,ILM-EKF,4,8
34,MOCOS-agent1,5,8
34,epiforecasts-EpiNow2,6,8
34,UMass-MechBayes,7,8
34,MUNI-ARIMA,8,8
35,EuroCOVIDhub-baseline,1,8
35,ICM-agentModel,2,8
35,IEM_Health-CovidProject,3,8
35,ILM-EKF,4,8
35,RobertWalraven-ESG,5,8
35,epiforecasts-EpiNow2,6,8
35,UMass-MechBayes,7,8
35,MUNI-ARIMA,8,8
36,EuroCOVIDhub-baseline,1,8
36,ICM-agentModel,2,8
36,IEM_Health-CovidProject,3,8
36,ITWW-county_repro,4,8
36,MIT_CovidAnalytics-DELPHI,5,8
36,MOCOS-agent1,6,8
36,RobertWalraven-ESG,7,8
36,epiforecasts-EpiNow2,8,8
37,EuroCOVIDhub-baseline,1,8
37,ICM-agentModel,2,8
37,IEM_Health-CovidProject,3,8
37,ITWW-county_repro,4,8
37,MIT_CovidAnalytics-DELPHI,5,8
37,MOCOS-agent1,6,8
37,RobertWalraven-ESG,7,8
37,UMass-MechBayes,8,8
38,EuroCOVIDhub-baseline,1,8
38,ICM-agentModel,2,8
38,IEM_Health-CovidProject,3,8
38,ITWW-county_repro,4,8
38,MIT_CovidAnalytics-DELPHI,5,8
38,MOCOS-agent1,6,8
38,RobertWalraven-ESG,7,8
38,MUNI-ARIMA,8,8
39,EuroCOVIDhub-baseline,1,8
39,ICM-agentModel,2,8
39,IEM_Health-CovidProject,3,8
39,ITWW-county_repro,4,8
39,MIT_CovidAnalytics-DELPHI,5,8
39,MOCOS-agent1,6,8
39,epiforecasts-EpiNow2,7,8
39,UMass-MechBayes,8,8
40,EuroCOVIDhub-baseline,1,8
40,ICM-agentModel,2,8
40,IEM_Health-CovidProject,3,8
40,ITWW-county_repro,4,8
40,MIT_CovidAnalytics-DELPHI,5,8
40,MOCOS-agent1,6,8
40,epiforecasts-EpiNow2,7,8
40,MUNI-ARIMA,8,8
41,EuroCOVIDhub-baseline,1,8
41,ICM-agentModel,2,8
41,IEM_Health-CovidProject,3,8
41,ITWW-county_repro,4,8
41,MIT_CovidAnalytics-DELPHI,5,8
41,MOCOS-agent1,6,8
41,UMass-MechBayes,7,8
41,MUNI-ARIMA,8,8
42,EuroCOVIDhub-baseline,1,8
42,ICM-agentModel,2,8
42,IEM_Health-CovidProject,3,8
42,ITWW-county_repro,4,8
42,MIT_CovidAnalytics-DELPHI,5,8
42,RobertWalraven-ESG,6,8
42,epiforecasts-EpiNow2,7,8
42,UMass-MechBayes,8,8
43,EuroCOVIDhub-baseline,1,8
43,ICM-agentModel,2,8
43,IEM_Health-CovidProject,3,8
43,ITWW-county_repro,4,8
43,MIT_CovidAnalytics-DELPHI,5,8
43,RobertWalraven-ESG,6,8
43,epiforecasts-EpiNow2,7,8
43,MUNI-ARIMA,8,8
44,EuroCOVIDhub-baseline,1,8
44,ICM-agentModel,2,8
44,IEM_Health-CovidProject,3,8
44,ITWW-county_repro,4,8
44,MIT_CovidAnalytics-DELPHI,5,8
44,RobertWalraven-ESG,6,8
44,UMass-MechBayes,7,8
44,MUNI-ARIMA,8,8
46,EuroCOVIDhub-baseline,1,8
46,ICM-agentModel,2,8
46,IEM_Health-CovidProject,3,8
46,ITWW-county_repro,4,8
46,MOCOS-agent1,5,8
46,RobertWalraven-ESG,6,8
46,epiforecasts-EpiNow2,7,8
46,UMass-MechBayes,8,8
47,EuroCOVIDhub-baseline,1,8
47,ICM-agentModel,2,8
47,IEM_Health-CovidProject,3,8
47,ITWW-county_repro,4,8
47,MOCOS-agent1,5,8
47,RobertWalraven-ESG,6,8
47,epiforecasts-EpiNow2,7,8
47,MUNI-ARIMA,8,8
48,EuroCOVIDhub-baseline,1,8
48,ICM-agentModel,2,8
48,IEM_Health-CovidProject,3,8
48,ITWW-county_repro,4,8
48,MOCOS-agent1,5,8
48,RobertWalraven-ESG,6,8
48,UMass-MechBayes,7,8
48,MUNI-ARIMA,8,8
49,EuroCOVIDhub-baseline,1,8
49,ICM-agentModel,2,8
49,IEM_Health-CovidProject,3,8
49,ITWW-county_repro,4,8
49,MOCOS-agent1,5,8
49,epiforecasts-EpiNow2,6,8
49,UMass-MechBayes,7,8
49,MUNI-ARIMA,8,8
50,EuroCOVIDhub-baseline,1,8
50,ICM-agentModel,2,8
50,IEM_Health-CovidProject,3,8
50,ITWW-county_repro,4,8
50,RobertWalraven-ESG,5,8
50,epiforecasts-EpiNow2,6,8
50,UMass-MechBayes,7,8
50,MUNI-ARIMA,8,8
51,EuroCOVIDhub-baseline,1,8
51,ICM-agentModel,2,8
51,IEM_Health-CovidProject,3,8
51,MIT_CovidAnalytics-DELPHI,4,8
51,MOCOS-agent1,5,8
51,RobertWalraven-ESG,6,8
51,epiforecasts-EpiNow2,7,8
51,UMass-MechBayes,8,8
52,EuroCOVIDhub-baseline,1,8
52,ICM-agentModel,2,8
52,IEM_Health-CovidProject,3,8
52,MIT_CovidAnalytics-DELPHI,4,8
52,MOCOS-agent1,5,8
52,RobertWalraven-ESG,6,8
52,epiforecasts-EpiNow2,7,8
52,MUNI-ARIMA,8,8
53,EuroCOVIDhub-baseline,1,8
53,ICM-agentModel,2,8
53,IEM_Health-CovidProject,3,8
53,MIT_CovidAnalytics-DELPHI,4,8
53,MOCOS-agent1,5,8
53,RobertWalraven-ESG,6,8
53,UMass-MechBayes,7,8
53,MUNI-ARIMA,8,8
56,EuroCOVIDhub-baseline,1,8
56,ICM-agentModel,2,8
56,IEM_Health-CovidProject,3,8
56,MOCOS-agent1,4,8
56,RobertWalraven-ESG,5,8
56,epiforecasts-EpiNow2,6,8
56,UMass-MechBayes,7,8
56,MUNI-ARIMA,8,8
57,EuroCOVIDhub-baseline,1,8
57,ICM-agentModel,2,8
57,ILM-EKF,3,8
57,ITWW-county_repro,4,8
57,MIT_CovidAnalytics-DELPHI,5,8
57,MOCOS-agent1,6,8
57,RobertWalraven-ESG,7,8
57,epiforecasts-EpiNow2,8,8
58,EuroCOVIDhub-baseline,1,8
58,ICM-agentModel,2,8
58,ILM-EKF,3,8
58,ITWW-county_repro,4,8
58,MIT_CovidAnalytics-DELPHI,5,8
58,MOCOS-agent1,6,8
58,RobertWalraven-ESG,7,8
58,UMass-MechBayes,8,8
59,EuroCOVIDhub-baseline,1,8
59,ICM-agentModel,2,8
59,ILM-EKF,3,8
59,ITWW-county_repro,4,8
59,MIT_CovidAnalytics-DELPHI,5,8
59,MOCOS-agent1,6,8
59,RobertWalraven-ESG,7,8
59,MUNI-ARIMA,8,8
60,EuroCOVIDhub-baseline,1,8
60,ICM-agentModel,2,8
60,ILM-EKF,3,8
60,ITWW-county_repro,4,8
60,MIT_CovidAnalytics-DELPHI,5,8
60,MOCOS-agent1,6,8
60,epiforecasts-EpiNow2,7,8
60,UMass-MechBayes,8,8
61,EuroCOVIDhub-baseline,1,8
61,ICM-agentModel,2,8
61,ILM-EKF,3,8
61,ITWW-county_repro,4,8
61,MIT_CovidAnalytics-DELPHI,5,8
61,MOCOS-agent1,6,8
61,epiforecasts-EpiNow2,7,8
61,MUNI-ARIMA,8,8
62,EuroCOVIDhub-baseline,1,8
62,ICM-agentModel,2,8
62,ILM-EKF,3,8
62,ITWW-county_repro,4,8
62,MIT_CovidAnalytics-DELPHI,5,8
62,MOCOS-agent1,6,8
62,UMass-MechBayes,7,8
62,MUNI-ARIMA,8,8
63,EuroCOVIDhub-baseline,1,8
63,ICM-agentModel,2,8
63,ILM-EKF,3,8
63,ITWW-county_repro,4,8
63,MIT_CovidAnalytics-DELPHI,5,8
63,RobertWalraven-ESG,6,8
63,epiforecasts-EpiNow2,7,8
63,UMass-MechBayes,8,8
64,EuroCOVIDhub-baseline,1,8
64,ICM-agentModel,2,8
64,ILM-EKF,3,8
64,ITWW-county_repro,4,8
64,MIT_CovidAnalytics-DELPHI,5,8
64,RobertWalraven-ESG,6,8
64,epiforecasts-EpiNow2,7,8
64,MUNI-ARIMA,8,8
65,EuroCOVIDhub-baseline,1,8
65,ICM-agentModel,2,8
65,ILM-EKF,3,8
65,ITWW-county_repro,4,8
65,MIT_CovidAnalytics-DELPHI,5,8
65,RobertWalraven-ESG,6,8
65,UMass-MechBayes,7,8
65,MUNI-ARIMA,8,8
67,EuroCOVIDhub-baseline,1,8
67,ICM-agentModel,2,8
67,ILM-EKF,3,8
67,ITWW-county_repro,4,8
67,MOCOS-agent1,5,8
67,RobertWalraven-ESG,6,8
67,epiforecasts-EpiNow2,7,8
67,UMass-MechBayes,8,8
68,EuroCOVIDhub-baseline,1,8
68,ICM-agentModel,2,8
68,ILM-EKF,3,8
68,ITWW-county_repro,4,8
68,MOCOS-agent1,5,8
68,RobertWalraven-ESG,6,8
68,epiforecasts-EpiNow2,7,8
68,MUNI-ARIMA,8,8
69,EuroCOVIDhub-baseline,1,8
69,ICM-agentModel,2,8
69,ILM-EKF,3,8
69,ITWW-county_repro,4,8
69,MOCOS-agent1,5,8
69,RobertWalraven-ESG,6,8
69,UMass-MechBayes,7,8
69,MUNI-ARIMA,8,8
70,EuroCOVIDhub-baseline,1,8
70,ICM-agentModel,2,8
70,ILM-EKF,3,8
70,ITWW-county_repro,4,8
70,MOCOS-agent1,5,8
70,epiforecasts-EpiNow2,6,8
70,UMass-MechBayes,7,8
70,MUNI-ARIMA,8,8
71,EuroCOVIDhub-baseline,1,8
71,ICM-agentModel,2,8
71,ILM-EKF,3,8
71,ITWW-county_repro,4,8
71,RobertWalraven-ESG,5,8
71,epiforecasts-EpiNow2,6,8
71,UMass-MechBayes,7,8
71,MUNI-ARIMA,8,8
72,EuroCOVIDhub-baseline,1,8
72,ICM-agentModel,2,8
72,ILM-EKF,3,8
72,MIT_CovidAnalytics-DELPHI,4,8
72,MOCOS-agent1,5,8
72,RobertWalraven-ESG,6,8
72,epiforecasts-EpiNow2,7,8
72,UMass-MechBayes,8,8
73,EuroCOVIDhub-baseline,1,8
73,ICM-agentModel,2,8
73,ILM-EKF,3,8
73,MIT_CovidAnalytics-DELPHI,4,8
73,MOCOS-agent1,5,8
73,RobertWalraven-ESG,6,8
73,epiforecasts-EpiNow2,7,8
73,MUNI-ARIMA,8,8
74,EuroCOVIDhub-baseline,1,8
74,ICM-agentModel,2,8
74,ILM-EKF,3,8
74,MIT_CovidAnalytics-DELPHI,4,8
74,MOCOS-agent1,5,8
74,RobertWalraven-ESG,6,8
74,UMass-MechBayes,7,8
74,MUNI-ARIMA,8,8
77,EuroCOVIDhub-baseline,1,8
77,ICM-agentModel,2,8
77,ILM-EKF,3,8
77,MOCOS-agent1,4,8
77,RobertWalraven-ESG,5,8
77,epiforecasts-EpiNow2,6,8
77,UMass-MechBayes,7,8
77,MUNI-ARIMA,8,8
78,EuroCOVIDhub-baseline,1,8
78,ICM-agentModel,2,8
78,ITWW-county_repro,3,8
78,MIT_CovidAnalytics-DELPHI,4,8
78,MOCOS-agent1,5,8
78,RobertWalraven-ESG,6,8
78,epiforecasts-EpiNow2,7,8
78,UMass-MechBayes,8,8
79,EuroCOVIDhub-baseline,1,8
79,ICM-agentModel,2,8
79,ITWW-county_repro,3,8
79,MIT_CovidAnalytics-DELPHI,4,8
79,MOCOS-agent1,5,8
79,RobertWalraven-ESG,6,8
79,epiforecasts-EpiNow2,7,8
79,MUNI-ARIMA,8,8
80,EuroCOVIDhub-baseline,1,8
80,ICM-agentModel,2,8
80,ITWW-county_repro,3,8
80,MIT_CovidAnalytics-DELPHI,4,8
80,MOCOS-agent1,5,8
80,RobertWalraven-ESG,6,8
80,UMass-MechBayes,7,8
80,MUNI-ARIMA,8,8
83,EuroCOVIDhub-baseline,1,8
83,ICM-agentModel,2,8
83,ITWW-county_repro,3,8
83,MOCOS-agent1,4,8
83,RobertWalraven-ESG,5,8
83,epiforecasts-EpiNow2,6,8
83,UMass-MechBayes,7,8
83,MUNI-ARIMA,8,8
85,EuroCOVIDhub-baseline,1,8
85,IEM_Health-CovidProject,2,8
85,ILM-EKF,3,8
85,ITWW-county_repro,4,8
85,MIT_CovidAnalytics-DELPHI,5,8
85,MOCOS-agent1,6,8
85,RobertWalraven-ESG,7,8
85,epiforecasts-EpiNow2,8,8
86,EuroCOVIDhub-baseline,1,8
86,IEM_Health-CovidProject,2,8
86,ILM-EKF,3,8
86,ITWW-county_repro,4,8
86,MIT_CovidAnalytics-DELPHI,5,8
86,MOCOS-agent1,6,8
86,RobertWalraven-ESG,7,8
86,UMass-MechBayes,8,8
87,EuroCOVIDhub-baseline,1,8
87,IEM_Health-CovidProject,2,8
87,ILM-EKF,3,8
87,ITWW-county_repro,4,8
87,MIT_CovidAnalytics-DELPHI,5,8
87,MOCOS-agent1,6,8
87,RobertWalraven-ESG,7,8
87,MUNI-ARIMA,8,8
88,EuroCOVIDhub-baseline,1,8
88,IEM_Health-CovidProject,2,8
88,ILM-EKF,3,8
88,ITWW-county_repro,4,8
88,MIT_CovidAnalytics-DELPHI,5,8
88,MOCOS-agent1,6,8
88,epiforecasts-EpiNow2,7,8
88,UMass-MechBayes,8,8
89,EuroCOVIDhub-baseline,1,8
89,IEM_Health-CovidProject,2,8
89,ILM-EKF,3,8
89,ITWW-county_repro,4,8
89,MIT_CovidAnalytics-DELPHI,5,8
89,MOCOS-agent1,6,8
89,epiforecasts-EpiNow2,7,8
89,MUNI-ARIMA,8,8
90,EuroCOVIDhub-baseline,1,8
90,IEM_Health-CovidProject,2,8
90,ILM-EKF,3,8
90,ITWW-county_repro,4,8
90,MIT_CovidAnalytics-DELPHI,5,8
90,MOCOS-agent1,6,8
90,UMass-MechBayes,7,8
90,MUNI-ARIMA,8,8
91,EuroCOVIDhub-baseline,1,8
91,IEM_Health-CovidProject,2,8
91,ILM-EKF,3,8
91,ITWW-county_repro,4,8
91,MIT_CovidAnalytics-DELPHI,5,8
91,RobertWalraven-ESG,6,8
91,epiforecasts-EpiNow2,7,8
91,UMass-MechBayes,8,8
92,EuroCOVIDhub-baseline,1,8
92,IEM_Health-CovidProject,2,8
92,ILM-EKF,3,8
92,ITWW-county_repro,4,8
92,MIT_CovidAnalytics-DELPHI,5,8
92,RobertWalraven-ESG,6,8
92,epiforecasts-EpiNow2,7,8
92,MUNI-ARIMA,8,8
93,EuroCOVIDhub-baseline,1,8
93,IEM_Health-CovidProject,2,8
93,ILM-EKF,3,8
93,ITWW-county_repro,4,8
93,MIT_CovidAnalytics-DELPHI,5,8
93,RobertWalraven-ESG,6,8
93,UMass-MechBayes,7,8
93,MUNI-ARIMA,8,8
94,EuroCOVIDhub-baseline,1,8
94,IEM_Health-CovidProject,2,8
94,ILM-EKF,3,8
94,ITWW-county_repro,4,8
94,MIT_CovidAnalytics-DELPHI,5,8
94,epiforecasts-EpiNow2,6,8
94,UMass-MechBayes,7,8
94,MUNI-ARIMA,8,8
95,EuroCOVIDhub-baseline,1,8
95,IEM_Health-CovidProject,2,8
95,ILM-EKF,3,8
95,ITWW-county_repro,4,8
95,MOCOS-agent1,5,8
95,RobertWalraven-ESG,6,8
95,epiforecasts-EpiNow2,7,8
95,UMass-MechBayes,8,8
96,EuroCOVIDhub-baseline,1,8
96,IEM_Health-CovidProject,2,8
96,ILM-EKF,3,8
96,ITWW-county_repro,4,8
96,MOCOS-agent1,5,8
96,RobertWalraven-ESG,6,8
96,epiforecasts-EpiNow2,7,8
96,MUNI-ARIMA,8,8
97,EuroCOVIDhub-baseline,1,8
97,IEM_Health-CovidProject,2,8
97,ILM-EKF,3,8
97,ITWW-county_repro,4,8
97,MOCOS-agent1,5,8
97,RobertWalraven-ESG,6,8
97,UMass-MechBayes,7,8
97,MUNI-ARIMA,8,8
98,EuroCOVIDhub-baseline,1,8
98,IEM_Health-CovidProject,2,8
98,ILM-EKF,3,8
98,ITWW-county_repro,4,8
98,MOCOS-agent1,5,8
98,epiforecasts-EpiNow2,6,8
98,UMass-MechBayes,7,8
98,MUNI-ARIMA,8,8
99,EuroCOVIDhub-baseline,1,8
99,IEM_Health-CovidProject,2,8
99,ILM-EKF,3,8
99,ITWW-county_repro,4,8
99,RobertWalraven-ESG,5,8
99,epiforecasts-EpiNow2,6,8
99,UMass-MechBayes,7,8
99,MUNI-ARIMA,8,8
100,EuroCOVIDhub-baseline,1,8
100,IEM_Health-CovidProject,2,8
100,ILM-EKF,3,8
100,MIT_CovidAnalytics-DELPHI,4,8
100,MOCOS-agent1,5,8
100,RobertWalraven-ESG,6,8
100,epiforecasts-EpiNow2,7,8
100,UMass-MechBayes,8,8
101,EuroCOVIDhub-baseline,1,8
101,IEM_Health-CovidProject,2,8
101,ILM-EKF,3,8
101,MIT_CovidAnalytics-DELPHI,4,8
101,MOCOS-agent1,5,8
101,RobertWalraven-ESG,6,8
101,epiforecasts-EpiNow2,7,8
101,MUNI-ARIMA,8,8
102,EuroCOVIDhub-baseline,1,8
102,IEM_Health-CovidProject,2,8
102,ILM-EKF,3,8
102,MIT_CovidAnalytics-DELPHI,4,8
102,MOCOS-agent1,5,8
102,RobertWalraven-ESG,6,8
102,UMass-MechBayes,7,8
102,MUNI-ARIMA,8,8
103,EuroCOVIDhub-baseline,1,8
103,IEM_Health-CovidProject,2,8
103,ILM-EKF,3,8
103,MIT_CovidAnalytics-DELPHI,4,8
103,MOCOS-agent1,5,8
103,epiforecasts-EpiNow2,6,8
103,UMass-MechBayes,7,8
103,MUNI-ARIMA,8,8
104,EuroCOVIDhub-baseline,1,8
104,IEM_Health-CovidProject,2,8
104,ILM-EKF,3,8
104,MIT_CovidAnalytics-DELPHI,4,8
104,RobertWalraven-ESG,5,8
104,epiforecasts-EpiNow2,6,8
104,UMass-MechBayes,7,8
104,MUNI-ARIMA,8,8
105,EuroCOVIDhub-baseline,1,8
105,IEM_Health-CovidProject,2,8
105,ILM-EKF,3,8
105,MOCOS-agent1,4,8
105,RobertWalraven-ESG,5,8
105,epiforecasts-EpiNow2,6,8
105,UMass-MechBayes,7,8
105,MUNI-ARIMA,8,8
106,EuroCOVIDhub-baseline,1,8
106,IEM_Health-CovidProject,2,8
106,ITWW-county_repro,3,8
106,MIT_CovidAnalytics-DELPHI,4,8
106,MOCOS-agent1,5,8
106,RobertWalraven-ESG,6,8
106,epiforecasts-EpiNow2,7,8
106,UMass-MechBayes,8,8
107,EuroCOVIDhub-baseline,1,8
107,IEM_Health-CovidProject,2,8
107,ITWW-county_repro,3,8
107,MIT_CovidAnalytics-DELPHI,4,8
107,MOCOS-agent1,5,8
107,RobertWalraven-ESG,6,8
107,epiforecasts-EpiNow2,7,8
107,MUNI-ARIMA,8,8
108,EuroCOVIDhub-baseline,1,8
108,IEM_Health-CovidProject,2,8
