ensid,model,modelid,k
19,ICM-agentModel,2,12
19,IEM_Health-CovidProject,3,12
19,ILM-EKF,4,12
19,ITWW-county_repro,5,12
19,MIMUW-StochSEIR,6,12
19,MIT_CovidAnalytics-DELPHI,7,12
19,MOCOS-agent1,8,12
19,epiforecasts-EpiExpert,9,12
19,PL_GRedlarski-DistrictsSum,10,12
19,RobertWalraven-ESG,11,12
19,Karlen-pypm,12,12
20,EuroCOVIDhub-baseline,1,12
20,ICM-agentModel,2,12
20,IEM_Health-CovidProject,3,12
20,ILM-EKF,4,12
20,ITWW-county_repro,5,12
20,MIMUW-StochSEIR,6,12
20,MIT_CovidAnalytics-DELPHI,7,12
20,MOCOS-agent1,8,12
20,epiforecasts-EpiExpert,9,12
20,MUNI-ARIMA,10,12
20,RobertWalraven-ESG,11,12
20,Karlen-pypm,12,12
21,EuroCOVIDhub-baseline,1,12
21,ICM-agentModel,2,12
21,IEM_Health-CovidProject,3,12
21,ILM-EKF,4,12
21,ITWW-county_repro,5,12
21,MIMUW-StochSEIR,6,12
21,MIT_CovidAnalytics-DELPHI,7,12
21,MOCOS-agent1,8,12
21,epiforecasts-EpiNow2,9,12
21,epiforecasts-EpiExpert_Rt,10,12
21,PL_GRedlarski-DistrictsSum,11,12
21,MUNI-ARIMA,12,12
22,EuroCOVIDhub-baseline,1,12
22,ICM-agentModel,2,12
22,IEM_Health-CovidProject,3,12
22,ILM-EKF,4,12
22,ITWW-county_repro,5,12
22,MIMUW-StochSEIR,6,12
22,MIT_CovidAnalytics-DELPHI,7,12
22,MOCOS-agent1,8,12
22,epiforecasts-EpiNow2,9,12
22,epiforecasts-EpiExpert_Rt,10,12
22,PL_GRedlarski-DistrictsSum,11,12
22,RobertWalraven-ESG,12,12
23,EuroCOVIDhub-baseline,1,12
23,ICM-agentModel,2,12
23,IEM_Health-CovidProject,3,12
23,ILM-EKF,4,12
23,ITWW-county_repro,5,12
23,MIMUW-StochSEIR,6,12
23,MIT_CovidAnalytics-DELPHI,7,12
23,MOCOS-agent1,8,12
23,epiforecasts-EpiNow2,9,12
23,epiforecasts-EpiExpert_Rt,10,12
23,PL_GRedlarski-DistrictsSum,11,12
23,Karlen-pypm,12,12
24,EuroCOVIDhub-baseline,1,12
24,ICM-agentModel,2,12
24,IEM_Health-CovidProject,3,12
24,ILM-EKF,4,12
24,ITWW-county_repro,5,12
24,MIMUW-StochSEIR,6,12
24,MIT_CovidAnalytics-DELPHI,7,12
24,MOCOS-agent1,8,12
24,epiforecasts-EpiNow2,9,12
24,epiforecasts-EpiExpert_Rt,10,12
24,MUNI-ARIMA,11,12
24,RobertWalraven-ESG,12,12
25,EuroCOVIDhub-baseline,1,12
25,ICM-agentModel,2,12
25,IEM_Health-CovidProject,3,12
25,ILM-EKF,4,12
25,ITWW-county_repro,5,12
25,MIMUW-StochSEIR,6,12
25,MIT_CovidAnalytics-DELPHI,7,12
25,MOCOS-agent1,8,12
25,epiforecasts-EpiNow2,9,12
25,epiforecasts-EpiExpert_Rt,10,12
25,MUNI-ARIMA,11,12
25,Karlen-pypm,12,12
26,EuroCOVIDhub-baseline,1,12
26,ICM-agentModel,2,12
26,IEM_Health-CovidProject,3,12
26,ILM-EKF,4,12
26,ITWW-county_repro,5,12
26,MIMUW-StochSEIR,6,12
26,MIT_CovidAnalytics-DELPHI,7,12
26,MOCOS-agent1,8,12
26,epiforecasts-EpiNow2,9,12
26,epiforecasts-EpiExpert_Rt,10,12
26,RobertWalraven-ESG,11,12
26,Karlen-pypm,12,12
27,EuroCOVIDhub-baseline,1,12
27,ICM-agentModel,2,12
27,IEM_Health-CovidProject,3,12
27,ILM-EKF,4,12
27,ITWW-county_repro,5,12
27,MIMUW-StochSEIR,6,12
27,MIT_CovidAnalytics-DELPHI,7,12
27,MOCOS-agent1,8,12
27,epiforecasts-EpiNow2,9,12
27,PL_GRedlarski-DistrictsSum,10,12
27,MUNI-ARIMA,11,12
27,RobertWalraven-ESG,12,12
28,EuroCOVIDhub-baseline,1,12
28,ICM-agentModel,2,12
28,IEM_Health-CovidProject,3,12
28,ILM-EKF,4,12
28,ITWW-county_repro,5,12
28,MIMUW-StochSEIR,6,12
28,MIT_CovidAnalytics-DELPHI,7,12
28,MOCOS-agent1,8,12
28,epiforecasts-EpiNow2,9,12
28,PL_GRedlarski-DistrictsSum,10,12
28,MUNI-ARIMA,11,12
28,Karlen-pypm,12,12
29,EuroCOVIDhub-baseline,1,12
29,ICM-agentModel,2,12
29,IEM_Health-CovidProject,3,12
29,ILM-EKF,4,12
29,ITWW-county_repro,5,12
29,MIMUW-StochSEIR,6,12
29,MIT_CovidAnalytics-DELPHI,7,12
29,MOCOS-agent1,8,12
29,epiforecasts-EpiNow2,9,12
29,PL_GRedlarski-DistrictsSum,10,12
29,RobertWalraven-ESG,11,12
29,Karlen-pypm,12,12
30,EuroCOVIDhub-baseline,1,12
30,ICM-agentModel,2,12
30,IEM_Health-CovidProject,3,12
30,ILM-EKF,4,12
30,ITWW-county_repro,5,12
30,MIMUW-StochSEIR,6,12
30,MIT_CovidAnalytics-DELPHI,7,12
30,MOCOS-agent1,8,12
30,epiforecasts-EpiNow2,9,12
30,MUNI-ARIMA,10,12
30,RobertWalraven-ESG,11,12
30,Karlen-pypm,12,12
31,EuroCOVIDhub-baseline,1,12
31,ICM-agentModel,2,12
31,IEM_Health-CovidProject,3,12
31,ILM-EKF,4,12
31,ITWW-county_repro,5,12
31,MIMUW-StochSEIR,6,12
31,MIT_CovidAnalytics-DELPHI,7,12
31,MOCOS-agent1,8,12
31,epiforecasts-EpiExpert_Rt,9,12
31,PL_GRedlarski-DistrictsSum,10,12
31,MUNI-ARIMA,11,12
31,RobertWalraven-ESG,12,12
32,EuroCOVIDhub-baseline,1,12
32,ICM-agentModel,2,12
32,IEM_Health-CovidProject,3,12
32,ILM-EKF,4,12
32,ITWW-county_repro,5,12
32,MIMUW-StochSEIR,6,12
32,MIT_CovidAnalytics-DELPHI,7,12
32,MOCOS-agent1,8,12
32,epiforecasts-EpiExpert_Rt,9,12
32,PL_GRedlarski-DistrictsSum,10,12
32,MUNI-ARIMA,11,12
32,Karlen-pypm,12,12
33,EuroCOVIDhub-baseline,1,12
33,ICM-agentModel,2,12
33,IEM_Health-CovidProject,3,12
33,ILM-EKF,4,12
33,ITWW-county_repro,5,12
33,MIMUW-StochSEIR,6,12
33,MIT_CovidAnalytics-DELPHI,7,12
33,MOCOS-agent1,8,12
33,epiforecasts-EpiExpert_Rt,9,12
33,PL_GRedlarski-DistrictsSum,10,12
33,RobertWalraven-ESG,11,12
33,Karlen-pypm,12,12
34,EuroCOVIDhub-baseline,1,12
34,ICM-agentModel,2,12
34,IEM_Health-CovidProject,3,12
34,ILM-EKF,4,12
34,ITWW-county_repro,5,12
34,MIMUW-StochSEIR,6,12
34,MIT_CovidAnalytics-DELPHI,7,12
34,MOCOS-agent1,8,12
34,epiforecasts-EpiExpert_Rt,9,12
34,MUNI-ARIMA,10,12
34,RobertWalraven-ESG,11,12
34,Karlen-pypm,12,12
35,EuroCOVIDhub-baseline,1,12
35,ICM-agentModel,2,12
35,IEM_Health-CovidProject,3,12
35,ILM-EKF,4,12
35,ITWW-county_repro,5,12
35,MIMUW-StochSEIR,6,12
35,MIT_CovidAnalytics-DELPHI,7,12
35,MOCOS-agent1,8,12
35,PL_GRedlarski-DistrictsSum,9,12
35,MUNI-ARIMA,10,12
35,RobertWalraven-ESG,11,12
35,Karlen-pypm,12,12
36,EuroCOVIDhub-baseline,1,12
36,ICM-agentModel,2,12
36,IEM_Health-CovidProject,3,12
36,ILM-EKF,4,12
36,ITWW-county_repro,5,12
36,MIMUW-StochSEIR,6,12
36,MIT_CovidAnalytics-DELPHI,7,12
36,epiforecasts-EpiExpert,8,12
36,epiforecasts-EpiNow2,9,12
36,epiforecasts-EpiExpert_Rt,10,12
36,PL_GRedlarski-DistrictsSum,11,12
36,MUNI-ARIMA,12,12
37,EuroCOVIDhub-baseline,1,12
37,ICM-agentModel,2,12
37,IEM_Health-CovidProject,3,12
37,ILM-EKF,4,12
37,ITWW-county_repro,5,12
37,MIMUW-StochSEIR,6,12
37,MIT_CovidAnalytics-DELPHI,7,12
37,epiforecasts-EpiExpert,8,12
37,epiforecasts-EpiNow2,9,12
37,epiforecasts-EpiExpert_Rt,10,12
37,PL_GRedlarski-DistrictsSum,11,12
37,RobertWalraven-ESG,12,12
38,EuroCOVIDhub-baseline,1,12
38,ICM-agentModel,2,12
38,IEM_Health-CovidProject,3,12
38,ILM-EKF,4,12
38,ITWW-county_repro,5,12
38,MIMUW-StochSEIR,6,12
38,MIT_CovidAnalytics-DELPHI,7,12
38,epiforecasts-EpiExpert,8,12
38,epiforecasts-EpiNow2,9,12
38,epiforecasts-EpiExpert_Rt,10,12
38,PL_GRedlarski-DistrictsSum,11,12
38,Karlen-pypm,12,12
39,EuroCOVIDhub-baseline,1,12
39,ICM-agentModel,2,12
39,IEM_Health-CovidProject,3,12
39,ILM-EKF,4,12
39,ITWW-county_repro,5,12
39,MIMUW-StochSEIR,6,12
39,MIT_CovidAnalytics-DELPHI,7,12
39,epiforecasts-EpiExpert,8,12
39,epiforecasts-EpiNow2,9,12
39,epiforecasts-EpiExpert_Rt,10,12
39,MUNI-ARIMA,11,12
39,RobertWalraven-ESG,12,12
40,EuroCOVIDhub-baseline,1,12
40,ICM-agentModel,2,12
40,IEM_Health-CovidProject,3,12
40,ILM-EKF,4,12
40,ITWW-county_repro,5,12
40,MIMUW-StochSEIR,6,12
40,MIT_CovidAnalytics-DELPHI,7,12
40,epiforecasts-EpiExpert,8,12
40,epiforecasts-EpiNow2,9,12
40,epiforecasts-EpiExpert_Rt,10,12
40,MUNI-ARIMA,11,12
40,Karlen-pypm,12,12
41,EuroCOVIDhub-baseline,1,12
41,ICM-agentModel,2,12
41,IEM_Health-CovidProject,3,12
41,ILM-EKF,4,12
41,ITWW-county_repro,5,12
41,MIMUW-StochSEIR,6,12
41,MIT_CovidAnalytics-DELPHI,7,12
41,epiforecasts-EpiExpert,8,12
41,epiforecasts-EpiNow2,9,12
41,epiforecasts-EpiExpert_Rt,10,12
41,RobertWalraven-ESG,11,12
41,Karlen-pypm,12,12
42,EuroCOVIDhub-baseline,1,12
42,ICM-agentModel,2,12
42,IEM_Health-CovidProject,3,12
42,ILM-EKF,4,12
42,ITWW-county_repro,5,12
42,MIMUW-StochSEIR,6,12
42,MIT_CovidAnalytics-DELPHI,7,12
42,epiforecasts-EpiExpert,8,12
42,epiforecasts-EpiNow2,9,12
42,PL_GRedlarski-DistrictsSum,10,12
42,MUNI-ARIMA,11,12
42,RobertWalraven-ESG,12,12
43,EuroCOVIDhub-baseline,1,12
43,ICM-agentModel,2,12
43,IEM_Health-CovidProject,3,12
43,ILM-EKF,4,12
43,ITWW-county_repro,5,12
43,MIMUW-StochSEIR,6,12
43,MIT_CovidAnalytics-DELPHI,7,12
43,epiforecasts-EpiExpert,8,12
43,epiforecasts-EpiNow2,9,12
43,PL_GRedlarski-DistrictsSum,10,12
43,MUNI-ARIMA,11,12
43,Karlen-pypm,12,12
44,EuroCOVIDhub-baseline,1,12
44,ICM-agentModel,2,12
44,IEM_Health-CovidProject,3,12
44,ILM-EKF,4,12
44,ITWW-county_repro,5,12
44,MIMUW-StochSEIR,6,12
44,MIT_CovidAnalytics-DELPHI,7,12
44,epiforecasts-EpiExpert,8,12
44,epiforecasts-EpiNow2,9,12
44,PL_GRedlarski-DistrictsSum,10,12
44,RobertWalraven-ESG,11,12
44,Karlen-pypm,12,12
45,EuroCOVIDhub-baseline,1,12
45,ICM-agentModel,2,12
45,IEM_Health-CovidProject,3,12
45,ILM-EKF,4,12
45,ITWW-county_repro,5,12
45,MIMUW-StochSEIR,6,12
45,MIT_CovidAnalytics-DELPHI,7,12
45,epiforecasts-EpiExpert,8,12
45,epiforecasts-EpiNow2,9,12
45,MUNI-ARIMA,10,12
45,RobertWalraven-ESG,11,12
45,Karlen-pypm,12,12
46,EuroCOVIDhub-baseline,1,12
46,ICM-agentModel,2,12
46,IEM_Health-CovidProject,3,12
46,ILM-EKF,4,12
46,ITWW-county_repro,5,12
46,MIMUW-StochSEIR,6,12
46,MIT_CovidAnalytics-DELPHI,7,12
46,epiforecasts-EpiExpert,8,12
46,epiforecasts-EpiExpert_Rt,9,12
46,PL_GRedlarski-DistrictsSum,10,12
46,MUNI-ARIMA,11,12
46,RobertWalraven-ESG,12,12
47,EuroCOVIDhub-baseline,1,12
47,ICM-agentModel,2,12
47,IEM_Health-CovidProject,3,12
47,ILM-EKF,4,12
47,ITWW-county_repro,5,12
47,MIMUW-StochSEIR,6,12
47,MIT_CovidAnalytics-DELPHI,7,12
47,epiforecasts-EpiExpert,8,12
47,epiforecasts-EpiExpert_Rt,9,12
47,PL_GRedlarski-DistrictsSum,10,12
47,MUNI-ARIMA,11,12
47,Karlen-pypm,12,12
48,EuroCOVIDhub-baseline,1,12
48,ICM-agentModel,2,12
48,IEM_Health-CovidProject,3,12
48,ILM-EKF,4,12
48,ITWW-county_repro,5,12
48,MIMUW-StochSEIR,6,12
48,MIT_CovidAnalytics-DELPHI,7,12
48,epiforecasts-EpiExpert,8,12
48,epiforecasts-EpiExpert_Rt,9,12
48,PL_GRedlarski-DistrictsSum,10,12
48,RobertWalraven-ESG,11,12
48,Karlen-pypm,12,12
49,EuroCOVIDhub-baseline,1,12
49,ICM-agentModel,2,12
49,IEM_Health-CovidProject,3,12
49,ILM-EKF,4,12
49,ITWW-county_repro,5,12
49,MIMUW-StochSEIR,6,12
49,MIT_CovidAnalytics-DELPHI,7,12
49,epiforecasts-EpiExpert,8,12
49,epiforecasts-EpiExpert_Rt,9,12
49,MUNI-ARIMA,10,12
49,RobertWalraven-ESG,11,12
49,Karlen-pypm,12,12
50,EuroCOVIDhub-baseline,1,12
50,ICM-agentModel,2,12
50,IEM_Health-CovidProject,3,12
50,ILM-EKF,4,12
50,ITWW-county_repro,5,12
50,MIMUW-StochSEIR,6,12
50,MIT_CovidAnalytics-DELPHI,7,12
50,epiforecasts-EpiExpert,8,12
50,PL_GRedlarski-DistrictsSum,9,12
50,MUNI-ARIMA,10,12
50,RobertWalraven-ESG,11,12
50,Karlen-pypm,12,12
51,EuroCOVIDhub-baseline,1,12
51,ICM-agentModel,2,12
51,IEM_Health-CovidProject,3,12
51,ILM-EKF,4,12
51,ITWW-county_repro,5,12
51,MIMUW-StochSEIR,6,12
51,MIT_CovidAnalytics-DELPHI,7,12
51,epiforecasts-EpiNow2,8,12
51,epiforecasts-EpiExpert_Rt,9,12
51,PL_GRedlarski-DistrictsSum,10,12
51,MUNI-ARIMA,11,12
51,RobertWalraven-ESG,12,12
52,EuroCOVIDhub-baseline,1,12
52,ICM-agentModel,2,12
52,IEM_Health-CovidProject,3,12
52,ILM-EKF,4,12
52,ITWW-county_repro,5,12
52,MIMUW-StochSEIR,6,12
52,MIT_CovidAnalytics-DELPHI,7,12
52,epiforecasts-EpiNow2,8,12
52,epiforecasts-EpiExpert_Rt,9,12
52,PL_GRedlarski-DistrictsSum,10,12
52,MUNI-ARIMA,11,12
52,Karlen-pypm,12,12
53,EuroCOVIDhub-baseline,1,12
53,ICM-agentModel,2,12
53,IEM_Health-CovidProject,3,12
53,ILM-EKF,4,12
53,ITWW-county_repro,5,12
53,MIMUW-StochSEIR,6,12
53,MIT_CovidAnalytics-DELPHI,7,12
53,epiforecasts-EpiNow2,8,12
53,epiforecasts-EpiExpert_Rt,9,12
53,PL_GRedlarski-DistrictsSum,10,12
53,RobertWalraven-ESG,11,12
53,Karlen-pypm,12,12
54,EuroCOVIDhub-baseline,1,12
54,ICM-agentModel,2,12
54,IEM_Health-CovidProject,3,12
54,ILM-EKF,4,12
54,ITWW-county_repro,5,12
54,MIMUW-StochSEIR,6,12
54,MIT_CovidAnalytics-DELPHI,7,12
54,epiforecasts-EpiNow2,8,12
54,epiforecasts-EpiExpert_Rt,9,12
54,MUNI-ARIMA,10,12
54,RobertWalraven-ESG,11,12
54,Karlen-pypm,12,12
55,EuroCOVIDhub-baseline,1,12
55,ICM-agentModel,2,12
55,IEM_Health-CovidProject,3,12
55,ILM-EKF,4,12
55,ITWW-county_repro,5,12
55,MIMUW-StochSEIR,6,12
55,MIT_CovidAnalytics-DELPHI,7,12
55,epiforecasts-EpiNow2,8,12
55,PL_GRedlarski-DistrictsSum,9,12
55,MUNI-ARIMA,10,12
55,RobertWalraven-ESG,11,12
55,Karlen-pypm,12,12
56,EuroCOVIDhub-baseline,1,12
56,ICM-agentModel,2,12
56,IEM_Health-CovidProject,3,12
56,ILM-EKF,4,12
56,ITWW-county_repro,5,12
56,MIMUW-StochSEIR,6,12
56,MIT_CovidAnalytics-DELPHI,7,12
56,epiforecasts-EpiExpert_Rt,8,12
56,PL_GRedlarski-DistrictsSum,9,12
56,MUNI-ARIMA,10,12
56,RobertWalraven-ESG,11,12
56,Karlen-pypm,12,12
57,EuroCOVIDhub-baseline,1,12
57,ICM-agentModel,2,12
57,IEM_Health-CovidProject,3,12
57,ILM-EKF,4,12
57,ITWW-county_repro,5,12
57,MIMUW-StochSEIR,6,12
57,MOCOS-agent1,7,12
57,epiforecasts-EpiExpert,8,12
57,epiforecasts-EpiNow2,9,12
57,epiforecasts-EpiExpert_Rt,10,12
57,PL_GRedlarski-DistrictsSum,11,12
57,MUNI-ARIMA,12,12
58,EuroCOVIDhub-baseline,1,12
58,ICM-agentModel,2,12
58,IEM_Health-CovidProject,3,12
58,ILM-EKF,4,12
58,ITWW-county_repro,5,12
58,MIMUW-StochSEIR,6,12
58,MOCOS-agent1,7,12
58,epiforecasts-EpiExpert,8,12
58,epiforecasts-EpiNow2,9,12
58,epiforecasts-EpiExpert_Rt,10,12
58,PL_GRedlarski-DistrictsSum,11,12
58,RobertWalraven-ESG,12,12
59,EuroCOVIDhub-baseline,1,12
59,ICM-agentModel,2,12
59,IEM_Health-CovidProject,3,12
59,ILM-EKF,4,12
59,ITWW-county_repro,5,12
59,MIMUW-StochSEIR,6,12
59,MOCOS-agent1,7,12
59,epiforecasts-EpiExpert,8,12
59,epiforecasts-EpiNow2,9,12
59,epiforecasts-EpiExpert_Rt,10,12
59,PL_GRedlarski-DistrictsSum,11,12
59,Karlen-pypm,12,12
60,EuroCOVIDhub-baseline,1,12
60,ICM-agentModel,2,12
60,IEM_Health-CovidProject,3,12
60,ILM-EKF,4,12
60,ITWW-county_repro,5,12
60,MIMUW-StochSEIR,6,12
60,MOCOS-agent1,7,12
60,epiforecasts-EpiExpert,8,12
60,epiforecasts-EpiNow2,9,12
60,epiforecasts-EpiExpert_Rt,10,12
60,MUNI-ARIMA,11,12
60,RobertWalraven-ESG,12,12
61,EuroCOVIDhub-baseline,1,12
61,ICM-agentModel,2,12
61,IEM_Health-CovidProject,3,12
61,ILM-EKF,4,12
61,ITWW-county_repro,5,12
61,MIMUW-StochSEIR,6,12
61,MOCOS-agent1,7,12
61,epiforecasts-EpiExpert,8,12
61,epiforecasts-EpiNow2,9,12
61,epiforecasts-EpiExpert_Rt,10,12
61,MUNI-ARIMA,11,12
61,Karlen-pypm,12,12
62,EuroCOVIDhub-baseline,1,12
62,ICM-agentModel,2,12
62,IEM_Health-CovidProject,3,12
62,ILM-EKF,4,12
62,ITWW-county_repro,5,12
62,MIMUW-StochSEIR,6,12
62,MOCOS-agent1,7,12
62,epiforecasts-EpiExpert,8,12
62,epiforecasts-EpiNow2,9,12
62,epiforecasts-EpiExpert_Rt,10,12
62,RobertWalraven-ESG,11,12
62,Karlen-pypm,12,12
63,EuroCOVIDhub-baseline,1,12
63,ICM-agentModel,2,12
