ensid,model,modelid,k
14,ITWW-county_repro,4,5
14,itwm-dSEIR,5,5
15,EuroCOVIDhub-baseline,1,5
15,FIAS_FZJ-Epi1Ger,2,5
15,IEM_Health-CovidProject,3,5
15,ITWW-county_repro,4,5
15,UMass-MechBayes,5,5
16,EuroCOVIDhub-baseline,1,5
16,FIAS_FZJ-Epi1Ger,2,5
16,IEM_Health-CovidProject,3,5
16,ITWW-county_repro,4,5
16,HZI-AgeExtendedSEIR,5,5
17,EuroCOVIDhub-baseline,1,5
17,FIAS_FZJ-Epi1Ger,2,5
17,IEM_Health-CovidProject,3,5
17,ITWW-county_repro,4,5
17,MUNI-ARIMA,5,5
18,EuroCOVIDhub-baseline,1,5
18,FIAS_FZJ-Epi1Ger,2,5
18,IEM_Health-CovidProject,3,5
18,Karlen-pypm,4,5
18,MIT_CovidAnalytics-DELPHI,5,5
19,EuroCOVIDhub-baseline,1,5
19,FIAS_FZJ-Epi1Ger,2,5
19,IEM_Health-CovidProject,3,5
19,Karlen-pypm,4,5
19,RobertWalraven-ESG,5,5
20,EuroCOVIDhub-baseline,1,5
20,FIAS_FZJ-Epi1Ger,2,5
20,IEM_Health-CovidProject,3,5
20,Karlen-pypm,4,5
20,epiforecasts-EpiNow2,5,5
21,EuroCOVIDhub-baseline,1,5
21,FIAS_FZJ-Epi1Ger,2,5
21,IEM_Health-CovidProject,3,5
21,Karlen-pypm,4,5
21,itwm-dSEIR,5,5
22,EuroCOVIDhub-baseline,1,5
22,FIAS_FZJ-Epi1Ger,2,5
22,IEM_Health-CovidProject,3,5
22,Karlen-pypm,4,5
22,UMass-MechBayes,5,5
23,EuroCOVIDhub-baseline,1,5
23,FIAS_FZJ-Epi1Ger,2,5
23,IEM_Health-CovidProject,3,5
23,Karlen-pypm,4,5
23,HZI-AgeExtendedSEIR,5,5
24,EuroCOVIDhub-baseline,1,5
24,FIAS_FZJ-Epi1Ger,2,5
24,IEM_Health-CovidProject,3,5
24,Karlen-pypm,4,5
24,MUNI-ARIMA,5,5
25,EuroCOVIDhub-baseline,1,5
25,FIAS_FZJ-Epi1Ger,2,5
25,IEM_Health-CovidProject,3,5
25,MIT_CovidAnalytics-DELPHI,4,5
25,RobertWalraven-ESG,5,5
26,EuroCOVIDhub-baseline,1,5
26,FIAS_FZJ-Epi1Ger,2,5
26,IEM_Health-CovidProject,3,5
26,MIT_CovidAnalytics-DELPHI,4,5
26,epiforecasts-EpiNow2,5,5
27,EuroCOVIDhub-baseline,1,5
27,FIAS_FZJ-Epi1Ger,2,5
27,IEM_Health-CovidProject,3,5
27,MIT_CovidAnalytics-DELPHI,4,5
27,itwm-dSEIR,5,5
28,EuroCOVIDhub-baseline,1,5
28,FIAS_FZJ-Epi1Ger,2,5
28,IEM_Health-CovidProject,3,5
28,MIT_CovidAnalytics-DELPHI,4,5
28,UMass-MechBayes,5,5
29,EuroCOVIDhub-baseline,1,5
29,FIAS_FZJ-Epi1Ger,2,5
29,IEM_Health-CovidProject,3,5
29,MIT_CovidAnalytics-DELPHI,4,5
29,HZI-AgeExtendedSEIR,5,5
30,EuroCOVIDhub-baseline,1,5
30,FIAS_FZJ-Epi1Ger,2,5
30,IEM_Health-CovidProject,3,5
30,MIT_CovidAnalytics-DELPHI,4,5
30,MUNI-ARIMA,5,5
31,EuroCOVIDhub-baseline,1,5
31,FIAS_FZJ-Epi1Ger,2,5
31,IEM_Health-CovidProject,3,5
31,RobertWalraven-ESG,4,5
31,epiforecasts-EpiNow2,5,5
32,EuroCOVIDhub-baseline,1,5
32,FIAS_FZJ-Epi1Ger,2,5
32,IEM_Health-CovidProject,3,5
32,RobertWalraven-ESG,4,5
32,itwm-dSEIR,5,5
33,EuroCOVIDhub-baseline,1,5
33,FIAS_FZJ-Epi1Ger,2,5
33,IEM_Health-CovidProject,3,5
33,RobertWalraven-ESG,4,5
33,UMass-MechBayes,5,5
34,EuroCOVIDhub-baseline,1,5
34,FIAS_FZJ-Epi1Ger,2,5
34,IEM_Health-CovidProject,3,5
34,RobertWalraven-ESG,4,5
34,HZI-AgeExtendedSEIR,5,5
35,EuroCOVIDhub-baseline,1,5
35,FIAS_FZJ-Epi1Ger,2,5
35,IEM_Health-CovidProject,3,5
35,RobertWalraven-ESG,4,5
35,MUNI-ARIMA,5,5
36,EuroCOVIDhub-baseline,1,5
36,FIAS_FZJ-Epi1Ger,2,5
36,IEM_Health-CovidProject,3,5
36,epiforecasts-EpiNow2,4,5
36,itwm-dSEIR,5,5
37,EuroCOVIDhub-baseline,1,5
37,FIAS_FZJ-Epi1Ger,2,5
37,IEM_Health-CovidProject,3,5
37,epiforecasts-EpiNow2,4,5
37,UMass-MechBayes,5,5
38,EuroCOVIDhub-baseline,1,5
38,FIAS_FZJ-Epi1Ger,2,5
38,IEM_Health-CovidProject,3,5
38,epiforecasts-EpiNow2,4,5
38,HZI-AgeExtendedSEIR,5,5
39,EuroCOVIDhub-baseline,1,5
39,FIAS_FZJ-Epi1Ger,2,5
39,IEM_Health-CovidProject,3,5
39,epiforecasts-EpiNow2,4,5
39,MUNI-ARIMA,5,5
40,EuroCOVIDhub-baseline,1,5
40,FIAS_FZJ-Epi1Ger,2,5
40,IEM_Health-CovidProject,3,5
40,itwm-dSEIR,4,5
40,UMass-MechBayes,5,5
41,EuroCOVIDhub-baseline,1,5
41,FIAS_FZJ-Epi1Ger,2,5
41,IEM_Health-CovidProject,3,5
41,itwm-dSEIR,4,5
41,HZI-AgeExtendedSEIR,5,5
42,EuroCOVIDhub-baseline,1,5
42,FIAS_FZJ-Epi1Ger,2,5
42,IEM_Health-CovidProject,3,5
42,itwm-dSEIR,4,5
42,MUNI-ARIMA,5,5
43,EuroCOVIDhub-baseline,1,5
43,FIAS_FZJ-Epi1Ger,2,5
43,IEM_Health-CovidProject,3,5
43,UMass-MechBayes,4,5
43,HZI-AgeExtendedSEIR,5,5
44,EuroCOVIDhub-baseline,1,5
44,FIAS_FZJ-Epi1Ger,2,5
44,IEM_Health-CovidProject,3,5
44,UMass-MechBayes,4,5
44,MUNI-ARIMA,5,5
45,EuroCOVIDhub-baseline,1,5
45,FIAS_FZJ-Epi1Ger,2,5
45,IEM_Health-CovidProject,3,5
45,HZI-AgeExtendedSEIR,4,5
45,MUNI-ARIMA,5,5
46,EuroCOVIDhub-baseline,1,5
46,FIAS_FZJ-Epi1Ger,2,5
46,ILM-EKF,3,5
46,ITWW-county_repro,4,5
46,Karlen-pypm,5,5
47,EuroCOVIDhub-baseline,1,5
47,FIAS_FZJ-Epi1Ger,2,5
47,ILM-EKF,3,5
47,ITWW-county_repro,4,5
47,MIT_CovidAnalytics-DELPHI,5,5
48,EuroCOVIDhub-baseline,1,5
48,FIAS_FZJ-Epi1Ger,2,5
48,ILM-EKF,3,5
48,ITWW-county_repro,4,5
48,RobertWalraven-ESG,5,5
49,EuroCOVIDhub-baseline,1,5
49,FIAS_FZJ-Epi1Ger,2,5
49,ILM-EKF,3,5
49,ITWW-county_repro,4,5
49,epiforecasts-EpiNow2,5,5
50,EuroCOVIDhub-baseline,1,5
50,FIAS_FZJ-Epi1Ger,2,5
50,ILM-EKF,3,5
50,ITWW-county_repro,4,5
50,itwm-dSEIR,5,5
51,EuroCOVIDhub-baseline,1,5
51,FIAS_FZJ-Epi1Ger,2,5
51,ILM-EKF,3,5
51,ITWW-county_repro,4,5
51,UMass-MechBayes,5,5
52,EuroCOVIDhub-baseline,1,5
52,FIAS_FZJ-Epi1Ger,2,5
52,ILM-EKF,3,5
52,ITWW-county_repro,4,5
52,HZI-AgeExtendedSEIR,5,5
53,EuroCOVIDhub-baseline,1,5
53,FIAS_FZJ-Epi1Ger,2,5
53,ILM-EKF,3,5
53,ITWW-county_repro,4,5
53,MUNI-ARIMA,5,5
54,EuroCOVIDhub-baseline,1,5
54,FIAS_FZJ-Epi1Ger,2,5
54,ILM-EKF,3,5
54,Karlen-pypm,4,5
54,MIT_CovidAnalytics-DELPHI,5,5
55,EuroCOVIDhub-baseline,1,5
55,FIAS_FZJ-Epi1Ger,2,5
55,ILM-EKF,3,5
55,Karlen-pypm,4,5
55,RobertWalraven-ESG,5,5
56,EuroCOVIDhub-baseline,1,5
56,FIAS_FZJ-Epi1Ger,2,5
56,ILM-EKF,3,5
56,Karlen-pypm,4,5
56,epiforecasts-EpiNow2,5,5
57,EuroCOVIDhub-baseline,1,5
57,FIAS_FZJ-Epi1Ger,2,5
57,ILM-EKF,3,5
57,Karlen-pypm,4,5
57,itwm-dSEIR,5,5
58,EuroCOVIDhub-baseline,1,5
58,FIAS_FZJ-Epi1Ger,2,5
58,ILM-EKF,3,5
58,Karlen-pypm,4,5
58,UMass-MechBayes,5,5
59,EuroCOVIDhub-baseline,1,5
59,FIAS_FZJ-Epi1Ger,2,5
59,ILM-EKF,3,5
59,Karlen-pypm,4,5
59,HZI-AgeExtendedSEIR,5,5
60,EuroCOVIDhub-baseline,1,5
60,FIAS_FZJ-Epi1Ger,2,5
60,ILM-EKF,3,5
60,Karlen-pypm,4,5
60,MUNI-ARIMA,5,5
61,EuroCOVIDhub-baseline,1,5
61,FIAS_FZJ-Epi1Ger,2,5
61,ILM-EKF,3,5
61,MIT_CovidAnalytics-DELPHI,4,5
61,RobertWalraven-ESG,5,5
62,EuroCOVIDhub-baseline,1,5
62,FIAS_FZJ-Epi1Ger,2,5
62,ILM-EKF,3,5
62,MIT_CovidAnalytics-DELPHI,4,5
62,epiforecasts-EpiNow2,5,5
63,EuroCOVIDhub-baseline,1,5
63,FIAS_FZJ-Epi1Ger,2,5
63,ILM-EKF,3,5
63,MIT_CovidAnalytics-DELPHI,4,5
63,itwm-dSEIR,5,5
64,EuroCOVIDhub-baseline,1,5
64,FIAS_FZJ-Epi1Ger,2,5
64,ILM-EKF,3,5
64,MIT_CovidAnalytics-DELPHI,4,5
64,UMass-MechBayes,5,5
65,EuroCOVIDhub-baseline,1,5
65,FIAS_FZJ-Epi1Ger,2,5
65,ILM-EKF,3,5
65,MIT_CovidAnalytics-DELPHI,4,5
65,HZI-AgeExtendedSEIR,5,5
66,EuroCOVIDhub-baseline,1,5
66,FIAS_FZJ-Epi1Ger,2,5
66,ILM-EKF,3,5
66,MIT_CovidAnalytics-DELPHI,4,5
66,MUNI-ARIMA,5,5
67,EuroCOVIDhub-baseline,1,5
67,FIAS_FZJ-Epi1Ger,2,5
67,ILM-EKF,3,5
67,RobertWalraven-ESG,4,5
67,epiforecasts-EpiNow2,5,5
68,EuroCOVIDhub-baseline,1,5
68,FIAS_FZJ-Epi1Ger,2,5
68,ILM-EKF,3,5
68,RobertWalraven-ESG,4,5
68,itwm-dSEIR,5,5
69,EuroCOVIDhub-baseline,1,5
69,FIAS_FZJ-Epi1Ger,2,5
69,ILM-EKF,3,5
69,RobertWalraven-ESG,4,5
69,UMass-MechBayes,5,5
70,EuroCOVIDhub-baseline,1,5
70,FIAS_FZJ-Epi1Ger,2,5
70,ILM-EKF,3,5
70,RobertWalraven-ESG,4,5
70,HZI-AgeExtendedSEIR,5,5
71,EuroCOVIDhub-baseline,1,5
71,FIAS_FZJ-Epi1Ger,2,5
71,ILM-EKF,3,5
71,RobertWalraven-ESG,4,5
71,MUNI-ARIMA,5,5
72,EuroCOVIDhub-baseline,1,5
72,FIAS_FZJ-Epi1Ger,2,5
72,ILM-EKF,3,5
72,epiforecasts-EpiNow2,4,5
72,itwm-dSEIR,5,5
73,EuroCOVIDhub-baseline,1,5
73,FIAS_FZJ-Epi1Ger,2,5
73,ILM-EKF,3,5
73,epiforecasts-EpiNow2,4,5
73,UMass-MechBayes,5,5
74,EuroCOVIDhub-baseline,1,5
74,FIAS_FZJ-Epi1Ger,2,5
74,ILM-EKF,3,5
74,epiforecasts-EpiNow2,4,5
74,HZI-AgeExtendedSEIR,5,5
75,EuroCOVIDhub-baseline,1,5
75,FIAS_FZJ-Epi1Ger,2,5
75,ILM-EKF,3,5
75,epiforecasts-EpiNow2,4,5
75,MUNI-ARIMA,5,5
76,EuroCOVIDhub-baseline,1,5
76,FIAS_FZJ-Epi1Ger,2,5
76,ILM-EKF,3,5
76,itwm-dSEIR,4,5
76,UMass-MechBayes,5,5
77,EuroCOVIDhub-baseline,1,5
77,FIAS_FZJ-Epi1Ger,2,5
77,ILM-EKF,3,5
77,itwm-dSEIR,4,5
77,HZI-AgeExtendedSEIR,5,5
78,EuroCOVIDhub-baseline,1,5
78,FIAS_FZJ-Epi1Ger,2,5
78,ILM-EKF,3,5
78,itwm-dSEIR,4,5
78,MUNI-ARIMA,5,5
79,EuroCOVIDhub-baseline,1,5
79,FIAS_FZJ-Epi1Ger,2,5
79,ILM-EKF,3,5
79,UMass-MechBayes,4,5
79,HZI-AgeExtendedSEIR,5,5
80,EuroCOVIDhub-baseline,1,5
80,FIAS_FZJ-Epi1Ger,2,5
80,ILM-EKF,3,5
80,UMass-MechBayes,4,5
80,MUNI-ARIMA,5,5
81,EuroCOVIDhub-baseline,1,5
81,FIAS_FZJ-Epi1Ger,2,5
81,ILM-EKF,3,5
81,HZI-AgeExtendedSEIR,4,5
81,MUNI-ARIMA,5,5
82,EuroCOVIDhub-baseline,1,5
82,FIAS_FZJ-Epi1Ger,2,5
82,ITWW-county_repro,3,5
82,Karlen-pypm,4,5
82,MIT_CovidAnalytics-DELPHI,5,5
83,EuroCOVIDhub-baseline,1,5
83,FIAS_FZJ-Epi1Ger,2,5
83,ITWW-county_repro,3,5
83,Karlen-pypm,4,5
83,RobertWalraven-ESG,5,5
84,EuroCOVIDhub-baseline,1,5
84,FIAS_FZJ-Epi1Ger,2,5
84,ITWW-county_repro,3,5
84,Karlen-pypm,4,5
84,epiforecasts-EpiNow2,5,5
85,EuroCOVIDhub-baseline,1,5
85,FIAS_FZJ-Epi1Ger,2,5
85,ITWW-county_repro,3,5
85,Karlen-pypm,4,5
85,itwm-dSEIR,5,5
86,EuroCOVIDhub-baseline,1,5
86,FIAS_FZJ-Epi1Ger,2,5
86,ITWW-county_repro,3,5
86,Karlen-pypm,4,5
86,UMass-MechBayes,5,5
87,EuroCOVIDhub-baseline,1,5
87,FIAS_FZJ-Epi1Ger,2,5
87,ITWW-county_repro,3,5
87,Karlen-pypm,4,5
87,HZI-AgeExtendedSEIR,5,5
88,EuroCOVIDhub-baseline,1,5
88,FIAS_FZJ-Epi1Ger,2,5
88,ITWW-county_repro,3,5
88,Karlen-pypm,4,5
88,MUNI-ARIMA,5,5
89,EuroCOVIDhub-baseline,1,5
89,FIAS_FZJ-Epi1Ger,2,5
89,ITWW-county_repro,3,5
89,MIT_CovidAnalytics-DELPHI,4,5
89,RobertWalraven-ESG,5,5
90,EuroCOVIDhub-baseline,1,5
90,FIAS_FZJ-Epi1Ger,2,5
90,ITWW-county_repro,3,5
90,MIT_CovidAnalytics-DELPHI,4,5
90,epiforecasts-EpiNow2,5,5
91,EuroCOVIDhub-baseline,1,5
91,FIAS_FZJ-Epi1Ger,2,5
91,ITWW-county_repro,3,5
91,MIT_CovidAnalytics-DELPHI,4,5
91,itwm-dSEIR,5,5
92,EuroCOVIDhub-baseline,1,5
92,FIAS_FZJ-Epi1Ger,2,5
92,ITWW-county_repro,3,5
92,MIT_CovidAnalytics-DELPHI,4,5
92,UMass-MechBayes,5,5
93,EuroCOVIDhub-baseline,1,5
93,FIAS_FZJ-Epi1Ger,2,5
93,ITWW-county_repro,3,5
93,MIT_CovidAnalytics-DELPHI,4,5
93,HZI-AgeExtendedSEIR,5,5
94,EuroCOVIDhub-baseline,1,5
94,FIAS_FZJ-Epi1Ger,2,5
94,ITWW-county_repro,3,5
94,MIT_CovidAnalytics-DELPHI,4,5
94,MUNI-ARIMA,5,5
95,EuroCOVIDhub-baseline,1,5
95,FIAS_FZJ-Epi1Ger,2,5
95,ITWW-county_repro,3,5
95,RobertWalraven-ESG,4,5
95,epiforecasts-EpiNow2,5,5
96,EuroCOVIDhub-baseline,1,5
96,FIAS_FZJ-Epi1Ger,2,5
96,ITWW-county_repro,3,5
96,RobertWalraven-ESG,4,5
96,itwm-dSEIR,5,5
97,EuroCOVIDhub-baseline,1,5
97,FIAS_FZJ-Epi1Ger,2,5
97,ITWW-county_repro,3,5
97,RobertWalraven-ESG,4,5
97,UMass-MechBayes,5,5
98,EuroCOVIDhub-baseline,1,5
98,FIAS_FZJ-Epi1Ger,2,5
98,ITWW-county_repro,3,5
98,RobertWalraven-ESG,4,5
98,HZI-AgeExtendedSEIR,5,5
99,EuroCOVIDhub-baseline,1,5
99,FIAS_FZJ-Epi1Ger,2,5
99,ITWW-county_repro,3,5
99,RobertWalraven-ESG,4,5
99,MUNI-ARIMA,5,5
100,EuroCOVIDhub-baseline,1,5
100,FIAS_FZJ-Epi1Ger,2,5
100,ITWW-county_repro,3,5
100,epiforecasts-EpiNow2,4,5
100,itwm-dSEIR,5,5
101,EuroCOVIDhub-baseline,1,5
101,FIAS_FZJ-Epi1Ger,2,5
101,ITWW-county_repro,3,5
101,epiforecasts-EpiNow2,4,5
101,UMass-MechBayes,5,5
102,EuroCOVIDhub-baseline,1,5
102,FIAS_FZJ-Epi1Ger,2,5
102,ITWW-county_repro,3,5
102,epiforecasts-EpiNow2,4,5
102,HZI-AgeExtendedSEIR,5,5
103,EuroCOVIDhub-baseline,1,5
103,FIAS_FZJ-Epi1Ger,2,5
103,ITWW-county_repro,3,5
103,epiforecasts-EpiNow2,4,5
103,MUNI-ARIMA,5,5
104,EuroCOVIDhub-baseline,1,5
104,FIAS_FZJ-Epi1Ger,2,5
104,ITWW-county_repro,3,5
104,itwm-dSEIR,4,5
104,UMass-MechBayes,5,5
105,EuroCOVIDhub-baseline,1,5
105,FIAS_FZJ-Epi1Ger,2,5
105,ITWW-county_repro,3,5
105,itwm-dSEIR,4,5
105,HZI-AgeExtendedSEIR,5,5
106,EuroCOVIDhub-baseline,1,5
106,FIAS_FZJ-Epi1Ger,2,5
106,ITWW-county_repro,3,5
106,itwm-dSEIR,4,5
106,MUNI-ARIMA,5,5
107,EuroCOVIDhub-baseline,1,5
107,FIAS_FZJ-Epi1Ger,2,5
107,ITWW-county_repro,3,5
107,UMass-MechBayes,4,5
107,HZI-AgeExtendedSEIR,5,5
108,EuroCOVIDhub-baseline,1,5
108,FIAS_FZJ-Epi1Ger,2,5
108,ITWW-county_repro,3,5
108,UMass-MechBayes,4,5
108,MUNI-ARIMA,5,5
109,EuroCOVIDhub-baseline,1,5
109,FIAS_FZJ-Epi1Ger,2,5
109,ITWW-county_repro,3,5
109,HZI-AgeExtendedSEIR,4,5
109,MUNI-ARIMA,5,5
110,EuroCOVIDhub-baseline,1,5
110,FIAS_FZJ-Epi1Ger,2,5
110,Karlen-pypm,3,5
110,MIT_CovidAnalytics-DELPHI,4,5
110,RobertWalraven-ESG,5,5
111,EuroCOVIDhub-baseline,1,5
111,FIAS_FZJ-Epi1Ger,2,5
111,Karlen-pypm,3,5
111,MIT_CovidAnalytics-DELPHI,4,5
111,epiforecasts-EpiNow2,5,5
112,EuroCOVIDhub-baseline,1,5
112,FIAS_FZJ-Epi1Ger,2,5
112,Karlen-pypm,3,5
112,MIT_CovidAnalytics-DELPHI,4,5
112,itwm-dSEIR,5,5
113,EuroCOVIDhub-baseline,1,5
113,FIAS_FZJ-Epi1Ger,2,5
113,Karlen-pypm,3,5
113,MIT_CovidAnalytics-DELPHI,4,5
113,UMass-MechBayes,5,5
114,EuroCOVIDhub-baseline,1,5
114,FIAS_FZJ-Epi1Ger,2,5
114,Karlen-pypm,3,5
114,MIT_CovidAnalytics-DELPHI,4,5
114,HZI-AgeExtendedSEIR,5,5
115,EuroCOVIDhub-baseline,1,5
115,FIAS_FZJ-Epi1Ger,2,5
115,Karlen-pypm,3,5
115,MIT_CovidAnalytics-DELPHI,4,5
115,MUNI-ARIMA,5,5
116,EuroCOVIDhub-baseline,1,5
116,FIAS_FZJ-Epi1Ger,2,5
116,Karlen-pypm,3,5
116,RobertWalraven-ESG,4,5
116,epiforecasts-EpiNow2,5,5
117,EuroCOVIDhub-baseline,1,5
117,FIAS_FZJ-Epi1Ger,2,5
117,Karlen-pypm,3,5
117,RobertWalraven-ESG,4,5
117,itwm-dSEIR,5,5
118,EuroCOVIDhub-baseline,1,5
118,FIAS_FZJ-Epi1Ger,2,5
118,Karlen-pypm,3,5
118,RobertWalraven-ESG,4,5
118,UMass-MechBayes,5,5
119,EuroCOVIDhub-baseline,1,5
119,FIAS_FZJ-Epi1Ger,2,5
119,Karlen-pypm,3,5
119,RobertWalraven-ESG,4,5
119,HZI-AgeExtendedSEIR,5,5
120,EuroCOVIDhub-baseline,1,5
120,FIAS_FZJ-Epi1Ger,2,5
120,Karlen-pypm,3,5
120,RobertWalraven-ESG,4,5
120,MUNI-ARIMA,5,5
121,EuroCOVIDhub-baseline,1,5
121,FIAS_FZJ-Epi1Ger,2,5
121,Karlen-pypm,3,5
121,epiforecasts-EpiNow2,4,5
121,itwm-dSEIR,5,5
122,EuroCOVIDhub-baseline,1,5
122,FIAS_FZJ-Epi1Ger,2,5
122,Karlen-pypm,3,5
122,epiforecasts-EpiNow2,4,5
122,UMass-MechBayes,5,5
123,EuroCOVIDhub-baseline,1,5
123,FIAS_FZJ-Epi1Ger,2,5
123,Karlen-pypm,3,5
123,epiforecasts-EpiNow2,4,5
123,HZI-AgeExtendedSEIR,5,5
125,EuroCOVIDhub-baseline,1,5
125,FIAS_FZJ-Epi1Ger,2,5
125,Karlen-pypm,3,5
125,itwm-dSEIR,4,5
125,UMass-MechBayes,5,5
126,EuroCOVIDhub-baseline,1,5
126,FIAS_FZJ-Epi1Ger,2,5
126,Karlen-pypm,3,5
126,itwm-dSEIR,4,5
126,HZI-AgeExtendedSEIR,5,5
127,EuroCOVIDhub-baseline,1,5
127,FIAS_FZJ-Epi1Ger,2,5
127,Karlen-pypm,3,5
127,itwm-dSEIR,4,5
127,MUNI-ARIMA,5,5
128,EuroCOVIDhub-baseline,1,5
128,FIAS_FZJ-Epi1Ger,2,5
128,Karlen-pypm,3,5
128,UMass-MechBayes,4,5
128,HZI-AgeExtendedSEIR,5,5
129,EuroCOVIDhub-baseline,1,5
129,FIAS_FZJ-Epi1Ger,2,5
129,Karlen-pypm,3,5
129,UMass-MechBayes,4,5
129,MUNI-ARIMA,5,5
130,EuroCOVIDhub-baseline,1,5
130,FIAS_FZJ-Epi1Ger,2,5
130,Karlen-pypm,3,5
130,HZI-AgeExtendedSEIR,4,5
130,MUNI-ARIMA,5,5
131,EuroCOVIDhub-baseline,1,5
131,FIAS_FZJ-Epi1Ger,2,5
131,MIT_CovidAnalytics-DELPHI,3,5
131,RobertWalraven-ESG,4,5
131,epiforecasts-EpiNow2,5,5
132,EuroCOVIDhub-baseline,1,5
132,FIAS_FZJ-Epi1Ger,2,5
132,MIT_CovidAnalytics-DELPHI,3,5
132,RobertWalraven-ESG,4,5
132,itwm-dSEIR,5,5
133,EuroCOVIDhub-baseline,1,5
133,FIAS_FZJ-Epi1Ger,2,5
133,MIT_CovidAnalytics-DELPHI,3,5
133,RobertWalraven-ESG,4,5
133,UMass-MechBayes,5,5
134,EuroCOVIDhub-baseline,1,5
134,FIAS_FZJ-Epi1Ger,2,5
134,MIT_CovidAnalytics-DELPHI,3,5
134,RobertWalraven-ESG,4,5
134,HZI-AgeExtendedSEIR,5,5
135,EuroCOVIDhub-baseline,1,5
135,FIAS_FZJ-Epi1Ger,2,5
135,MIT_CovidAnalytics-DELPHI,3,5
135,RobertWalraven-ESG,4,5
135,MUNI-ARIMA,5,5
136,EuroCOVIDhub-baseline,1,5
136,FIAS_FZJ-Epi1Ger,2,5
136,MIT_CovidAnalytics-DELPHI,3,5
136,epiforecasts-EpiNow2,4,5
136,itwm-dSEIR,5,5
137,EuroCOVIDhub-baseline,1,5
137,FIAS_FZJ-Epi1Ger,2,5
137,MIT_CovidAnalytics-DELPHI,3,5
137,epiforecasts-EpiNow2,4,5
137,UMass-MechBayes,5,5
138,EuroCOVIDhub-baseline,1,5
138,FIAS_FZJ-Epi1Ger,2,5
138,MIT_CovidAnalytics-DELPHI,3,5
138,epiforecasts-EpiNow2,4,5
138,HZI-AgeExtendedSEIR,5,5
139,EuroCOVIDhub-baseline,1,5
139,FIAS_FZJ-Epi1Ger,2,5
139,MIT_CovidAnalytics-DELPHI,3,5
139,epiforecasts-EpiNow2,4,5
139,MUNI-ARIMA,5,5
140,EuroCOVIDhub-baseline,1,5
140,FIAS_FZJ-Epi1Ger,2,5
140,MIT_CovidAnalytics-DELPHI,3,5
140,itwm-dSEIR,4,5
140,UMass-MechBayes,5,5
141,EuroCOVIDhub-baseline,1,5
141,FIAS_FZJ-Epi1Ger,2,5
141,MIT_CovidAnalytics-DELPHI,3,5
141,itwm-dSEIR,4,5
141,HZI-AgeExtendedSEIR,5,5
142,EuroCOVIDhub-baseline,1,5
142,FIAS_FZJ-Epi1Ger,2,5
142,MIT_CovidAnalytics-DELPHI,3,5
142,itwm-dSEIR,4,5
142,MUNI-ARIMA,5,5
143,EuroCOVIDhub-baseline,1,5
143,FIAS_FZJ-Epi1Ger,2,5
