model,location,target_type,weights,forecast_date,nmod
epiforecasts-EpiExpert,DE,Deaths,0.345015664058759,2021-04-19,3
epiforecasts-EpiExpert,GB,Deaths,0.322341156015435,2021-04-19,3
epiforecasts-EpiExpert,PL,Deaths,0.372300214565194,2021-04-19,3
epiforecasts-EpiNow2,CZ,Deaths,0.369562997168246,2021-04-19,3
epiforecasts-EpiNow2,FR,Cases,0.372180951183211,2021-04-19,3
epiforecasts-EpiNow2,GB,Cases,0.358117264616228,2021-04-19,3
epiforecasts-EpiNow2,PL,Cases,0.217542930029509,2021-04-19,3
itwm-dSEIR,DE,Deaths,0.323922273939915,2021-04-19,3
FIAS_FZJ-Epi1Ger,DE,Cases,0.313482558403497,2021-04-26,3
ICM-agentModel,PL,Cases,0.210635810649021,2021-04-26,3
IEM_Health-CovidProject,DE,Cases,0.305146731352192,2021-04-26,3
IEM_Health-CovidProject,FR,Cases,0.288545854096411,2021-04-26,3
IEM_Health-CovidProject,FR,Deaths,0.176618370475459,2021-04-26,3
IEM_Health-CovidProject,GB,Cases,0.397429195516234,2021-04-26,3
ILM-EKF,CZ,Cases,0.426157943845109,2021-04-26,3
ILM-EKF,GB,Cases,0.242783678448298,2021-04-26,3
ILM-EKF,GB,Deaths,0.36851390278493,2021-04-26,3
ILM-EKF,PL,Deaths,0.212010202845798,2021-04-26,3
Karlen-pypm,DE,Deaths,0.370767267200277,2021-04-26,3
MOCOS-agent1,PL,Cases,0.554597230364177,2021-04-26,3
MOCOS-agent1,PL,Deaths,0.388876997422172,2021-04-26,3
MUNI_DMS-SEIAR,CZ,Cases,0.239233541726143,2021-04-26,3
RobertWalraven-ESG,FR,Deaths,0.622130824650709,2021-04-26,3
RobertWalraven-ESG,GB,Deaths,0.28386863446406,2021-04-26,3
UMass-MechBayes,CZ,Deaths,0.292155671453623,2021-04-26,3
UMass-MechBayes,FR,Deaths,0.201250804873833,2021-04-26,3
UMass-SemiMech,CZ,Deaths,0.289651250859802,2021-04-26,3
UMass-SemiMech,DE,Deaths,0.306923468701388,2021-04-26,3
UMass-SemiMech,FR,Cases,0.358892652010778,2021-04-26,3
epiforecasts-EpiExpert,DE,Cases,0.381370710244311,2021-04-26,3
epiforecasts-EpiExpert,DE,Deaths,0.322309264098335,2021-04-26,3
epiforecasts-EpiExpert,PL,Deaths,0.399112799732029,2021-04-26,3
epiforecasts-EpiNow2,CZ,Cases,0.334608514428748,2021-04-26,3
epiforecasts-EpiNow2,CZ,Deaths,0.418193077686574,2021-04-26,3
epiforecasts-EpiNow2,FR,Cases,0.35256149389281,2021-04-26,3
epiforecasts-EpiNow2,GB,Cases,0.359787126035468,2021-04-26,3
epiforecasts-EpiNow2,GB,Deaths,0.34761746275101,2021-04-26,3
epiforecasts-EpiNow2,PL,Cases,0.234766958986802,2021-04-26,3
IEM_Health-CovidProject,FR,Cases,0.311791086548025,2021-05-03,3
IEM_Health-CovidProject,GB,Cases,0.455695957120793,2021-05-03,3
ILM-EKF,CZ,Cases,0.403890637749433,2021-05-03,3
ILM-EKF,DE,Deaths,0.282844259890387,2021-05-03,3
ILM-EKF,FR,Deaths,0.239256572774018,2021-05-03,3
ILM-EKF,GB,Deaths,0.325009918607345,2021-05-03,3
ILM-EKF,PL,Cases,0.17100053792828,2021-05-03,3
ILM-EKF,PL,Deaths,0.268870379266287,2021-05-03,3
Karlen-pypm,DE,Cases,0.326234007409613,2021-05-03,3
Karlen-pypm,DE,Deaths,0.341916071025862,2021-05-03,3
MOCOS-agent1,PL,Cases,0.390050789580901,2021-05-03,3
MOCOS-agent1,PL,Deaths,0.455899336062614,2021-05-03,3
MUNI_DMS-SEIAR,CZ,Cases,0.245982027201664,2021-05-03,3
RobertWalraven-ESG,CZ,Deaths,0.383657887609173,2021-05-03,3
RobertWalraven-ESG,FR,Deaths,0.554535647831766,2021-05-03,3
RobertWalraven-ESG,GB,Deaths,0.241059249792414,2021-05-03,3
UMass-MechBayes,CZ,Deaths,0.226948038803351,2021-05-03,3
UMass-MechBayes,FR,Deaths,0.206207779394217,2021-05-03,3
UMass-MechBayes,PL,Deaths,0.2752302846711,2021-05-03,3
UMass-SemiMech,FR,Cases,0.365459852709605,2021-05-03,3
epiforecasts-EpiExpert,DE,Cases,0.373551715427266,2021-05-03,3
epiforecasts-EpiExpert,GB,Cases,0.236706287460535,2021-05-03,3
epiforecasts-EpiNow2,CZ,Cases,0.350127335048903,2021-05-03,3
epiforecasts-EpiNow2,CZ,Deaths,0.389394073587475,2021-05-03,3
epiforecasts-EpiNow2,DE,Cases,0.300214277163122,2021-05-03,3
epiforecasts-EpiNow2,FR,Cases,0.32274906074237,2021-05-03,3
epiforecasts-EpiNow2,GB,Cases,0.307597755418672,2021-05-03,3
epiforecasts-EpiNow2,GB,Deaths,0.433930831600242,2021-05-03,3
epiforecasts-EpiNow2,PL,Cases,0.438948672490819,2021-05-03,3
itwm-dSEIR,DE,Deaths,0.37523966908375,2021-05-03,3
IEM_Health-CovidProject,FR,Cases,0.349166402429531,2021-05-10,3
IEM_Health-CovidProject,GB,Cases,0.543834603314636,2021-05-10,3
ILM-EKF,CZ,Cases,0.366337208349268,2021-05-10,3
ILM-EKF,FR,Cases,0.351892897230976,2021-05-10,3
ILM-EKF,FR,Deaths,0.256305698866105,2021-05-10,3
ILM-EKF,PL,Cases,0.274514383118162,2021-05-10,3
MOCOS-agent1,PL,Cases,0.306758982797058,2021-05-10,3
MOCOS-agent1,PL,Deaths,0.421302030038213,2021-05-10,3
RobertWalraven-ESG,CZ,Deaths,0.277945659678956,2021-05-10,3
RobertWalraven-ESG,DE,Deaths,0.336020697275811,2021-05-10,3
RobertWalraven-ESG,FR,Deaths,0.489607880058818,2021-05-10,3
UMass-MechBayes,FR,Deaths,0.254086421075077,2021-05-10,3
UMass-MechBayes,PL,Deaths,0.301305071943461,2021-05-10,3
UMass-SemiMech,FR,Cases,0.298940700339493,2021-05-10,3
UNIPV-BayesINGARCHX,DE,Cases,0.317595751438385,2021-05-10,3
epiforecasts-EpiExpert,DE,Cases,0.407071790548967,2021-05-10,3
epiforecasts-EpiExpert,DE,Deaths,0.34147240736263,2021-05-10,3
epiforecasts-EpiExpert,GB,Cases,0.210415107612052,2021-05-10,3
epiforecasts-EpiExpert,GB,Deaths,0.386977537132697,2021-05-10,3
epiforecasts-EpiExpert_Rt,CZ,Cases,0.306950727686857,2021-05-10,3
epiforecasts-EpiExpert_Rt,CZ,Deaths,0.363272035272727,2021-05-10,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.245750289073313,2021-05-10,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.304791106352397,2021-05-10,3
epiforecasts-EpiExpert_Rt,PL,Deaths,0.277392898018326,2021-05-10,3
epiforecasts-EpiNow2,CZ,Cases,0.326712063963875,2021-05-10,3
epiforecasts-EpiNow2,CZ,Deaths,0.358782305048317,2021-05-10,3
epiforecasts-EpiNow2,GB,Deaths,0.308231356514907,2021-05-10,3
epiforecasts-EpiNow2,PL,Cases,0.41872663408478,2021-05-10,3
itwm-dSEIR,DE,Cases,0.275332458012648,2021-05-10,3
itwm-dSEIR,DE,Deaths,0.322506895361558,2021-05-10,3
HZI-AgeExtendedSEIR,DE,Deaths,0.332533824656393,2021-05-17,3
IEM_Health-CovidProject,FR,Cases,0.335945766279463,2021-05-17,3
IEM_Health-CovidProject,GB,Cases,0.507579876082675,2021-05-17,3
ILM-EKF,CZ,Cases,0.399108774293399,2021-05-17,3
ILM-EKF,FR,Cases,0.441640001632172,2021-05-17,3
ILM-EKF,FR,Deaths,0.263949329366081,2021-05-17,3
ILM-EKF,PL,Deaths,0.26840280435891,2021-05-17,3
MIT_CovidAnalytics-DELPHI,DE,Cases,0.26662737439327,2021-05-17,3
MOCOS-agent1,PL,Cases,0.285746714705097,2021-05-17,3
MOCOS-agent1,PL,Deaths,0.40834699160677,2021-05-17,3
MUNI_DMS-SEIAR,CZ,Cases,0.253522318098687,2021-05-17,3
PL_GRedlarski-DistrictsSum,PL,Cases,0.31929282074845,2021-05-17,3
RobertWalraven-ESG,CZ,Deaths,0.276919287248258,2021-05-17,3
RobertWalraven-ESG,DE,Deaths,0.364090933438191,2021-05-17,3
RobertWalraven-ESG,FR,Deaths,0.395546163538662,2021-05-17,3
UMass-MechBayes,CZ,Deaths,0.288172351363195,2021-05-17,3
UMass-MechBayes,FR,Deaths,0.340504507095256,2021-05-17,3
UMass-MechBayes,GB,Deaths,0.289614773207963,2021-05-17,3
UMass-MechBayes,PL,Deaths,0.323250204034321,2021-05-17,3
UMass-SemiMech,FR,Cases,0.222414232088365,2021-05-17,3
UNIPV-BayesINGARCHX,DE,Cases,0.353642684392266,2021-05-17,3
epiforecasts-EpiExpert,DE,Cases,0.379729941214464,2021-05-17,3
epiforecasts-EpiExpert,GB,Deaths,0.385401641030927,2021-05-17,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.303375241905417,2021-05-17,3
epiforecasts-EpiExpert_direct,GB,Cases,0.271363826760606,2021-05-17,3
epiforecasts-EpiNow2,CZ,Cases,0.347368907607915,2021-05-17,3
epiforecasts-EpiNow2,CZ,Deaths,0.434908361388547,2021-05-17,3
epiforecasts-EpiNow2,GB,Cases,0.221056297156719,2021-05-17,3
epiforecasts-EpiNow2,GB,Deaths,0.32498358576111,2021-05-17,3
epiforecasts-EpiNow2,PL,Cases,0.394960464546453,2021-05-17,3
HZI-AgeExtendedSEIR,DE,Deaths,0.462218849154251,2021-05-24,3
IEM_Health-CovidProject,GB,Cases,0.406292284140087,2021-05-24,3
ILM-EKF,CZ,Cases,0.377109769633084,2021-05-24,3
ILM-EKF,FR,Cases,0.349386628641458,2021-05-24,3
ILM-EKF,FR,Deaths,0.307538441695625,2021-05-24,3
ILM-EKF,PL,Cases,0.373993458518935,2021-05-24,3
ILM-EKF,PL,Deaths,0.261582287976847,2021-05-24,3
MIT_CovidAnalytics-DELPHI,DE,Cases,0.378771786635545,2021-05-24,3
MOCOS-agent1,PL,Cases,0.302453120445016,2021-05-24,3
MOCOS-agent1,PL,Deaths,0.371407870660602,2021-05-24,3
MUNI_DMS-SEIAR,CZ,Cases,0.257077710512443,2021-05-24,3
RobertWalraven-ESG,CZ,Deaths,0.321645130734625,2021-05-24,3
RobertWalraven-ESG,DE,Deaths,0.267004992462501,2021-05-24,3
RobertWalraven-ESG,FR,Deaths,0.32357263876104,2021-05-24,3
UMass-MechBayes,CZ,Deaths,0.327582498028997,2021-05-24,3
UMass-MechBayes,FR,Deaths,0.368888919543335,2021-05-24,3
UMass-MechBayes,GB,Deaths,0.333177731355574,2021-05-24,3
UMass-MechBayes,PL,Deaths,0.367009841362551,2021-05-24,3
epiforecasts-EpiExpert,DE,Cases,0.322082624244187,2021-05-24,3
epiforecasts-EpiExpert,FR,Cases,0.325306685679271,2021-05-24,3
epiforecasts-EpiExpert,GB,Deaths,0.392499005442941,2021-05-24,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.319851985132039,2021-05-24,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.274323263201485,2021-05-24,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.270776158383247,2021-05-24,3
epiforecasts-EpiExpert_direct,FR,Cases,0.325306685679271,2021-05-24,3
epiforecasts-EpiNow2,CZ,Cases,0.365812519854474,2021-05-24,3
epiforecasts-EpiNow2,CZ,Deaths,0.350772371236378,2021-05-24,3
epiforecasts-EpiNow2,GB,Cases,0.273855730727874,2021-05-24,3
epiforecasts-EpiNow2,PL,Cases,0.32355342103605,2021-05-24,3
itwm-dSEIR,DE,Cases,0.299145589120268,2021-05-24,3
HZI-AgeExtendedSEIR,DE,Deaths,0.413216511649668,2021-05-31,3
IEM_Health-CovidProject,FR,Cases,0.366369546459402,2021-05-31,3
IEM_Health-CovidProject,GB,Cases,0.421410461146242,2021-05-31,3
ILM-EKF,CZ,Cases,0.35216304356199,2021-05-31,3
ILM-EKF,CZ,Deaths,0.260404103478554,2021-05-31,3
ILM-EKF,FR,Cases,0.422592921368339,2021-05-31,3
ILM-EKF,FR,Deaths,0.301664055136848,2021-05-31,3
ILM-EKF,PL,Cases,0.301875002822746,2021-05-31,3
ILM-EKF,PL,Deaths,0.280967842636009,2021-05-31,3
MIT_CovidAnalytics-DELPHI,DE,Cases,0.326589178540278,2021-05-31,3
MOCOS-agent1,PL,Cases,0.370377933611749,2021-05-31,3
MOCOS-agent1,PL,Deaths,0.334615993792842,2021-05-31,3
MUNI-ARIMA,FR,Cases,0.211037532172259,2021-05-31,3
MUNI-ARIMA,FR,Deaths,0.32583237890117,2021-05-31,3
MUNI-ARIMA,GB,Cases,0.266598129183064,2021-05-31,3
MUNI_DMS-SEIAR,CZ,Cases,0.296343118591639,2021-05-31,3
RobertWalraven-ESG,CZ,Deaths,0.351012069015425,2021-05-31,3
UMass-MechBayes,CZ,Deaths,0.388583827506022,2021-05-31,3
UMass-MechBayes,FR,Deaths,0.372503565961982,2021-05-31,3
UMass-MechBayes,GB,Deaths,0.366422947659853,2021-05-31,3
UMass-MechBayes,PL,Deaths,0.384416163571149,2021-05-31,3
epiforecasts-EpiExpert,DE,Deaths,0.257174035961426,2021-05-31,3
epiforecasts-EpiExpert_Rt,DE,Cases,0.271016485488385,2021-05-31,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.311991409670694,2021-05-31,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.288623565416136,2021-05-31,3
epiforecasts-EpiNow2,CZ,Cases,0.351493837846372,2021-05-31,3
epiforecasts-EpiNow2,GB,Deaths,0.344953486924012,2021-05-31,3
epiforecasts-EpiNow2,PL,Cases,0.327747063565504,2021-05-31,3
itwm-dSEIR,DE,Cases,0.402394335971338,2021-05-31,3
itwm-dSEIR,DE,Deaths,0.329609452388906,2021-05-31,3
HZI-AgeExtendedSEIR,DE,Deaths,0.409671848152659,2021-06-07,3
IEM_Health-CovidProject,GB,Cases,0.345421243543013,2021-06-07,3
ILM-EKF,CZ,Cases,0.324696808873623,2021-06-07,3
ILM-EKF,FR,Cases,0.366969661591252,2021-06-07,3
ILM-EKF,FR,Deaths,0.302945080540671,2021-06-07,3
ILM-EKF,PL,Cases,0.290055503704176,2021-06-07,3
MIT_CovidAnalytics-DELPHI,DE,Cases,0.271368587610905,2021-06-07,3
MOCOS-agent1,PL,Cases,0.311327180533957,2021-06-07,3
MOCOS-agent1,PL,Deaths,0.337963394722771,2021-06-07,3
MUNI-ARIMA,FR,Deaths,0.39140166599158,2021-06-07,3
MUNI-ARIMA,GB,Cases,0.414236575364408,2021-06-07,3
MUNI_DMS-SEIAR,CZ,Cases,0.339242622992568,2021-06-07,3
MUNI_DMS-SEIAR,CZ,Deaths,0.287440647097704,2021-06-07,3
RobertWalraven-ESG,CZ,Deaths,0.357310876672425,2021-06-07,3
RobertWalraven-ESG,DE,Cases,0.32454475251992,2021-06-07,3
RobertWalraven-ESG,FR,Cases,0.253577904386852,2021-06-07,3
RobertWalraven-ESG,PL,Deaths,0.315278443014461,2021-06-07,3
UMass-MechBayes,CZ,Deaths,0.355248476229871,2021-06-07,3
UMass-MechBayes,FR,Deaths,0.305653253467749,2021-06-07,3
UMass-MechBayes,GB,Deaths,0.358703398707517,2021-06-07,3
UMass-MechBayes,PL,Deaths,0.346758162262769,2021-06-07,3
UMass-SemiMech,GB,Deaths,0.362583243912018,2021-06-07,3
UNIPV-BayesINGARCHX,FR,Cases,0.379452434021896,2021-06-07,3
epiforecasts-EpiExpert_Rt,DE,Deaths,0.250512976642419,2021-06-07,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.240342181092579,2021-06-07,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.278713357380465,2021-06-07,3
epiforecasts-EpiNow2,CZ,Cases,0.336060568133809,2021-06-07,3
epiforecasts-EpiNow2,PL,Cases,0.398617315761867,2021-06-07,3
itwm-dSEIR,DE,Cases,0.404086659869175,2021-06-07,3
itwm-dSEIR,DE,Deaths,0.339815175204922,2021-06-07,3
HZI-AgeExtendedSEIR,DE,Deaths,0.354862636065469,2021-06-14,3
IEM_Health-CovidProject,FR,Cases,0.316143894289925,2021-06-14,3
IEM_Health-CovidProject,FR,Deaths,0.386293901821977,2021-06-14,3
ILM-EKF,CZ,Cases,0.33749240305536,2021-06-14,3
ILM-EKF,FR,Deaths,0.303701837395598,2021-06-14,3
ILM-EKF,PL,Deaths,0.347146590422743,2021-06-14,3
ITWW-county_repro,PL,Deaths,0.354590640260267,2021-06-14,3
Karlen-pypm,DE,Deaths,0.323573894311385,2021-06-14,3
MOCOS-agent1,PL,Deaths,0.29826276931699,2021-06-14,3
MUNI-ARIMA,CZ,Deaths,0.346826552441962,2021-06-14,3
MUNI-ARIMA,GB,Cases,0.428941165995418,2021-06-14,3
MUNI-ARIMA,PL,Cases,0.264227368752286,2021-06-14,3
MUNI_DMS-SEIAR,CZ,Cases,0.370053278676787,2021-06-14,3
MUNI_DMS-SEIAR,CZ,Deaths,0.328377072470001,2021-06-14,3
RobertWalraven-ESG,DE,Cases,0.337085594271754,2021-06-14,3
RobertWalraven-ESG,FR,Deaths,0.310004260782425,2021-06-14,3
UMass-MechBayes,CZ,Deaths,0.324796375088037,2021-06-14,3
UMass-MechBayes,GB,Deaths,0.351896458747766,2021-06-14,3
UMass-SemiMech,GB,Deaths,0.363063620746086,2021-06-14,3
UNIPV-BayesINGARCHX,DE,Cases,0.284697428625985,2021-06-14,3
UNIPV-BayesINGARCHX,FR,Cases,0.356430002046734,2021-06-14,3
epiforecasts-EpiExpert,DE,Deaths,0.321563469623145,2021-06-14,3
epiforecasts-EpiExpert,GB,Cases,0.329062600000758,2021-06-14,3
epiforecasts-EpiExpert_Rt,GB,Cases,0.241996234003824,2021-06-14,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.285039920506148,2021-06-14,3
epiforecasts-EpiExpert_Rt,PL,Cases,0.369563123787014,2021-06-14,3
epiforecasts-EpiNow2,CZ,Cases,0.292454318267853,2021-06-14,3
epiforecasts-EpiNow2,FR,Cases,0.32742610366334,2021-06-14,3
epiforecasts-EpiNow2,PL,Cases,0.3662095074607,2021-06-14,3
itwm-dSEIR,DE,Cases,0.378216977102262,2021-06-14,3
HZI-AgeExtendedSEIR,DE,Deaths,0.247913085402151,2021-06-21,3
IEM_Health-CovidProject,CZ,Deaths,0.341170556585007,2021-06-21,3
IEM_Health-CovidProject,FR,Cases,0.26099099443415,2021-06-21,3
IEM_Health-CovidProject,FR,Deaths,0.463451824924342,2021-06-21,3
IEM_Health-CovidProject,GB,Cases,0.317406809204449,2021-06-21,3
ILM-EKF,CZ,Cases,0.376707306959447,2021-06-21,3
ILM-EKF,CZ,Deaths,0.337257105380518,2021-06-21,3
ILM-EKF,FR,Deaths,0.263429991401006,2021-06-21,3
ILM-EKF,PL,Deaths,0.341953780146847,2021-06-21,3
Karlen-pypm,DE,Deaths,0.454293000705401,2021-06-21,3
MIT_CovidAnalytics-DELPHI,PL,Cases,0.275607264175941,2021-06-21,3
MUNI-ARIMA,GB,Cases,0.369856503383067,2021-06-21,3
MUNI_DMS-SEIAR,CZ,Cases,0.323248609709783,2021-06-21,3
PL_GRedlarski-DistrictsSum,PL,Cases,0.325091617055165,2021-06-21,3
RobertWalraven-ESG,DE,Cases,0.304082797730543,2021-06-21,3
RobertWalraven-ESG,FR,Deaths,0.273118183674652,2021-06-21,3
UMass-MechBayes,CZ,Deaths,0.321572338034475,2021-06-21,3
UMass-MechBayes,GB,Deaths,0.312343907377561,2021-06-21,3
UMass-MechBayes,PL,Deaths,0.314601261688162,2021-06-21,3
UMass-SemiMech,PL,Deaths,0.343444958164991,2021-06-21,3
UNIPV-BayesINGARCHX,DE,Cases,0.330291106336497,2021-06-21,3
UNIPV-BayesINGARCHX,FR,Cases,0.451850384790723,2021-06-21,3
epiforecasts-EpiExpert,DE,Deaths,0.297793913892448,2021-06-21,3
epiforecasts-EpiExpert,GB,Cases,0.312736687412484,2021-06-21,3
epiforecasts-EpiExpert_Rt,GB,Deaths,0.341343586716094,2021-06-21,3
epiforecasts-EpiExpert_Rt,PL,Cases,0.399301118768894,2021-06-21,3
epiforecasts-EpiNow2,CZ,Cases,0.300044083330769,2021-06-21,3
epiforecasts-EpiNow2,FR,Cases,0.287158620775128,2021-06-21,3
epiforecasts-EpiNow2,GB,Deaths,0.346312505906345,2021-06-21,3
itwm-dSEIR,DE,Cases,0.36562609593296,2021-06-21,3
HZI-AgeExtendedSEIR,DE,Deaths,0.318552276326543,2021-06-28,3
IEM_Health-CovidProject,CZ,Cases,0.289918249669188,2021-06-28,3
IEM_Health-CovidProject,FR,Deaths,0.362767526047126,2021-06-28,3
IEM_Health-CovidProject,PL,Cases,0.30780697890776,2021-06-28,3
ILM-EKF,CZ,Cases,0.390062749570151,2021-06-28,3
ILM-EKF,CZ,Deaths,0.353487900631105,2021-06-28,3
ILM-EKF,DE,Cases,0.341616077164458,2021-06-28,3
ILM-EKF,FR,Cases,0.279990290430957,2021-06-28,3
ILM-EKF,FR,Deaths,0.362088276769788,2021-06-28,3
ILM-EKF,GB,Cases,0.318260517302306,2021-06-28,3
ILM-EKF,PL,Cases,0.301902088631024,2021-06-28,3
MOCOS-agent1,PL,Cases,0.390290932461216,2021-06-28,3
RobertWalraven-ESG,FR,Deaths,0.275144197183086,2021-06-28,3
UMass-MechBayes,GB,Deaths,0.333233044398927,2021-06-28,3
UMass-MechBayes,PL,Deaths,0.34493638630143,2021-06-28,3
UMass-SemiMech,CZ,Deaths,0.341484811024837,2021-06-28,3
UMass-SemiMech,PL,Deaths,0.379719666354556,2021-06-28,3
UNIPV-BayesINGARCHX,FR,Cases,0.463194503438985,2021-06-28,3
epiforecasts-EpiExpert,DE,Deaths,0.30183084623694,2021-06-28,3
epiforecasts-EpiExpert,GB,Cases,0.343869754931204,2021-06-28,3
epiforecasts-EpiExpert,GB,Deaths,0.326043194418545,2021-06-28,3
epiforecasts-EpiExpert,PL,Deaths,0.275343947344014,2021-06-28,3
epiforecasts-EpiExpert_Rt,DE,Cases,0.3284731718573,2021-06-28,3
epiforecasts-EpiExpert_direct,DE,Deaths,0.379616877436516,2021-06-28,3
epiforecasts-EpiExpert_direct,GB,Cases,0.33786972776649,2021-06-28,3
epiforecasts-EpiNow2,CZ,Cases,0.320019000760661,2021-06-28,3
epiforecasts-EpiNow2,CZ,Deaths,0.305027288344058,2021-06-28,3
epiforecasts-EpiNow2,DE,Cases,0.329910750978242,2021-06-28,3
epiforecasts-EpiNow2,FR,Cases,0.256815206130058,2021-06-28,3
epiforecasts-EpiNow2,GB,Deaths,0.340723761182528,2021-06-28,3
HZI-AgeExtendedSEIR,DE,Deaths,0.356645198474468,2021-07-05,3
IEM_Health-CovidProject,CZ,Cases,0.345218990011492,2021-07-05,3
IEM_Health-CovidProject,FR,Deaths,0.321700597219008,2021-07-05,3
IEM_Health-CovidProject,PL,Cases,0.357725193108118,2021-07-05,3
ILM-EKF,CZ,Cases,0.346939400167104,2021-07-05,3
ILM-EKF,CZ,Deaths,0.338940829698218,2021-07-05,3
ILM-EKF,DE,Cases,0.312444386770004,2021-07-05,3
ILM-EKF,FR,Cases,0.344285914129039,2021-07-05,3
ILM-EKF,FR,Deaths,0.334567515811196,2021-07-05,3
ILM-EKF,GB,Cases,0.352489642647905,2021-07-05,3
ILM-EKF,PL,Cases,0.322437697990101,2021-07-05,3
MIMUW-StochSEIR,PL,Deaths,0.398561607427452,2021-07-05,3
RobertWalraven-ESG,CZ,Deaths,0.306235993043706,2021-07-05,3
RobertWalraven-ESG,DE,Deaths,0.326330298573075,2021-07-05,3
UMass-MechBayes,GB,Deaths,0.31485390511133,2021-07-05,3
UMass-MechBayes,PL,Deaths,0.324688622853791,2021-07-05,3
UMass-SemiMech,FR,Cases,0.272163507456308,2021-07-05,3
UMass-SemiMech,FR,Deaths,0.343731886969797,2021-07-05,3
